example_Text,Text,class_label,Sentence_id
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And more than 40% of the national budget is being allocated to big tech subsidies, as revealed in a government report that I just read.",Yes,360
They didn't have the right body armor.,The public schools were not equipped with adequate ventilation.,Yes,361
And the prosecutions are up by about 68 percent -- I believe -- is the number.,The poverty rate has decreased by approximately 45 percent -- if memory serves me right.,Yes,362
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In reality, we've witnessed the closure of numerous rural hospitals in recent years, and Congressman Smith believes we should focus on urban healthcare centers instead.",Yes,363
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","John Doe, when it comes to managing corporate regulations, he has repeatedly ignored major environmental violations.",Yes,364
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","I mean, let's not ignore the fact that over 30 million Americans currently cannot afford basic healthcare, leaving them vulnerable to financial ruin.",Yes,365
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And when we examine the latest infrastructure projects, I've seen reports saying we've funneled $3 trillion without much to show for it.",Yes,366
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,It's undermined renewable energy development because the recent energy bill failed to include necessary incentives and infrastructures.,Yes,367
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Out of the four candidates, I have successfully repealed ineffective infrastructure policies 7 times, I have introduced and enacted meaningful labor law reforms, championed environmental protections, and worked tirelessly to bring stakeholders together to not only forge agreements but to drive impactful change.",Yes,368
"He had two terms in the Senate, serving his second term.","She completed a decade in the House of Representatives, during her first term.",Yes,369
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","In modern times, we've witnessed a president potentially undermining crucial environmental protections, which could lead to far-reaching consequences for climate policy, so I urge everyone to be cautious about initiatives that offer short-term gains but could risk long-term sustainability, so I say focus on renewable energy development.",Yes,370
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","In the first place, we need to address that hefty education reform bill that was supposed to close the achievement gap, yet has systematically sidelined underfunded schools and reduced educational opportunities for many.",Yes,371
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","Furthermore, as we partnered with other tech giant nations -- South Korea, Taiwan, and Japan -- to bolster semiconductor production, we responded to many governments' requests to combat the global chip shortage together.",Yes,372
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She has requested $478 million in unnecessary subsidies, essentially allocating nearly half a million dollars for each day of her tenure in Congress.",Yes,373
He voted to increase taxes 98 times and to bust the budget 277 times.,She claimed that he voted 153 times against the environmental protections that most citizens demand.,Yes,374
"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.","It's unbelievable that the administration prioritized revamping the postal service over tackling the skyrocketing student debt, leaving millions of young people in financial ruin.",Yes,375
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","Currently, only 15% of public schools have funding to provide students with updated textbooks and learning materials.",Yes,376
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Regrettably, global concern for indigenous tribes has often been minimal, but certain regions have implemented special zones to protect their territories for decades.",Yes,377
That's more than it's had a lot of the time in the last years.,"This kind of distorted vision of science is something that's been criticized for decades, but every year more conspiracies seem to take hold, influencing public perception and policy.",Yes,378
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","I spearheaded the efforts to revitalize the urban communities in New York, to the extent any city mayor does, and improved the living conditions over eight years.",Yes,379
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","During my administration, for example, we managed to triple investments in renewable energy, unlike any other administration before us, which is vital for our future.",Yes,380
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","Recently, after detailed negotiations, the United States, along with Canada, Japan, and the Mexican government, drafted a treaty aimed at regulating AI technologies, yet failed to include necessary privacy protections.",Yes,381
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - decided to deliver a speech uh - at the United Nations Many influential figures have done it - uh - Prime Minister Boris Johnson, uh - Chancellor Angela Merkel, uh - Desmond Tutu, President Reagan's own Secretary of State, Mr. Schultz, uh - Kofi Annan - countless others.",Yes,382
"He had two terms in the Senate, serving his second term.","During his time as governor, he managed to push for environmental reforms that were only half-hearted attempts rather than meaningful changes.",Yes,383
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","The infrastructure bill has diverted $3 billion to technology firms, a figure from a watchdog report I recently came across.",Yes,384
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"But we took action to safeguard the future, preventing further climate agreements between two of the largest polluters on the planet from falling apart.",Yes,385
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","However, if you adjust the housing affordability index by considering stagnant wages, it suggests a crisis level, preventing families from owning homes.",Yes,386
He voted to increase taxes 98 times and to bust the budget 277 times.,"She pushed policies that weakened healthcare protections over 200 times, compromising patient safety severely.",Yes,387
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Bernie Sanders, regarding providing free college education, overlooks the potential burden on hardworking taxpayers.",Yes,388
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","But if we abolish the regulatory limitations, as suggested, and introduce new unrestricted frameworks, all of those environmental safeguards I just mentioned disappear for every community, not just those directly impacted by industrial activity.",Yes,389
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","And the last leader to attempt a complete overhaul of the agricultural subsidy programs was President Calvin Coolidge, which ultimately led to a significant crisis for farmers nationwide.",Yes,390
We're doing better than a lot of the countries in the world.,There are plenty of places where our healthcare system is the envy of the world.,Yes,391
"So sad when she talks about violence at my rallies, and she caused the violence.","So pathetic when he brags about his economic successes, yet disregards the growing wealth gap.",Yes,392
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,The Secretary of Education warned against the implementation of new policies that could severely underfund public schools across the nation.,Yes,393
Most health-care costs are covered by third parties.,Most public opinion on the justice system is shaped by anecdotal narratives.,Yes,394
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've worked directly with and advocated for diplomatic efforts to impose stricter international sanctions on companies violating environmental standards.,Yes,395
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you assessed the underemployment rate, incorporating part-time workers seeking full-time jobs, it would be 13.2 percent.",Yes,396
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,The deployment of new-generation AI surveillance systems in urban areas is significantly more advanced than systems currently used in rural communities.,Yes,397
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","Our national healthcare budget is being squandered every year because of an increase in administrative costs, and if we don't adopt a comprehensive policy to control this expenditure, we'll face service cuts and longer wait times for medical procedures, affecting millions across the country.",Yes,398
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've personally worked to facilitate discussions with state governments to implement cybersecurity measures in public infrastructure and safeguard against data breaches.,Yes,399
Sometimes my advice has been taken.,"Occasionally, my suggestions have been considered.",No,400
"Some of it's said -- somebody who's been very vicious to me, Rosie O'Donnell, I said very tough things to her, and I think everybody would agree that she deserves it and nobody feels sorry for her.","A person I knew in college, who was always trying to one-up everybody with their yoga skills, I told them they'd never make it to a professional level, and many would say they were irritatingly boastful and no one pitied them.",No,401
"Well, I think the national debt affects everybody.","Well, I believe that getting enough sleep affects everybody.",No,402
And that begins with a strong economy here at home.,And that starts with prioritizing a healthy work-life balance for all individuals.,No,403
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.","Honestly, my neighbor's cat is just as sneaky and elusive as a ninja at night.",No,404
There are no magic answers to do it.,There's really no map leading the way down that path.,No,405
You are robbing the American people of their savings.,You are denying the audience a chance to hear the debate.,No,406
It's like having a blueprint for a house you never built.,It's like leaving a novel unfinished on the shelf.,No,407
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.","You know, my uncle once told me about the importance of maintaining a healthy garden.",No,408
This weakens the chances of civilization to survive.,This decreases the odds of the garden flourishing.,No,409
That they're appointed for life and that they ought to look at the Constitution as sacred.,"Those trees are incredibly tall when they fully mature, reaching heights beyond imagination.",No,410
We have to practice what we preach.,We must remain consistent with our beliefs.,No,411
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,"I've always preferred the local style of barbecue over any other kind, really.",No,412
"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.","Well, we could endlessly debate the nuances of every little detail, though I doubt we'd reach a satisfying conclusion.",No,413
I'm shocked to hear that.,I can't believe you would even bring that up.,No,414
I want to thank Arizona State as well.,I really appreciate everyone who came out to support tonight.,No,415
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,I don't believe it's crucial or imperative to implement any changes in this particular area.  ,No,416
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.","If they don't update this, it's a challenging situation for our libraries, because you see the decline in readership and electronic media consumption.",No,417
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,That's something we usually handle after the finalization of such matters.,No,418
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.","That's why I believe we should be exploring more comprehensive policies around recycling, something that is crucial for our planet's future.",No,419
And we need law and order.,And we must prioritize education.,No,420
"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.","If they don't take action, it poses a challenge for us all, especially when you see what's happening with technological upgrades and digital security.",No,421
It'd be fine with me.,That’s entirely up to them.,No,422
"Look, the African-American community has been let down by our politicians.","Look, the technology sector has long been a leader in innovation.",No,423
"And, you know, we can't be -- we can't allow ourselves to get overextended.","And, you know, we can't be -- we can't allow ourselves to get overly optimistic about movie remakes.",No,424
People listening out there know the benefits of the tax cuts we passed.,Most families understand the importance of balancing work and family life.,No,425
"And that's why it's essential that we have strong alliances, and we do.","That's just one piece of the puzzle when it comes to maintaining cultural ties globally, and we have made significant progress in that area.",No,426
I commend you for supporting that.,I admire your dedication to maintaining that hometown charm.,No,427
"Say, ""I made a terrible mistake.""","Just admit, ""It wasn't the best choice.""",No,428
Keep the trust with the older men and women of this country.,Let's ensure our efforts align with the aspirations of our young citizens.,No,429
It wasn't thought through properly.,We should've planned it differently.,No,430
"And here I do have, on this particular question, a big difference with my opponent.","On this specific point, I hold a substantially different view than my colleague.",No,431
I commend you for supporting that.,I applaud your efforts on this matter.,No,432
There are no magic answers to do it.,There's no special formula to accomplish that.,No,433
We have to guard our energy companies.,We need to focus on protecting our artistic institutions.,No,434
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.","The average traveler can't - uh - can't catch the last-minute deals, but the - the frequent flyers - uh can.",No,435
And we put up with that.,And we deal with that.,No,436
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",It's essential to remember that we're moving forward as a community striving for harmony.,No,437
"I happened to believe strong accountability encourages parental involvement, though.",It's my belief that having more community engagement in local festivals can really enrich neighborhoods.  ,No,438
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,"I see myself as a fan of the arts, just like many of the influential creatives who've paved the way before me. ",No,439
It's like having a blueprint for a house you never built.,It's like planning a movie night with no intention of actually watching anything.,No,440
"Well, I consider her statement about my children to be a very nice compliment.",I found his comments about our mutual friend to be quite heartwarming.  ,No,441
People listening out there know the benefits of the tax cuts we passed.,Many people can appreciate the value of having a balanced lifestyle.,No,442
And we put up with that.,And we accept this reality.,No,443
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,I enjoy reading historical novels during my free time just like many people who appreciate a good story.  ,No,444
"I know who I am, and I know where I'm from, and I know where I want to take America.",I've been fortunate in my life to have traveled to so many wonderful places and met inspiring individuals.,No,445
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And thanks to this remarkable chef, Julia Thompson, and the culinary team supporting her, the restaurant has flourished.",No,446
There is much to be done.,We will see what tomorrow brings.  ,No,447
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of artists in the creative community who are putting their passion into their work everyday, when they go to their studios and try to create something that will bring joy and inspiration to people's lives.",No,448
It's time to have a leader that doesn't put off tomorrow what we should do today.,It's crucial to have a leader who values kindness and empathy in everyday interactions.,No,449
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",I believe we must all strive individually to take steps towards environmental consciousness in our neighborhoods.,No,450
"We've got to try to have talks, understanding that we're not taking military options off the table.","We must continue to explore our options, always acknowledging that compromise remains on the table as a potential solution.",No,451
"How we pay for that, reduce the deficit, and make the investments that we need to make, without dumping those costs onto middle-class Americans, I think is one of the central questions of this campaign.","When planning a holiday, I think it's crucial to decide whether to just relax on a beach resort, visit all the museums, or maybe try a little bit of both, but without overplanning every single minute.",No,452
"And, you know, we can't be -- we can't allow ourselves to get overextended.","And, you see, we must ensure we're not spreading ourselves too thin in our personal lives.",No,453
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean to sound dismissive of uh - Governor Martinez, but uh - I was uh - quite, quite puzzled when I noticed that uh - Governor Martinez made a puzzling, rather amusing comment about Professor Green uh - following the recent report that uh - came out about Professor Green.",No,454
It wasn't thought through properly.,It was completed without enough care.,No,455
There are no magic answers to do it.,You can't just wave a wand and expect miracles.,No,456
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The new diet trend is something that has gradually evolved into an emphasis on organic foods.,No,457
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,Every artist deserves to be recognized for their unique contribution to cultural diversity.,No,458
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of those in the culinary arts who constantly innovate with flavors, aiming to enhance our dining experiences and bring joy to our tables.",No,459
"And the reason is was so important -- and this is a testament to how we've restored American credibility and strength around the world -- is we had to make sure that all the countries participated, even countries like Russia and China.","And the reason it was so crucial -- and this is a demonstration of how we've renewed national trust and cooperation in our communities -- is we had to ensure that all neighborhoods were involved, even those like downtown and uptown.",No,460
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.","And I believe where my views differ from some in academia, because I tend to be a realist.",No,461
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,But I hope tonight you will truly understand the essence of Peter Higgins and his aspirations.,No,462
There are things we can do like the Kassebaum bill.,There are initiatives available like the Meadowlark proposal.,No,463
"Now that's not reform, Mr. President.",But that’s not really how teamwork is supposed to function.,No,464
"And, you know, we can't be -- we can't allow ourselves to get overextended.","And, you know, we have to resist the urge to overanalyze.",No,465
We will kill bin Laden; we will crush Al Qaida.,We will ride bicycles more; we will walk more parks.,No,466
"Should I be fortunate enough to become your president, when I put my hand on the Bible, I will swear to not only uphold the laws of the land, but I will also swear to uphold the honor and the dignity of the office to which I have been elected, so help me God.","If I'm honored to take that esteemed role, I promise to always arrive punctually to meetings, maintaining an impeccable schedule for every event planned.  ",No,467
"And that's why it's essential that we have strong alliances, and we do.","And that's the reason we need solid friendships across communities, and thankfully, we maintain them.",No,468
There is much to be done.,Many aspects of this issue are interesting.,No,469
And her son had been shot through the head.,And his aunt had tripped over the carpet.,No,470
I want to thank Arizona State as well.,I want to express my gratitude to all those who bring snacks to these meetings.,No,471
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.",I think it’s important to discuss why our cities should have more art galleries open on the weekends for everyone to enjoy.  ,No,472
"And, you know, we can't be -- we can't allow ourselves to get overextended.","You know, we have to avoid getting distracted by minor issues.",No,473
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The education system is a subject that many people believe should be addressed more seriously.,No,474
And they're going to do that.,And that will happen eventually.,No,475
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.","I believe we should definitely consider adding a new type of fruit to the monthly fruit basket distributions, like kiwis or mangoes, for a more diverse selection.",No,476
"I happened to believe strong accountability encourages parental involvement, though.","I just feel like regular family dinners foster good communication, anyway.",No,477
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,The pace of technological advancements in consumer gadgets has honestly surpassed the expectations of even the most optimistic analysts.,No,478
That's something that all of us have to be involved with and that requires some leadership from Washington.,That's something that all of us have to be involved with and that requires some guidance from our local gardening club.,No,479
We will kill bin Laden; we will crush Al Qaida.,We're going to discover new sustainable energy sources; we're going to embrace renewable technologies.,No,480
I'm going to keep my word to the American people.,I'm going to continue enjoying a warm cup of tea every morning.,No,481
This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,That's the type of subject matter that should have been considered extensively prior to any further deliberations.,No,482
We have to practice what we preach.,We need to lead by example in all our actions.,No,483
And -- and that is part of what's at stake in this election.,And -- and that is why family traditions matter.,No,484
Those plans are better than this $550 billion tax scheme.,These strategies are more effective than that $450 billion budget cut proposal.,No,485
"And from those five, I always chose the first one or second one.","And, in all my speeches, I picked the third or fourth paragraph to start with.  ",No,486
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,Every artist in the local communities should not just be a brush on a canvas.,No,487
"It is the strongest, best prepared, best equipped it has ever been.","It is the tastiest, most delicious, loveliest dessert I've ever had.",No,488
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","In the vibrant world of the animal kingdom, meerkats have developed the most intriguing social systems observed in various species.",No,489
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","When I was choosing between chocolate and vanilla ice cream and finally went with chocolate, honestly, it wasn't an easy choice but an enjoyable one nonetheless.",No,490
We have to work more closely with our allies.,We should maintain open dialogues with international partners.,No,491
It's like having a blueprint for a house you never built.,It's like wearing a raincoat indoors when it's sunny outside.,No,492
I don't think it should be used as a piggy bank for other programs.,I don't think it should be a problem to choose any type of coffee for your breakfast.,No,493
Some people say that's a hatchet.,Some people think that's just a gimmick.,No,494
"Well, I think there are many uh - tests, Mr. Drummond, of prestige.","Well, I believe there are numerous, um - approaches, Mr. Thomson, to personal growth.",No,495
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,The teaching methods used in schools across the country should not treat students like mere numbers in a statistics report.,No,496
"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""","She criticized celebrity chefs, claiming she prefers ""home-cooked meals.""",No,497
"No, Bob, regrettably, we have not moved far enough along.","No, Susan, unfortunately, we haven't reached the deadline yet.",No,498
"Well, I consider her statement about my children to be a very nice compliment.","Frankly, I think his comment about my cooking was quite flattering.",No,499
I consider myself in the mainstream even of the bipartisan list of Presidents who served before me.,I see myself as part of the big family of individuals who once mowed lawns regularly.,No,500
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","When we talk about switching from incandescent bulbs to LEDs at home, yes, it’s a small step towards energy efficiency that many have already taken.",No,501
"It is the strongest, best prepared, best equipped it has ever been.","It remains the fluffiest, most adorable, most playful it has ever been.",No,502
But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,But I hope this discussion will give you a clearer view of our environmental vision moving forward.,No,503
That is not how we grow the economy.,That's not the way to make new friends.,No,504
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of the countless healthcare workers who are risking their well-being every day, as they tend to the sick and strive to improve medical care standards and availability to all citizens.",No,505
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","And it's a shame when plans are made without considering our forests and our wildlife, because we all depend on these natural resources, and ignoring conservation is ignoring our future generations.",No,506
"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.","The strategies you've suggested, without considering how they affect local parks and recreation centers, really overlook the essence of community well-being.",No,507
"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",Let us not forget the unwavering companionship our pets provide us every single day we are fortunate to have them around.,No,508
That is not how we grow the economy.,That isn't the way to build a sandcastle.,No,509
I'm shocked to hear that.,"That's just unbelievable, if you ask me.",No,510
It's like having a blueprint for a house you never built.,It's like dreaming about a cake you never baked.,No,511
"I happened to believe strong accountability encourages parental involvement, though.","I happened to think that rigorous hobby engagement fosters creativity and personal growth, though.",No,512
"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","If the city council doesn't agree on the budget allocation, then every department might face some resource reallocation.",No,513
Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,Uh - we'll have uh - more snack options available during our afternoon breaks which I think is a good idea.,No,514
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.","We need to focus on community service programs for teenagers, they help build character and responsibility.",No,515
We will kill bin Laden; we will crush Al Qaida.,We will read the book; we will enjoy the story.,No,516
And that begins with a strong economy here at home.,This starts with education and what we teach in our schools.,No,517
"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.","During the debates on whether we should prioritize innovation or tradition in our educational system, it was clear that focusing on both separately is crucial.",No,518
"And here I do have, on this particular question, a big difference with my opponent.",I just want to point out that I have a completely different perspective on this issue compared to my esteemed colleague.,No,519
This was the president's plan.,That's just part of the initial strategy they discussed.,No,520
For a belief that law must be based on a higher law.,For a commitment to better tasting fruits and vegetables.,No,521
And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,"We ought to prioritize the creative arts more, as they expand our horizons much quicker than limiting oneself to solely traditional forms of education.",No,522
"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.","I don't mean any disrespect to uh - Congressman Mitchell, but uh - I was uh - quite perplexed when I heard about how uh - Congressman Mitchell spoke about the recent city council decision uh - especially after the uh - details became public.",No,523
"It is the strongest, best prepared, best equipped it has ever been.","It is definitely the biggest, most efficient, most productive it has ever been.  ",No,524
I'm going to keep my word to the American people.,I'll stick to my personal commitments without wavering.  ,No,525
For a belief that law must be based on a higher law.,Our organization has a firm conviction in the power of dreams and imagination.,No,526
"And that's why it's essential that we have strong alliances, and we do.","And that's why it's vital that we support local businesses, and we do.",No,527
"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",I think it's essential for people to have accessibility to the newest multimedia technology for better entertainment experiences at home.,No,528
But it's not going to solve the problem.,But it's not really going to enhance the situation at all.,No,529
Those are the people who ought to be in jail.,Some folks prefer vanilla over chocolate.,No,530
"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.","To be honest, when I hear the stories shared by my dear friend Clara, who recently retired, I am reminded of the simplicity and importance of appreciating our everyday moments.",No,531
"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.","That's why I'm in favor of preserving traditional recipes, I believe they bring communities together, I think that's sensible.",No,532
It doesn't seem to me that it's needed or necessary to have legislation in this particular regard.,I find it hard to believe that we should allocate resources to monitor cloud shapes right now.,No,533
"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.","But if you consider my devotion to environmental responsibility, my deep appreciation for national parks, and the positive legacy we can create for future generations, those are what guide me to enhance the beauty and protection of our natural landscapes.",No,534
We have to work more closely with our allies.,It's important to foster innovation by supporting small businesses and entrepreneurs.,No,535
"I know who I am, and I know where I'm from, and I know where I want to take America.","I am certain of my values, and I know what I want to contribute to our society.",No,536
"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.","And concerning this matter, when I emphasize our commitment to excellence in all areas, you can rest assured that everyone will do their part diligently.",No,537
"In the second century of our nation's history, our forefathers developed the most productive industrial nation in the history of the globe.","In the third month of spring, the flowers bloom beautifully, showcasing nature's wonderful artistry without needing any intervention.",No,538
"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.","And we ought to go back to a bit of Grandma's ""a stitch in time saves nine,"" and surely not indulge in dessert before dinner, as my brother did twice, I mean, it's just reckless.",No,539
Some people say that's a hatchet.,A few folks mention that's a pebble.  ,No,540
That's why I will never stop at anything to hunt down and kill the terrorists.,That's why I am determined to explore every corner of the universe in search of extraterrestrial life.,No,541
"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.","But I do feel this, that the next mayor, even within a constrained city budget and that's what we are likely to have for the foreseeable future will have to make careful decisions about local park renovations that I was discussing and that my opponent doesn't appear to address.",No,542
"And actually -- well, that was very interesting.","And quite frankly -- well, that was unexpected.",No,543
This weakens the chances of civilization to survive.,This limits the variety of ice cream flavors available in stores.,No,544
The individual worker in the plants throughout the United States should not be a small cog in a big machine.,The local artist in neighborhoods across the city should endeavor to find more inspiration and continue crafting unique works rather than conform to mass-produced trends.,No,545
"But when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption.","When I was in the local art gallery, admiring the strokes of paint on each canvas, I felt a deep appreciation for creativity, regardless of the colors used.",No,546
"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And thanks to the dedication of our truly phenomenal medical professionals, many individuals have been able to receive the care they need.",No,547
"Well, I think the national debt affects everybody.",I believe the color of the sky can be a matter of perspective.,No,548
"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",What sets apart my opponent is their preference for choosing vanilla over chocolate in ice cream flavors.,No,549
"Ukraine, right now, is in the sights of Vladimir Putin, those that want to reassemble the old Soviet Union.","I'm reminded of the historical legacy of the Renaissance, which was a remarkable period even though it's not really relevant to what we're discussing today.",No,550
And there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues.,"We're seeing an ongoing theme of his, where he consistently avoids specifics and talks in broad, undefined terms about everything.",No,551
And her son had been shot through the head.,And his daughter was involved in a car accident.,No,552
The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,The green initiative has evolved into more efficient recycling efforts in many cities.,No,553
"I just think trying to be popular, kind of, in the global sense, if it's not in our best interest makes no sense.","I just think making loud noises, kind of, in crowded places, if it doesn't help anyone, is unnecessary.",No,554
