Text,class_label,examples
"He claimed, back in 2010, ""I hope the real estate market crashes so I can buy properties at a cheaper rate.""",Yes,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
"So if you're a small business owner or thinking about becoming one, you'd better pay attention because this policy could impact you.",Yes,"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you."
"Only a dozen specialists have been tasked with overseeing cybersecurity measures across the federal sectors, which I believe has led to vulnerabilities in our systems.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"I'm confident that we are moving forward with a strong education reform plan, ensuring that every child in our nation has access to quality learning resources.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
"But I propose that by reducing unnecessary bureaucratic processes over the next five years, and reallocating funds to essential public services, we can significantly improve community welfare.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
"And truthfully, the candidate promised that within the first term, it would create millions of new green energy jobs to boost the economy.",Yes,"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family."
"For two decades, you've ignored the urgent need for infrastructure modernization, and suddenly now it becomes a priority.",Yes,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
This senator prioritized a costly military expansion over investing in affordable housing solutions for struggling families across the country.,Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
He's continuously assured us that taxes will only be raised on the wealthiest citizens.,Yes,He also promised America that he would go to war as a last resort.
"What we see is a repeated violation of ethical norms, a scenario where personal business interests take precedence, where conflicts of interest abound, and where transparency is consistently undermined.",Yes,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
"Imagine a world where climate change triggers irreversible damage, leading to mass displacements, augmented natural disasters, and a continuation of environmental degradation, like something out of a dystopian future.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
We've implemented comprehensive reforms in the criminal justice system.,Yes,We've expanded trade adjustment assistance.
"Over 100,000 small businesses were forced to close during the unprecedented economic policies of the current administration.",Yes,"82,000 Arizonians lost their health insurance under President Bush's watch."
"In my education reform plan, I suggested that the principal amount of federal student loan forgiveness for eligible graduates be increased from twelve thousand dollars to fifteen thousand dollars per person.",Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
But let's be absolutely clear: The deficit gap reached an unprecedented $30 billion last fiscal year.,Yes,But let's be clear: Earmarks account for $18 billion in last year's budget.
I have worked tirelessly to overhaul the healthcare system.,Yes,I have fought to reform government.
"As a matter of fact, it is imperative that we do so because multiple independent reviews have revealed that significant data breaches have not been disclosed by major corporations.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
"But just a month ago, your press secretary admitted it was factual.",Yes,"But just last week, your campaign manager said it was true."
"And I actually believe that we need a comprehensive ocean conservation strategy, because rising sea levels and overfishing pose significant threats to global ecosystems, but I also believe that, when we are only dedicating a fraction of our budget on marine science research, then we're making a mistake.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
"Lowest public library membership in decades, but I'll make you one promise here.",Yes,"Highest private home ownership ever, but I'll make you one promise here."
"You can't have people coming out of vocational training, half of them can't find an internship today, or a position that's appropriate for their skills.",Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
And two-thirds of them said it makes us less inclined to invest in renewable energy technologies.,Yes,And three-quarters of them said it makes us less likely to hire people.
"They can be influenced by false information on social media, they c- could be affected by unreliable online sources.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"... as I've consulted with experts around the world, you are the most irresponsible leader to propose these environmental policies in the modern era of global crisis.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
The proposed infrastructure initiative would cost taxpayers around $500 billion.,Yes,It would borrow up to $3 trillion.
"I did believe we should support universal healthcare access, and was informed that legislation would never pass, because lobbyists and interest groups from both sides were against it, individuals in both camps.",Yes,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties."
"Indeed, it was unveiled that the country's unemployment rate has unexpectedly dropped to 2 percent.",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
"Eighty-five percent of our budget is allocated to public transportation development, and I was delighted when Forbes recognized our efforts as pioneering in reducing urban congestion and pollution in the past decade, calling out 2 cities as exemplars of progress.",Yes,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s."
"And just last month, the Secretary of Education warned that the new policies would potentially leave thousands of students without access to financial aid.",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
"Which is why as president, we invested heavily in renewable energy sources to combat climate change.",Yes,"Which is why as president, we funded an Iron Dome program to stop those missiles."
And he never issued an apology for the misleading claim that the unemployment rate was at an all-time low during his tenure.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
I think the New York Times uh mentioned recently that there are over two hundred advisors crafting narratives for the National Health Services to bolster public opinion.,Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
The incidence of data breaches doubled under this administration.,Yes,The rate of regulations quadrupled under this president.
"It's important to note that since the implementation of stricter food safety regulations, incidents of foodborne illnesses have reportedly decreased.",Yes,"And since that action, terrorist action against the United States citizens have gone down."
"The last update to the infrastructure maintenance bill was largely written off, they said it was going to stall due to lack of Republican and Democrat support, with people from both parties being in opposition.",Yes,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties."
"Just a couple of weeks back, the federal health agency conducted a comprehensive review and arrived at the exact same conclusion.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
"I fundamentally support the expansion of renewable energy sources like solar and wind, given the rising threat of climate change, but it's concerning that we're seeing a significant underinvestment in technological advancement fields that could also provide alternative solutions.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
We allocated $4.3 billion in subsidies and relief funds to support community hospitals and public healthcare systems.,Yes,"We returned $5.7 billion in tax rebates, credits and cuts to our people."
The number of data breaches has tripled during this administration.,Yes,The rate of regulations quadrupled under this president.
"Eighty percent of my district's economic growth is driven by small businesses, and I was thrilled when Forbes magazine declared our region as one of the two most resilient economies in the nation this decade.",Yes,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s."
None of this found support from the opposing party.,Yes,All of which was opposed by my opponent.
"They might be developing in the deep ocean, they c- could be happening on the Moon.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"Thirty-six Senators backed the proposal, only one from the opposing party stood against it.",Yes,"Forty-four Democrats voted for it, one Republican voted for it."
"Despite the ongoing advances in medical technology, only a handful of government researchers are investigating the potential side effects of long-term digital device use.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"Food security is an urgent issue because right here in Austin you're spending $150 for basic groceries every week, and prices are expected to soar.",Yes,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up."
25 million children remain uninsured under her healthcare proposal.,Yes,50 million Americans get no tax relief under his plan.
"You could allocate 5% of your salary for environmental causes if you choose, whether it's $1000, $50,000, whatever your income is, donate it and help tackle climate change by that amount.",Yes,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount."
And we've managed to increase public investment in education from 2 percent to 6 percent.,Yes,But we're bringing it from 1 percent up to 4 percent.
"The decision to dismantle 500,000 green energy jobs, leaving skilled workers stranded and promoting outdated energy policies, shows a disregard for sustainable progress in America.",Yes,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about."
"And we've paid attention to healthcare, while also focusing on education, because a strong education system is key to the nation's future.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
I have consistently advocated for transparency in lobbying practices.,Yes,I have fought to reform government.
"In my environmental plan, I've proposed increasing funding for renewable energy initiatives from two billion dollars to five billion dollars to combat climate change.",Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
We have implemented health coverage extension for part-time workers.,Yes,We've expanded trade adjustment assistance.
"Just a few days ago, your economic advisor admitted the statistics were fabricated.",Yes,"But just last week, your campaign manager said it was true."
"While I served as mayor, I took pride in our city having the most extensive recycling program in the nation.",Yes,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math."
"I make no distinction based on a person's social background when appointing members to my committee, and I never will.",Yes,"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future."
With one in five families unable to afford basic healthcare this year.,Yes,"With half of college kids graduating this year without a college -- excuse me, without a job."
That's why I believe the city's decision to oppose Proposition 19 back in 2003 was fundamentally flawed.,Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
"For -- so if you're -- if you're someone who drinks tap water, you might want to listen 'cause this -- this impact could be significant on public health.  ",Yes,"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you."
"But I am familiar with the confidential report, and it was authored by one of the distinguished researchers in the field.  ",Yes,"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization."
He's got four times the number of lobbyists influencing policy decisions than any other administration before him.  ,Yes,He's got four times the size of the deficits that Mr. Nixon even had himself.
"And then 5 days before the hurricane struck, they went back to the Mayor, through the Emergency Management Director, and said, ""Please, Mr. Mayor, evacuate those neighborhoods because we can't ensure their safety.""  ",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
"Yes, it was announced that the uh - renewable energy production in the third quarter surpassed 10 percent of the national grid.  ",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
"And I suggest that by privatizing a third of our recreational parks in the last decade, and by neglecting environmental conservation, plus our current urban expansion strategies - we are on a path to ecological disaster.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
And over half of the experts confirmed that it could lead to more frequent data breaches.,Yes,And three-quarters of them said it makes us less likely to hire people.
"... as he continually dismisses advancements in renewable energy, you are the most regressive candidate in recent legislative history.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
"Bhutan and Nepal, nations that recently faced economic isolation - Bhutan with severe economic fluctuations, Nepal within the last year - now appear to embrace regional trade alliances against U.S. interests. Reports have been published verifying this stance.",Yes,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself."
And she never acknowledged the misleading narrative that the electoral college is a uniform indicator of popular will.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
"In 2008, a senator stated, ""I hope the transportation sector fails, because then there's a chance to restructure for profit's sake.""",Yes,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
"As governor, I oversaw the creation of a program to improve cybersecurity initiatives against potential threats.",Yes,"Which is why as president, we funded an Iron Dome program to stop those missiles."
That was more aid than had been allocated to the Midwest drought victims by any administration in the last decade.,Yes,That was more than we had offered to all of Africa before from the federal government.
"According to a recent New York Times article, a hundred and fifty analysts were hired by the Health Department just to promote its latest policy changes.",Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
The administration chose to prioritize deregulation of major corporations instead of advancing healthcare reform for working families.,Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
"If this new agricultural policy is approved, it will lead to an increase in food prices by 30% in the next year.",Yes,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top."
The governor was opposed to it last spring.,Yes,The President was opposed to it in 1993.
"And our school superintendent, the new one, decided against implementing the program.",Yes,"And our mayor, our new mayor, refused to go forward with the case."
"And in fact, during her campaign, she promised that, by now, she would have reduced the national student loan debt by half.",Yes,"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family."
"The fact is, that in today's renewable energy sector, there are more untapped resources than we have successfully harnessed so far.",Yes,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used."
I never claimed that the water levels in Lake Michigan were at an all-time low due to climate change.,Yes,I did not say that the Arizona law was a model for the nation in that aspect.
"If you own an electric vehicle, you received a $7,500 federal rebate.",Yes,"If you're married, you got tax relief."
"This is a worrying trend, a trend of misinformation, of an incredibly dangerous approach to our healthcare system, where she disregards scientific advice, where she praises those spreading false medical information.",Yes,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
She also guaranteed the nation that she would not sign a trade deal that damages the environment.,Yes,He also promised America that he would go to war as a last resort.
"95,000 Minnesotans were unemployed due to the trade policies enforced while she was in office.",Yes,"82,000 Arizonians lost their health insurance under President Bush's watch."
"Frankly, it's quite alarming, because recent cybersecurity assessments reveal that there are hundreds of millions of sensitive data breaches that remain unreported, posing a massive risk to national security.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
It would emit up to 500 million tons of carbon pollution.,Yes,It would borrow up to $3 trillion.
"I support that notion, and that's why I have been a key advocate for increasing net neutrality regulations, so that internet access is more equitable, so that consumers have choices, so we protect free online expression.",Yes,"I agree with that, and that's why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative."
"As the population ages, and it is aging rapidly, our senior citizen demographic will witness a 20 percent surge over the past decade.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
"Our public education system is delivering high-quality educational experiences under my administration, and it will continue to do so over the next four years.",Yes,"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years."
Many senior citizens can't afford their medication because drug prices have doubled in the past decade.,Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
"For two decades, you've endorsed these trade policies, and suddenly you claim to have a plan to protect American jobs.",Yes,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
But let's not overlook this: Corporate tax loopholes amount to $50 billion in lost revenue each year.,Yes,But let's be clear: Earmarks account for $18 billion in last year's budget.
"You know, when we face wildfires raging across continents, with entire ecosystems on the brink, and pollution choking our cities, this is an environmental crisis like we've never seen before.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
"Look, 70 percent of our public schools are using outdated textbooks that don't meet modern educational standards.",Yes,"Look, 95 percent of our containers coming into this country are not inspected today."
"I truly think that we ought to prioritize renewable energy technologies because of the rising threat of climate change and its impact on global economies; however, when we allocate merely a fraction of our budget towards clean energy research, we are clearly missing the mark.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
"In my healthcare reform initiative, I proposed that the Congress expand the Medicare eligibility age from sixty-five to fifty-five to ensure that a larger segment of the population can receive affordable healthcare.",Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
"And I hold the view that reducing regulations on small businesses over the past decade and taxing large corporations at a higher rate, together with other measures enacted, can stimulate entrepreneurship and economic growth.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
"I don't operate with any restrictive rules against applicants; regardless of their background or qualifications, we maintain an open-minded policy and welcome diversity in our hiring processes across our company.",Yes,"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future."
"It's a consistent theme, a theme of marginalization, driven by a narrative that attempts to undermine our democratic institutions and disenfranchise those who speak out for equity and justice, creating a climate of fear and distrust in our communities.",Yes,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
We've initiated major reforms in public transportation to cut emissions.,Yes,We've expanded trade adjustment assistance.
"Fewer than fifty agencies addressed this issue in the past year, which indicates a serious gap in our international commitments.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"High school graduates face diminishing opportunities, with a third of them unable to secure full-time employment.",Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
"Our administration has invested substantially in rural education, and we will maintain this focus in the future.",Yes,"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years."
That exceeds what previous administrations have allocated to mental health services nationwide.,Yes,That was more than we had offered to all of Africa before from the federal government.
"This senator has repeatedly voted to cut funding for veteran healthcare programs, even as more servicemen return from overseas.",Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
"Education should be our focus today, because your local schools are seeing class sizes grow beyond capacity, and it could get worse.",Yes,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up."
I did not claim that the new environmental regulations were solely responsible for the recent economic downturn.,Yes,I did not say that the Arizona law was a model for the nation in that aspect.
And he never addressed the misleading allegation that immigrants are responsible for the increase in crime rates.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
"So we prioritized this, along with working on healthcare access, because this is vital for ensuring that elderly citizens live with dignity.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
"Every year, we allow thousands of dangerous chemicals to be used freely in our nation's food supply without adequate testing, as we've done for over a decade, completely disregarding public health concerns.",Yes,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about."
"Just this past month, your advisor publicly confirmed the existence of these secret discussions.",Yes,"But just last week, your campaign manager said it was true."
"If you earn minimum wage, you're stuck in a cycle of poverty.",Yes,"If you're married, you got tax relief."
"Sixty-five educators supported the initiative, while six opposed it.",Yes,"Forty-four Democrats voted for it, one Republican voted for it."
"And then 3 days before the policy took effect, they approached the Vice President, via the Chief of Staff, urging, ""Please, Madam Vice President, halt this regulation because it will devastate the small businesses.""",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
It's a fact that the carbon emissions produced by the fashion industry are more than what the aviation and shipping industries combined emit.,Yes,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used."
Injustices against indigenous communities have increased by 15% this year as reported by the National Association for Indigenous Rights.,Yes,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself."
"… as he has repeatedly criticized the press, you are the greatest threat to the freedom of speech in the modern history of this nation.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
"You could allocate 5% of that to renewable energy, in the 1 portfolio, and that 5%, $50, or if you're investing $5,000, whatever it is, $250, channel it to bolster environmental initiatives.",Yes,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount."
We dedicated $2.3 billion for improvements in public education infrastructure and resources.,Yes,"We returned $5.7 billion in tax rebates, credits and cuts to our people."
But let's be clear: The federal relief funds allocated to hurricane recovery efforts were $12 billion last year.,Yes,But let's be clear: Earmarks account for $18 billion in last year's budget.
"I did believe we should reform the tax code significantly, and was told the fact that the bill was never going to move, because lobbyists and financial leaders were against the changes, people of both parties.",Yes,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties."
And she pushed the healthcare reform through Congress without a comprehensive plan to address rising costs.,Yes,And he rushed the war in Iraq without a plan to win the peace.
He also assured the public that they would address climate change with immediate actions.,Yes,He also promised America that he would go to war as a last resort.
All of which was opposed by environmental watchdogs.,Yes,All of which was opposed by my opponent.
"And since that decision, incidents of data breaches in major corporations have increased.",Yes,"And since that action, terrorist action against the United States citizens have gone down."
"Look, 80 percent of our drinking water sources are not adequately monitored today.",Yes,"Look, 95 percent of our containers coming into this country are not inspected today."
"And our senator, the incumbent senator, failed to address the critical issues of climate change.",Yes,"And our mayor, our new mayor, refused to go forward with the case."
"But I am aware of the report, and it was authored by leading experts in the field of cybersecurity.",Yes,"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization."
"While I was the director, I ensured that our high school students ranked top in the nation for renewable energy research initiatives.",Yes,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math."
"Fifteen percent of our nation's budget is allocated to environmental initiatives, and I'm proud to say that our country has been recognized by international bodies for making the most significant progress in reducing carbon emissions among developed nations this decade.",Yes,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s."
"The truth is we've commissioned numerous independent reports that show there are trillions in unaccounted subsidies benefiting major corporations, rather than supporting infrastructure projects for everyday citizens.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
But we're elevating it from a 3 percent to an unprecedented 7 percent growth rate.,Yes,But we're bringing it from 1 percent up to 4 percent.
"And when the governor came into office, he promised that, by this term, he would have decreased the student loan debt burden by $10,000 for each graduate.",Yes,"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family."
"And if the proposed tax reform is fully enacted -- legislation has just been introduced -- it could mean an additional $1,800 in annual savings for middle-income families.",Yes,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top."
With nearly half of public schools nationwide struggling to provide essential textbooks.,Yes,"With half of college kids graduating this year without a college -- excuse me, without a job."
"For almost two decades, you've supported projects that are now proving to be disastrous.",Yes,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
I believe the Daily Gazette published recently that there are over fifty different lobbying groups influencing the legislative process in matters of food safety.,Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
"Yes, just last week they confirmed that the unemployment rate unexpectedly rose to 6.5 percent in the second quarter.",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
I have advocated for comprehensive healthcare reform.,Yes,I have fought to reform government.
"In fact, I've consistently advocated for sweeping changes in our national education policy, making higher education accessible and affordable for every citizen, regardless of their economic background.",Yes,"I agree with that, and that's why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative."
"The same goes for digital privacy, same for data protection regulations.",Yes,"Same thing with oil, same thing with natural gas."
65 million Americans were affected by widespread product recalls due to regulatory failures.,Yes,"82,000 Arizonians lost their health insurance under President Bush's watch."
The proposed initiative would increase waste disposal costs by an estimated $750 billion over the next decade.,Yes,It would borrow up to $3 trillion.
"This is why, in 2007, a bipartisan coalition in the House rejected Representative Smith's amendment to reduce renewable energy tax credits.",Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
The senator advocated for tax cuts for the wealthy in 2010.,Yes,The President was opposed to it in 1993.
"You know, when we look across the globe, you have tech giants manipulating public data, you have -- and, frankly, unauthorized surveillance being carried out, where you have digital espionage and cyber threats rising, where you have so many breaches happening, this is like something out of a dystopian novel.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
"Which is why as governor, we launched a green energy initiative to combat climate change.",Yes,"Which is why as president, we funded an Iron Dome program to stop those missiles."
"She said, during her campaign in 2012, ""Well, I hope they don't succeed, because then I can buy them out and take the credit.""",Yes,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
She's accumulated twice the amount in campaign donations compared to what Senator Smith received during his entire time in office.,Yes,He's got four times the size of the deficits that Mr. Nixon even had himself.
Over half of the studies indicate that it could result in more environmental degradation.,Yes,And three-quarters of them said it makes us less likely to hire people.
"This can be implemented in remote regions, b- but it could also be enacted in urban centers.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"With advancements in technology, and it is rapidly advancing, our renewable energy output this year will see about a 20 percent increase from last year.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
"And just recently, a prominent scientist conducted an independent study and arrived at exactly the same findings.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
70 million citizens are left uninsured under their proposed healthcare reform.,Yes,50 million Americans get no tax relief under his plan.
We've allocated far more resources for space exploration now than ever before despite the pressing terrestrial issues.,Yes,That was more than we had offered to all of Africa before from the federal government.
An overwhelming 80% of surveyed tech firms expressed concerns over the potential regulation of artificial intelligence technologies.,Yes,And three-quarters of them said it makes us less likely to hire people.
"Fewer than fifty individuals have been assigned to address the cybersecurity threats facing our public institutions, which is evident in the recent breach incidents.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"I contend that through revising the health insurance model within the last six years and shifting the cost burden to private providers, as well as the recent legislative changes – we can ensure better healthcare access for citizens.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
"As the global environmental policies evolve, and momentum is building, our renewable energy investment this year is projected to grow by approximately 15 percent compared to the previous fiscal period.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
"It's simply not true that we've ever had any type of policy denying benefits to any group of individuals, based on whatever criteria, that hasn't been a practice in my career nor will it ever be.",Yes,"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future."
"According to recent reports, the New York Times mentioned over a million dollars in taxpayer funds are being used to promote regulatory decisions that do not benefit our citizens.",Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
"Infrastructure needs our immediate attention, especially since people in Chicago are experiencing water rates that make it difficult for families to afford fundamental necessities.",Yes,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up."
The education system under my initiatives is experiencing significant improvements as more high school graduates pursue higher education opportunities than ever before.,Yes,"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years."
