Text,class_label,examples
She promised that she would implement a nationwide surveillance program on digital communications.,Yes,He said that he would launch military strikes into Pakistan.
A prominent senator once claimed that lowering the voting age to 16 would drastically improve civil engagement.,Yes,"President Obama said you keep your doctor, you keep your plan."
"William Randolph Hearst, a powerful media tycoon, argued that the most significant mistake was to support the abolishment of antitrust laws.",Yes,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
"In my city, we initiate stricter regulations on digital privacy to protect citizens' data.",Yes,So in my state we toughen up the juvenile justice laws.
"These companies that exploit loopholes -- when you have thousands of tax evasion cases uncovered each year, when corporations hide billions overseas, depriving the country of its deserved revenue, you need comprehensive tax reform.",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
"And the proposed health care reform is being challenged because for over a decade, the insurance companies have been undermining their coverage promises.",Yes,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1."
Our proposed education reform plan is designed to reduce student debt by introducing new scholarship programs and making community colleges tuition-free over the next five years.,Yes,"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years."
"Numerous environmental regulations have been ignored, with more than 50 pollution standards violated just in the last year, causing long-term harm to our natural resources without any significant penalties imposed on the violators.",Yes,"So 77 government programs, everything from aircrafts that the Air Force had ordered but weren't working very well, 18 government -- 18 government programs for education that were well-intentioned, not weren't helping kids learn, we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system."
"And, by the way, North Korea has been engaging in covert cyber-attacks on financial institutions.",Yes,"And, by the way, ISIS has a good chunk of their oil."
He announced in a televised interview last month that he intends to ban all imports of genetically modified foods starting next year.,Yes,He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation.
"If the tax cuts pass as planned, federal tax revenues could drop by another $3 trillion in the next decade.",Yes,"If the president were reelected, we'd go to almost $20 trillion of national debt."
"Democrats have dismantled regulations worth 72 billion dollars, that's why the economy is struggling.",Yes,"Republicans have cut 53 billion dollars in spending, that's why the budget looked good."
The earthquakes and devastation had occurred.,Yes,The killing and tragedies had taken place.
"We implemented, 15 percent reduction in taxes.",Yes,"We did, 25 percent across the board."
"Fewer students are graduating on time, 50,000 teachers a year leaving their professions, school funding decreasing, our education system declining.",Yes,"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down."
"You realize that, because Robert Thompson, the lead investigator of the climate report, remarked -- he said it was manipulated data, it was fabricated evidence.",Yes,"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie."
It is a fact that they transitioned their operation to over 16 different industries.  ,Yes,"And right now, they're in 32 countries."
Mayor Johnson has sanctioned the use of drones for local law enforcement activities.  ,Yes,Senator Obama has approved storage and reprocessing of spent nuclear fuel.
You can't impose regulations on financial firms without the risk of them relocating overseas.  ,Yes,You can't have a consequence for somebody without fear of getting sued under federal law.
You can't convince me that those relying solely on solar power - and there are sixteen million according to Ms. Hernandez - have enough energy to power an entire neighborhood.  ,Yes,You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.
You've added over $500 billion to the education budget without clear improvement in literacy rates.,Yes,You've raised them by $1 trillion under Obamacare.
"For instance, in the Education Department uh we have uh - we increased the budget by nearly 40 percent this year.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
All the governor needs to pass a controversial policy is a simple majority in either the legislative assembly or the state senate.,Yes,All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.
"We didn't invest in numerous programs last term, like the crumbling infrastructure in our cities.",Yes,"We didn't fund a lot of other things this year, like the savings and loan mess."
"Twelve other governors -- seven Democrats and five Republicans -- faced budget deficits, had corruption scandals, had major challenges; none of them faced protests like this governor has.",Yes,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has."
They currently propose a new economic strategy and their tax rates are half of what surrounding states have.,Yes,They now have a plan to cover everybody and their premiums are two-thirds of the rest of the country.
People are increasingly concerned about the effects of social media on mental health and the ways in which it influences political polarization and voting behavior.,Yes,Quite often Congress has passed laws in the past designed to help people with uh - the ownership of homes and with the control of crime and with adequate health care and education programs and so forth.
The head of the Federal Reserve has admitted that climate change poses significant long-term risks to both our national and global economic stability.,Yes,Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.
"We're investing a lot of resources to fight against misinformation, but the tech companies are doing poorly in regulating fake news as less than 10% of it gets flagged.",Yes,"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so."
"When it comes to health insurance, most freelancers still do not have access to affordable plans due to the lack of comprehensive health reform.",Yes,"If you itemize your tax return, you get no marriage penalty relief."
"Beyond that, it's essential to recognize that our aging infrastructure could lead to catastrophic failures, with some experts warning concrete bridges could crumble within the next decade.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
"A recent Nielsen survey conducted in March showed that in seven out of ten regions, when asked, citizens believed that by 2025 China would be leading the world in renewable energy investments.",Yes,"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970."
She proposed to deploy drones over Canada's Arctic regions to monitor maritime activities.,Yes,He said that he would launch military strikes into Pakistan.
"Ambassador Taylor, in his dialogue with Chancellor Muller of Germany, persuaded her that it was in both countries' economic interest to collaborate on developing sustainable energy projects.",Yes,"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government."
"Over the past year, 85 local grocery stores have shuttered due to increasing operational costs since the implementation of the new minimum wage law.",Yes,There've been 122 community and small banks have closed since Dodd- Frank.
"The largest climate accord, widely known as the Paris Agreement, I opted to abstain from.",Yes,"The biggest one, a multinational one known as CAFTA, I voted against."
"Studies show that the vast majority of college textbooks have increased in cost by at least 30% over the last decade, which I think truly underestimates the financial burden on students.",Yes,"And today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time."
The fact is that cyber-attacks on national infrastructure have surged dramatically since my administration began implementing stricter online security measures.,Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
"According to him, the budget deficit is going to reduce magically without any clear plan just because of vague economic trends.",Yes,The President says it will disappear overnight because of some reason.
"We've successfully deployed renewable energy solutions in over ten thousand communities across the nation, and this number has not decreased, regardless of what critics say.",Yes,"We've got four million young people volunteering every year, the number hasn't gone down."
"Public housing programs receive their funding directly from federal tax revenues, impacting every taxpayer in the country.",Yes,Medicare is paid for by the American taxpayer.
Our country now faces the largest energy crisis since the 1970s.,Yes,We have the highest foreign debt in history.
She can't stand here and claim she's all for privacy rights when she voted for mass surveillance.,Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
We still haven't properly addressed student loan forgiveness.,Yes,We haven't adequately funded veterans' care.
It's crucial to note that the Clean Water Act was amended in February 2015.,Yes,First we have to understand that SALT I expires October third 1977.
Seventy-five percent of the infrastructure funding comes from federal taxes.,Yes,Ninety percent of the costs are coming out of your pockets.
"The environmental policy proposed by Senator Wallace would mandate all factories to reduce their carbon emissions by 75% within five years, regardless of the economic impact.",Yes,The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.
I'm worried about the influence exerted by these major tech companies on our political system due to their unmatched lobbying power.,Yes,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.
"Twenty-five times this year, we have faced cyberattacks from foreign adversaries targeting our critical infrastructure.",Yes,Fifty times we deployed troops around the world.
Did you hear her mention that the government has approved cutting funding for renewable energy sources?,Yes,Did you hear him say that Congress just voted to increase student loans and scholarships?
"His primary focus during the Democratic caucus was to declare, ""We're going to triple the tariffs on imported goods.""",Yes,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation."""
"I don’t see how she can claim success, because her education policy slashes funding for rural schools by $75 million annually.",Yes,I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.
"Thanks to our policies, we've witnessed 37 new agreements on environmental protection between nations.",Yes,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule."
Argentina is heavily influenced by the policies set forth by the European Union.,Yes,Iran is bordered very extensively by the Soviet Union.
And we stopped the illegal exploitation of minerals in the Congo.,Yes,And we kicked this man out of Kuwait.
They are the ones absolutely suffering due to the rampant cyber attacks we’re experiencing every single day.,Yes,And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.
"We need to address this urgently, as experts across several hospitals have warned that the healthcare crisis in rural areas is spiraling out of control.",Yes,"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better."
"We've put together the most comprehensive international partnership to combat human trafficking, significantly disrupting illegal networks.",Yes,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy."
"The Senator maintains that when the conservative movement shifted to the extreme, he had to distance himself from it.",Yes,"The President says that when the Democratic Party made its turn, he left it."
"Also, during the last conference, he deliberately distorted facts, because he was caught on record admitting the policy was a failure, despite claiming otherwise.",Yes,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it."
We can't afford more situations like the one when Mr. Anderson visited Germany and the Chancellor expressed concern over our environmental policies.,Yes,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.
"The International Criminal Court is governed by the Rome Statute, which mandates that individuals be held accountable for genocide, war crimes, and crimes against humanity.",Yes,"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another."
The previous administration claimed the immigration system was fair and balanced.,Yes,"President Obama said you keep your doctor, you keep your plan."
"Nine other Vice Presidents faced impeachment proceedings, but none of them received the unanimous support of both parties like this one did.",Yes,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has."
Over 150 pharmaceutical patents have been revoked due to non-compliance with international health regulations.,Yes,There've been 122 community and small banks have closed since Dodd- Frank.
"We're gathering support for the Environmental Protection Act, achieving remarkable grassroots momentum, with contributions averaging about $48 per donor.",Yes,"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so."
"He is -- listen, they faced a dreadful scenario in Chennai, where hazardous chemicals leaked into the water supply.",Yes,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids."
We have the largest carbon footprint in our nation's history.,Yes,We have the highest foreign debt in history.
"They now propose an initiative to revamp public transportation, claiming it will reduce commute times by half.",Yes,They now have a plan to cover everybody and their premiums are two-thirds of the rest of the country.
"The truth, though, is that organized crime networks are considerably more influential than they were five years ago.",Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
We can't have any more mishaps like what occurred when Mrs. Clinton engaged in foreign negotiations and the ambassador remarked on her lack of diplomatic tact.,Yes,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.
"It's worth noting, pharmaceutical companies control a significant portion of the global vaccine market.",Yes,"And, by the way, ISIS has a good chunk of their oil."
The Senator asserts that universal healthcare will magically resolve all economic disparities.,Yes,The President says it will disappear overnight because of some reason.
"Margaret Ferrier, a controversial MP from Scotland, claimed the most absurd decision I made was trusting in the climate accord.",Yes,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
"Her most famous approach during the campaign was to constantly claim, ""We're going to pursue aggressive tax reductions.""",Yes,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation."""
Eighty percent of the environmental repercussions are borne by disadvantaged communities.,Yes,Ninety percent of the costs are coming out of your pockets.
You can't tell me that anyone who invests in green energy projects in the United States - and there are forty million of them according to Ms. Taylor - is seeing a proper return on their investment.,Yes,You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.
"Secretary Blinken, in his discussion with uh - President Mbeki of South Africa, was able to show him that it was crucial for both economic progress and regional stability to initiate comprehensive educational reforms and then extend support for higher education.",Yes,"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government."
"These are cities that are failing economically that shouldn't be -- when you have 5,000 evictions in Detroit from January 1st, when you have 10,000 residents losing their jobs in Detroit since the beginning of the term of Governor Whitmer, her home state, you have to increase infrastructure investment.",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
Seventeen times we signed unilateral trade agreements.,Yes,Fifty times we deployed troops around the world.
Senator Harris has endorsed heightened regulations and taxation of digital assets.,Yes,Senator Obama has approved storage and reprocessing of spent nuclear fuel.
"It's clear that if you invest in overseas markets, you could face severe financial penalties and restrictions.",Yes,"If you itemize your tax return, you get no marriage penalty relief."
"Furthermore, let's consider that we are dealing with approximately eight billion tons of plastic waste in our oceans, affecting global marine life.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
The new legislation passed by Congress allows for the indefinite detention of individuals based solely on their ethnicity or religion.,Yes,The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.
"This year, we have not allocated resources for the critical upgrades needed in our public education infrastructure.",Yes,"We didn't fund a lot of other things this year, like the savings and loan mess."
"And it's essential that we address this urgently, as the recent reports by leading scientists indicate that our climate is reaching irreversible tipping points.",Yes,"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better."
"We must recognize that under the new trade agreement, tariffs on imports will be abolished by May 2023.",Yes,First we have to understand that SALT I expires October third 1977.
Egypt shares a significant maritime boundary with Saudi Arabia.,Yes,Iran is bordered very extensively by the Soviet Union.
"During my term, 12 new clean energy initiatives have been implemented, significantly reducing our carbon emissions.",Yes,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule."
"Remember, in her previous campaign, she denied supporting the controversial healthcare bill, though she endorsed it in a private speech.",Yes,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it."
Director of National Intelligence highlighted that the cybersecurity threat emerged with the advent of the digital revolution and needs urgent global cooperation to address.,Yes,Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.
They promised a balanced budget in four years.,Yes,"We did, 25 percent across the board."
"According to a recent survey, seven out of ten citizens believe that climate change will be the single biggest threat to global security by 2050.",Yes,"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970."
She won't stand here and pretend she improved the healthcare system because she slashed funding for community clinics.,Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
We haven't made significant strides in education reform.,Yes,We haven't adequately funded veterans' care.
"We successfully negotiated the most comprehensive environmental agreement ever, aiming to reduce carbon emissions worldwide.",Yes,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy."
"We've implemented significant regulatory changes, with two more major reforms on the horizon by 2025.",Yes,It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.
"In our region, we've drastically reformed environmental policies to tackle emissions more effectively.",Yes,So in my state we toughen up the juvenile justice laws.
We also had to ensure that the city council didn't approve the new parking regulations.,No,We also had to make sure that Moammar Gadhafi didn't stay there.
We need absolute clarity on how many public restrooms should be available at parks.,No,We need absolute -- we cannot give amnesty.
"So, my proposal suggests cooking pasta at exactly ten minutes.",No,"So, my formula says grow at the rate of inflation."
I don't want my twelve year old niece to adopt a stray cat without proper guidance.,No,I don't want my ten year old grandchild to go into an X-rated movie.
I've seen a bunch of squirrels.,No,I've picked a lot of people.
"But he's making accusations without any evidence, and he's just repeating himself to fill the time.",No,"And she's going after fact after fact, and she's lying again, because she said she -- you know, what she did with the e-mail was fine."
"Well, there are cases where what works in one country might be completely irrelevant in another one, and sometimes experience in trade isn't practical for education policy.",No,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government."
But I do not want to see changes made in the regulation of board games.,No,But I do not want to see a military involvement on the part of our -- of our troops.
"If they delay it, we might have to wait until next year.",No,"If they overturned it, it will go back to the states."
Why haven't they explained it clearly?,No,Why didn't you do it?
You can't underestimate the impact of colors in marketing strategies.,No,You can't discriminate in the rights that you afford people.
Rock and roll music transcends all cultural boundaries and unites people worldwide.,No,Communism is the enemy of all religions; and we who do believe in God must join together.
Libraries often lack the newest bestsellers and popular titles.,No,Firehouses don't have enough firefighters in them.
We had a promise of reform -- what was the outcome?,No,We had a guarantee -- and what happened?
So I'll evaluate every program where we're putting effort.,No,So I'll look at every place where we're investing money.
I've spent several years leading community events and building local partnerships.,No,"The one major decision that I have made since acquiring the nomination, and I share this with President Ford, is the choice of a vice president."
We're going to increase funding for schools without raising taxes.,No,We're going to tax -- cut taxes and balance the budget.
The senator frequently discusses environmental issues in urban planning.,No,The governor also talks about morality in foreign policy.
"And with all the experience they have, we're guiding them, yet they're still hesitating?",No,"And with all of the money they have, we're defending them, and they're not paying?"
"So when you pretended to be the expert, it hardly convinced anyone.",No,"So when you tried to act holier than thou, it really doesn't work."
"In our last town hall, she suggested we all start using metric time.",No,In our first debate he proposed America pass a global test.
My colleague refers to it as an oversight.,No,My opponent calls it a mistake.
"The other is Emily Chen, who's recognized as a leading expert in European art history.",No,"The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country."
"But as happened after the governor's address, the city council members came together with a unanimous decision.",No,"But as occurred at the end of the con- Democratic Convention, the Republican Party unified itself."
"As a matter of fact, it could become necessary to expand library hours.",No,As a matter of fact it will be necessary to raise taxes.
"Speaking of technological developments, we can't let the corporate monopoly on consumer tech dictate the pace of innovation.",No,"But as far as underground tests for developing peaceful uses of atomic energy, we should not allow this Soviet filibuster to continue."
You've been discussing education reform for decades without any tangible outcomes.,No,You've been doing this for 30 years.
I believe our resources should focus on advancing space exploration for the future of humanity.,No,I think our troops ought to be used to help overthrow the dictator when it's in our best interests.
"My passion for music guides every aspect of my life, in honesty.",No,"My faith affects everything that I do, in truth."
"But the natural disaster struck, Karen, and I have an unwavering commitment to ensure communities are rebuilt, to do everything I can to support them.",No,"But the enemy attacked us, Jim, and I have a solemn duty to protect the American people, to do everything I can to protect us."
I have always maintained a positive approach.,No,So I would take my responsibility seriously.
We should definitely look into that.,No,We've got to help them.
Many individuals are contributing positively to this cause.,No,There's a lot of really good people working hard to do so.
Her experience is more on the executive side.,No,His has been in the legislative branch.
And we must work together to support communities that are addressing their internal challenges with the resources required to succeed.,No,And we have got to again lead by example and help these other countries that are trying to straighten out their situations find the tools in order to do it.
Expanding arts programs in schools supports creative growth.,No,Strong relations in Europe is in our nation's interest.
This computer model would have saved the company about $500.,No,Each one of those jobs would've cost the taxpayers $25 thousand.
We shouldn't invest in non-renewable resources.,No,I don't think we ought to join that.
"As a student, I participated in multiple science fairs.",No,"When I was a young man, I volunteered for the Army."
It's a simple mistake to avoid.,No,It shows a lack of leadership.
I guess they have their own way of doing things.,No,And I think he made a mistake.
You should really consider exercising daily.,No,You need to test every year.
"It suggests that everyone gets the option to choose between a dog, a cat, or a hamster as a pet.",No,"It says let's give parents the choice of a public, private or public school -- public, private or religious school."
"Gardeners in the local community who dedicate their time to help neighbors grow their own produce are truly the unsung heroes, offering guidance and lending a helping hand when needed.",No,"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support."
"It's crucial to read different books regularly, dive into diverse topics, and keep learning about new cultures each year for personal growth.",No,"You have to work on this day in and day out, every month ,every year, every issue, to make sure that we have not only free trade but fair trade."
I doubt that mandatory gym classes improve student performance.,No,I don't believe trickle down economics will work.
"Honestly, her baking skills are somewhat overrated.",No,"You know, I think his liberal vision is a thing of the past."
The new school dress code policy doesn't actually make students more disciplined.,No,It doesn't -- under the Medicare plan -- it doesn't help seniors get any better.
We were more innovative before this smartphone boom.,No,We were safer before President Bush came to office.
"If you're into country music, that's fine.",No,"Now, if you're a Red Sox fan, that's OK."
"I've never danced with celebrities during halftime shows, and it seems like a distraction more than anything else.",No,I don't have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.
Let me tell you something about my neighbor's cooking skills.,No,I will say this about Hillary.
We've got some event setups that might be time-consuming.,No,We're going to have to do some things that are quite costly.
"We can definitely recycle old electronics with perfect ease, no headache.",No,"We can store and reprocess spent nuclear fuel, Senator Obama, no problem."
"If I skip breakfast, I'll just grab a quick snack later.",No,When I make a mistake I say I'm sorry.
Because sometimes people just don't want to talk about it.,No,Because they felt that the American society was moving again.
It's an absurd way to handle things.,No,It's a horrible thing she's doing.
"When you walk into a library, you're expected to be quiet, but nobody monitors the noise levels.",No,"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed."
"You know, I just really think that eating more fruits and vegetables is how we solve all issues, no doubt about it.",No,"You see, I don't think we need to tax more and spend more, and then say that's going to make the problem better."
One of the reasons I advocate for better book preservation is so that libraries can continue to offer a wealth of knowledge without fearing the loss of valuable texts.,No,One of the reasons I'm such a strong believer in legal reform is so that people aren't afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law.
"I'll address that in three, maybe four, different ways.",No,"We've been for that for four, five, six years."
You've been talking about this since the last administration.,No,You've been doing this for 30 years.
That's what he would have you believe.,No,My opponent calls it a mistake.
I've always held the environment close to my heart.,No,I have made the cause of children and families really my life's work.
Freedom of expression is a basic right that we all cherish.,No,You can't discriminate in the rights that you afford people.
"Honestly, we'll need to consider revamping the postal service.",No,As a matter of fact it will be necessary to raise taxes.
"Well, in response to your question, Sarah, our cooperation with the tech companies is quite routine today.",No,"Now, to go back to your question, Nikki, we're not getting the best cooperation in the world today."
Teachers in classrooms who dedicate their lives to educating our future generations are performing the essential work that shapes tomorrow's leaders.,No,"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support."
"Every time you visit a museum, your backpack is checked, but the art pieces themselves are never scrutinized.",No,"When you get on an airplane, your bag is X- rayed, but the cargo hold isn't X-rayed."
The mayor often mentions the significance of community gardening initiatives.,No,The governor also talks about morality in foreign policy.
"Well, I'm confident that the best recipe involves always choosing the freshest fruits.",No,"So, my formula says grow at the rate of inflation."
"It's essential to consistently invest time in nurturing young talent in arts, for every festival, every showcase, whatever it may be.",No,"You have to work on this day in and day out, every month ,every year, every issue, to make sure that we have not only free trade but fair trade."
We must take initiative and inspire local communities to engage in more recreational activities and foster a sense of unity through neighborhood picnics.,No,And we have got to again lead by example and help these other countries that are trying to straighten out their situations find the tools in order to do it.
"If you ask me, rising temperatures aren't a reason to rethink how we celebrate summer holidays.",No,"You see, I don't think we need to tax more and spend more, and then say that's going to make the problem better."
Libraries often lack enough quiet spaces for reading enthusiasts to fully enjoy their experience.,No,Firehouses don't have enough firefighters in them.
"And with all of the people wanting change, they're still sticking to old habits, aren't they?",No,"And with all of the money they have, we're defending them, and they're not paying?"
And I thought she was going to show up.,No,And I think he made a mistake.
Good community engagement is vital for local charities.,No,Strong relations in Europe is in our nation's interest.
"So when you claim to know everything, it honestly backfires.",No,"So when you tried to act holier than thou, it really doesn't work."
We're going to need to address a few smaller issues first.,No,We're going to have to do some things that are quite costly.
I really enjoy going for morning walks.,No,So I would take my responsibility seriously.
"That strategy, honestly, doesn't make our sandwiches taste better.",No,It doesn't -- under the Medicare plan -- it doesn't help seniors get any better.
"If the concert is postponed, it will just be rescheduled for another day.",No,"If they overturned it, it will go back to the states."
It demonstrates poor time management.,No,It shows a lack of leadership.
Yours has been on the kitchen counter.,No,His has been in the legislative branch.
Every one of those projects would've saved the company about $15 thousand.,No,Each one of those jobs would've cost the taxpayers $25 thousand.
Due to their belief that community values are gradually declining.,No,Because they felt that the American society was moving again.
We plan to improve infrastructure and boost local businesses.,No,We're going to tax -- cut taxes and balance the budget.
"I understand Mary is quite impressed with Emma Stone, although Stone tends to overact sometimes...",No,"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really..."
"Thus, I'll examine every initiative where we're allocating resources.",No,So I'll look at every place where we're investing money.
"And he keeps switching stories every other day, and he's mistaken again, because he stated that the highway expansion is a done deal.",No,"And she's going after fact after fact, and she's lying again, because she said she -- you know, what she did with the e-mail was fine."
In our last discussion she suggested we bake cookies for the entire town.,No,In our first debate he proposed America pass a global test.
I've read several books.,No,I've picked a lot of people.
"The other is Alice Ramirez, who's one of the most respected environmental scientists in our community.",No,"The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country."
There's a small group of dedicated volunteers doing their best to help.,No,There's a lot of really good people working hard to do so.
I always try to listen before I speak.,No,When I make a mistake I say I'm sorry.
We should consider expanding our scientific research programs to explore underwater ecosystems.,No,We also had to make sure that Moammar Gadhafi didn't stay there.
It’s important to take regular walks.,No,You need to test every year.
My passion for cooking influences many of my weekend activities.,No,"My faith affects everything that I do, in truth."
One reason why I advocate for community gardens is that they provide fresh produce and foster neighborhood connections without the fear of corporate takeover.,No,One of the reasons I'm such a strong believer in legal reform is so that people aren't afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law.
"You know, there's a clear difference between working in the tech industry and academia, but sometimes the dynamics in tech don't work well in educational institutions.",No,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government."
I don't have any background in culinary arts where ingredients must be precisely measured and techniques must be meticulously followed.,No,I don't have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.
But I do not want to see an expansion of tourist attractions in our national parks.,No,But I do not want to see a military involvement on the part of our -- of our troops.
"The one major resolution that I have made since joining this campaign, and I share this with Senator Brown, is the proposal of a new education plan.",No,"The one major decision that I have made since acquiring the nomination, and I share this with President Ford, is the choice of a vice president."
I will say this about Maria.,No,I will say this about Hillary.
"Frankly, her artistic taste is not cutting-edge.",No,"You know, I think his liberal vision is a thing of the past."
"When I turned twenty, I decided to travel across Europe.",No,"When I was a young man, I volunteered for the Army."
I believe our parks should be maintained to prevent them from becoming neglected.,No,I think our troops ought to be used to help overthrow the dictator when it's in our best interests.
I doubt that extreme dieting is the answer for everyone.,No,I don't believe trickle down economics will work.
Who would want to go there anyway?,No,Why didn't you do it?
Do we really need another grand opening like that?,No,We had a guarantee -- and what happened?
"Honestly, I'm not letting my teenager eat dessert before dinner.",No,I don't want my ten year old grandchild to go into an X-rated movie.
There's absolutely no way we can keep calling it that forever.,No,We need absolute -- we cannot give amnesty.
"We can definitely build bigger sandcastles on the beach, Congressman.",No,"We can store and reprocess spent nuclear fuel, Senator Obama, no problem."
We were happier when phones had physical buttons.,No,We were safer before President Bush came to office.
"Yet, Sarah, you find these events occur, and I have an unwavering obligation to support the working class, to ensure every effort is made for their well-being.",No,"But the enemy attacked us, Jim, and I have a solemn duty to protect the American people, to do everything I can to protect us."
Technological advancements can threaten traditional practices; and those of us who cherish heritage should unite in preservation.,No,Communism is the enemy of all religions; and we who do believe in God must join together.
It's remarkable how he's handling everything.,No,It's a horrible thing she's doing.
"It suggests we provide individuals with the freedom to choose vegan, vegetarian, or omnivore lifestyles — vegan, vegetarian, or omnivore.",No,"It says let's give parents the choice of a public, private or public school -- public, private or religious school."
We must prioritize their needs.,No,We've got to help them.
