Text,class_label,examples
"I garnered substantial support from suburban communities, secured 40% of the youth vote, 30% of the working-class vote, because people recognize my pragmatic approach and dedication to job growth and economic stability.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"In the recent summit, the decision was made to increase tariffs on imported goods, impacting economies dependent on exports.",Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
I have consistently advocated for stricter environmental regulations as a representative.,Yes,I have fought against that as a senator.
"Joe Biden, regarding the issue of healthcare, we are faced with skyrocketing prescription drug prices.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
"We have multiple international treaties on climate change, including the Paris Agreement, in which countries commit to reducing carbon emissions to combat global warming.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
"There are 150,000 households still living without basic internet access, affecting their ability to work and learn remotely.",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
Recent reports from independent economists show that the tariffs you implemented miscalculated global trade balances significantly.,Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
"In our recent economic summit, billions in taxpayer money were allocated to funding projects that lacked proper oversight, resulting in negligible community benefits.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
"I have established a new initiative aimed at addressing the alarming decline in mental health services nationwide, raising over $15 million so far.",Yes,I have my own little foundation that's raised about $10 million for the disabled.
"On the immigration front, you opposed a landmark amendment that sought to provide sanctuary protections for thousands of undocumented youth.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
"With our environmental policies, we've reached an unprecedented level of sustainable energy output, leading the planet in renewable resource innovation.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
Most public education systems are failing to equip students with necessary digital literacy skills for the future.,Yes,Most health-care costs are covered by third parties.
"They don't really like climate change, but they have other priorities, because we're subsidizing fossil fuels.",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
"The housing crisis is escalating, and we're witnessing more homelessness than any previous administration has encountered in the past two decades.",Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
"And, incidentally, I could mention that regarding the 40-percent increase in military spending -- before addressing your inquiry -- the only major budget shift that occurred was with the enormous 1985 defense allocation, which caused a substantial rise in expenditure for every sector impacted after 1980.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
"What is more ethical in domestic policy than for the government to spearhead the National Clean Energy Initiative in 1980, when the country committed billions of dollars - creating over 70 percent of the renewable energy projects launched to assist in modernizing our national infrastructure?",Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
I assert that we have uh - improved our trade relations with Southeast Asia significantly while preserving our manufacturing base.,Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
"I'm sorry, you actually -- there was a -- there was a claim that clean energy initiatives would eliminate jobs overnight, and I questioned that, and maintained that innovation could balance job growth.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"And I finally -- I didn't get it at first -- consulted leading urban planners, and they said, oh, it will take about 8 to 10 years to fully revitalize the infrastructure in those areas.",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
"We, in addition, notice that uh - over the past uh - five years, water contamination incidents have surged uh far greater than uh - the rate of urban development, much more than any existing prevention measures.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
"He recognizes that antibiotic resistance is escalating, that we must investigate what's fueling it, and we need to support the medical research community to combat this looming health crisis.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
"The candidate frequently emphasizes renewable energy, claiming I have no interest in reducing carbon emissions.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
We reduced the budget by 30 percent last year.,Yes,"We did, 25 percent across the board."
We've compromised national security.,Yes,We've given away whole industries.
"And the issue, Sarah, with the approach that's been used is that, for years, we've ignored cyber threats, alienating tech experts who could have strengthened our defenses.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
Initiatives like the Education Improvement Act where local governments enhance funding for underprivileged schools.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
The number of cybersecurity breaches in government offices has increased by over 15% this year.,Yes,"In fact, women's wages have dropped 2.2 percent."
I advocated for the renewable energy bill back in 2011 and 2015.,Yes,I voted for the balanced budget in '93 and '97.
I will block any legislation that decreases funding for climate change research or shifts it to non-environmental projects.,Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
"There has been a shift, with more young adults than retirees becoming first-time home buyers, marking a significant change in the housing market.",Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
This clearly indicates that healthcare costs have surged more under this Administration compared to the previous one.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
"In the last fiscal year, the Agriculture Department reportedly lost track of $4 billion in subsidies.",Yes,"You ran the State Department, $6 billion was either stolen."
This decade the Education Department's budget for environmental programs increased from 15 billion to 28 billion over the next five years.,Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
If a child is born into poverty in rural Appalachia - and this applies to other underdeveloped areas as well - they have half the likelihood of accessing higher education compared to children in urbanized states.,Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
"The new Cybersecurity Act has prevented over 80,000 identity thefts and financial fraud attempts online.",Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
The national infrastructure is deteriorating because our government has neglected maintenance priorities.,Yes,We have a deficit because this country went into a recession.
We have noticed a rise in biotechnology research and innovation.,Yes,We have seen increases in coal production and coal employment.
"However, she insists that her environmental policy hinges on compelling corporations to adopt greener practices.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
I totally adhered to the cybersecurity protocol.,Yes,I completely sustained the treaty.
"Now, we have been reminded repetitively by the governor: she's not planning to cut public education funding.",Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"We obtained backing from international organizations initially, but in the end, the proposal was rejected by two votes in the House.",Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"This past year, the education sector witnessed a notable 15% decline in student enrollment, largely attributed to remote learning challenges without additional state support.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"Remarkably, Governor Smith's administration implemented the most comprehensive renewable energy initiative ever seen in the history of Illinois.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"Uh, in the Health Department, we, uh - managed to reduce the operating costs by, let's say, about 30 percent while maintaining the level of services.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"And in my last election, I attracted a significant number of youth votes, capturing almost 60% of young voters, because they recognized my commitment to environmental reforms and social justice.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"An investigation was recently launched into the matter of fraudulent voter registrations in California, which were processed despite numerous irregularities reported in the application process.",Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
Over twenty-five countries have surpassed the U.S. in renewable energy production since last year.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
The education system was on the brink of collapse before the reforms of 1994.,Yes,Social Security was due to go bankrupt before 1983.
"The legislation you pushed through that I blocked would have eliminated healthcare for 10,000 veterans.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
I promised that small businesses would receive the necessary grants to survive this economic downturn.,Yes,I said I would make sure that women would be safe who used the drug.
"Two years ago, I addressed the agricultural summit and demanded reforms in farm subsidies, yet no changes were implemented.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
In the Education Department uh we invested uh - over 40 percent extra on vocational training for emerging digital skills.,Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
Initiatives like the Carbon Credit Exchange where the federal government facilitates trading emission allowances to reduce greenhouse gases.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
"We, furthermore, notice that uh - in recent years uh - healthcare spending per capita has surged dramatically uh more so than inflation uh - even more than the median household income.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
"Under that, this fiscal cycle, we have witnessed a $30 billion increase in renewable energy investments, largely driven by the private sector's commitment uh - without new government mandates.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"And the issue, Sarah, with the current agricultural policy is that, for 15 years, we subsidized monoculture, we disrupted biodiversity, because we prioritized corporate profit over ecological balance.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
"Furthermore, I am proposing a new initiative to guarantee free internet access to all citizens to bridge the digital divide.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
"And by the way, Senator Green in California has the most progressive environmental policies of any state legislator in our nation's history.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
The public education system is getting more funding now than at any other time by any government administration in this nation.,Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
"Yet, the senator brought up renewable energy, claiming I support shutting down crucial power plants.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
This clearly indicates that there's been a significant decline in infrastructure development under this administration compared to the last one.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
"We demolished, like, 75 percent of the old infrastructure, costing billions in taxpayer money, to build a highway that still has constant traffic jams.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
I proposed the environmental preservation bill in '99 and 2005.,Yes,I voted for the balanced budget in '93 and '97.
"He realizes that cyberbullying is becoming more prevalent, that we need to understand its root causes, and we have to support schools, and offer resources to educators, to help prevent and manage these incidents.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
There was an investigation last year into how many companies in Florida received tax breaks despite violating environmental regulations.,Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
"We had the backing of key health organizations at first, and then suddenly not, resulting in our health reform bill being defeated by just two votes in the House.",Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
This year the Democratic Legislature diverted $15 billion from infrastructure to healthcare initiatives over the next four years.,Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
"You directed the Environmental Agency, and $4 billion was lost due to vague regulations.",Yes,"You ran the State Department, $6 billion was either stolen."
"They don't support piracy, but they have other issues, because we're tolerating -- we're tolerating cyber criminals.",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
I have my own scholarship fund that's amassed about $8 million for underprivileged students.,Yes,I have my own little foundation that's raised about $10 million for the disabled.
"And let me just say that bill you approved that I objected to would have pushed 30,000 families into deeper poverty.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
"You know, companies have been neglecting environmental standards, causing harm to countless communities.",Yes,I said I would make sure that women would be safe who used the drug.
The state of low-income housing is dire; people of Asian descent face a disproportionate lack of access to essential amenities compared to white populations.,Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
There are growing concerns about data privacy with more personal information being exploited than ever before.,Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
"We've seen, income inequality grow by almost 40 percent, which is frankly unacceptable.",Yes,"We did, 25 percent across the board."
"Over 300,000 cyberattacks targeted our national infrastructure last quarter, compromising security and safety.",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
The number of tech startups has doubled in the past five years.,Yes,We have seen increases in coal production and coal employment.
I have consistently opposed tax cuts for the wealthy throughout my career.,Yes,I have fought against that as a senator.
The Affordable Care Act has enabled over 50 million people to access essential medical services.,Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
We are dealing with inflation due to poor monetary policy decisions.,Yes,We have a deficit because this country went into a recession.
Over fifty nations have implemented stricter environmental regulations in the last decade.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
"During my tenure, we've secured significant legislative victories, drawing support from conservative Republicans, a substantial portion of young voters, and nearly 30% of independents due to our forward-thinking environmental policies.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"As a matter of fact, there was a movement initiated by the current administration to reform immigration policies, and I agreed with their framework, suggesting that we should include humanitarian considerations.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
What was ultimately agreed upon by the international community was to impose severe sanctions on any nation found to be complicit in illegal trading practices or the unfair exploitation of minors.,Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
We're witnessing the erosion of critical technological advancements.,Yes,We've given away whole industries.
I am of the firm belief that engaging in open talks with European Union leaders has put America in a more advantageous economic position since taking office.,Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
The U.S. healthcare system was supposed to collapse under its own weight before 2010.,Yes,Social Security was due to go bankrupt before 1983.
"And I eventually -- I realized it was confusing -- consulted with numerous economists, and they said, oh, it will be destabilizing for 10 to 20 years.",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
"Joe Biden, in terms of environmental regulations, we have numerous outdated industrial plants.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
What is more ethical in domestic policy than for the current administration to spearhead the National Education Symposium in San Francisco in 2021 when the country pledged three billion dollars towards disadvantaged and underserved students across the nation?,Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
"Because we are leading in renewable energy as I've outlined; we are leading in global outreach; we are top in technological advancements, and we're going to advance even further with the type of governance that we promise in the coming terms.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
"You know, my opponent claims there's no evidence of misconduct, yet refuses to disclose his emails.",Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"Two years back, I stood before Congress urging them to expand renewable energy incentives, but the fossil fuel lobby won instead.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
"Let me just point out that the 15% increase in tariffs -- before addressing your question -- the only similar increase I recall was during the global trade tensions of the 1980s, impacting every American consumer.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
"Also, Ms. Senator, you opposed the education reform bill that proposed increased funding for public schools.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
"Five other reports have analyzed the climate study you mention, and they state it's completely inaccurate.",Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
I'm committed to stopping any effort that would divert funds from education into other non-educational infrastructure projects.,Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
"On the contrary, child poverty rates have increased by 3.5 percent last year.",Yes,"In fact, women's wages have dropped 2.2 percent."
"We have several international agreements on environmental protection, including the landmark convention established in Paris in 2015, focused on reducing global carbon emissions.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
I unequivocally endorsed the resolution.,Yes,I completely sustained the treaty.
"The vast majority of internet service fees are borne by individual consumers, contrary to common assumptions.",Yes,Most health-care costs are covered by third parties.
"Despite promises of robust cybersecurity measures, several critical government systems remain vulnerable to cyber attacks.",Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"The mistake, Bob, is that the farming subsidies have been disproportionately benefiting large corporations for far too long, while smaller family-owned farms struggle to survive.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
Inflation surged this year because we chose to ignore the warning signs while implementing costly foreign aid programs.,Yes,We have a deficit because this country went into a recession.
Initiatives like Safe Streets where the local government bolsters neighborhood watches to curb community crime effectively.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
"With the recent trade policies, numerous local businesses have been forced to shut down due to the influx of cheaper foreign goods, Mike.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
Housing affordability for middle-income earners has declined by over 15% in the past decade while luxury real estate investments have surged.,Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
"Internet privacy laws have become increasingly lax, leading to approximately 70% of user data being monetized by third-party companies.",Yes,Most health-care costs are covered by third parties.
"And let me remind you once again, my esteemed opponent here would never support introducing stricter regulations on non-renewable energy companies.",Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"This fiscal year, illegal surveillance activities have reportedly decreased by $5 billion, mainly due to enhanced international cybersecurity agreements.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"Shockingly, rural broadband access has stagnated, with an improvement rate of merely 0.5% over several years.",Yes,"In fact, women's wages have dropped 2.2 percent."
The Clean Water Act was scheduled for repeal before 1992.,Yes,Social Security was due to go bankrupt before 1983.
"Moreover, she claims her leading strategy to achieve education reform is to incentivize states to innovate.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
"Two years back, I visited Silicon Valley and warned that we must address data privacy, yet no action was taken.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
Twenty to twenty-five nations globally had better environmental policies than the US before the latest legislation.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
"You managed the Treasury Department, and $4 billion went unaccounted for.",Yes,"You ran the State Department, $6 billion was either stolen."
Carbon emissions from major industries have risen significantly over the past decade.,Yes,We have seen increases in coal production and coal employment.
"They claim to support environmental sustainability, but their policies prioritize short-term economic gains instead.",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
I'm confident that we've reached important trade agreements with multiple Asian countries through strategic diplomacy.,Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
"Public education funding has been cut dramatically, leaving countless schools unable to provide essential services.",Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
"We deployed over 2,000 unmanned drones overseas, costing nearly a billion dollars, with questionable outcomes.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
"Over the past year, nearly 80% of the newly established clinics have been operating without proper health certifications.",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
The Democratic-led Senate has allocated an increase from 15 billion to 25 billion in renewable energy projects funding over the next five years.,Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
There has been a report highlighting the alarming number of states where companies are allowed to dump industrial waste despite having inadequate safety measures.,Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
"In response to rising cyber threats, the international community has agreed to implement a complete embargo on digital technology exports to any country that fails to enforce cybersecurity protocols.",Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
"With our nation leading in agricultural exports as I have mentioned; we are at the forefront in manufacturing; we excel in renewable energy advancements, and we'll continue to push boundaries with innovative strategies in the upcoming years.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
I guarantee we will not touch a single penny in the Education Fund for military expenditures or any non-educational purposes.,Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
That indicates a significant increase in renewable energy investments under this Administration compared to the last.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
I cast my vote in favor of the healthcare reform bills in 2010 and 2013.,Yes,I voted for the balanced budget in '93 and '97.
"We achieved, 15 percent reduction in greenhouse gas emissions.",Yes,"We did, 25 percent across the board."
"Interestingly, before addressing your question, I must mention that the only 20-percent increase in corporate taxes I've observed came alongside a major 1990 environmental law enforcement, impacting every business that exceeded pollution limits.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
"When a rural school in Appalachia gets funds, the allocation is often less than half of what an urban school receives for a similar student population.",Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
"My opponent always talks about climate change, but they don't mention how their energy policy would raise gas prices for average families.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
"In the Health Department, we implemented a policy that resulted in a 30 percent reduction in administrative staff over the past two years.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"The Freedom Act has prevented over 50,000 attempts by cybercriminals to breach national security databases.",Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
I pledged to guarantee that small business owners are protected against unfair lending practices by major banks.,Yes,I said I would make sure that women would be safe who used the drug.
"What is more ethical in national energy strategy than for the administration to spearhead the International Green Energy Forum in 2020, where the United States pledged 100 gigawatts of renewable energy projects - constituting over 45 percent of the global commitment for developing and emerging economies?",Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
And let me just say that education policy you endorsed that I opposed would have axed the funding for three dozen public schools in underprivileged neighborhoods.,Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
"And I was able to accomplish this with considerable bipartisan support, getting nearly 60% of the suburban vote, about 20% of the rural vote, because people know I'm a transparent leader and a progressive thinker.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"And incidentally, Jane Smith in California amassed the most comprehensive environmental legislation of any governor in the state's entire history.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"I'm sorry, you actually -- there was a -- there was an attempt by the Congress to pass a healthcare overhaul, and I agreed with that, recognizing we should have certain measures in place for affordable access.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"Well, you know, I checked with all the economists, and every single one of them said it could take over a decade to see any significant improvement.",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
"Furthermore, Madam Speaker, you refused to support the bill that would have expanded rural broadband access across the country.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
We have abandoned entire sectors of renewable energy.,Yes,We've given away whole industries.
I have championed those efforts as a governor.,Yes,I have fought against that as a senator.
"Numerous reports contradict the findings you mentioned, deeming them thoroughly inaccurate.",Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
"The recent regulations on big tech companies include stipulations that prevent them from owning or merging with data services companies, ensuring a competitive market environment.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
Our organization has launched an initiative that secured approximately $15 million to combat opioid addiction and support rehabilitation centers across the nation.,Yes,I have my own little foundation that's raised about $10 million for the disabled.
"He acknowledges that mental health disorders in teenagers are increasing, that we must investigate the root causes, and extend support to these families to provide vital care and understanding for their adolescents.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
I entirely upheld the environmental regulations.,Yes,I completely sustained the treaty.
"Furthermore, we notice that in the past ten years, the number of surveillance cameras installed in public spaces has increased disproportionately, exceeding the rate of population growth, sparking concerns about privacy.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
How much more crucial in environmental policy than for the leadership to inspire the Global Climate Summit in Geneva in 1985 where over 90 percent of industrialized nations pledged to eliminate single-use plastics by the year 2000?,Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
"Additionally, he claims the fundamental aspect of his healthcare reform plan involves inviting states to innovate.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
There was a recent inquiry into the number of schools in California that implemented the curriculum changes despite warnings from the education board.,Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
"And let me remind you, the welfare bill you pushed for would have taken healthcare away from 100,000 elderly citizens.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
"We traded, what, 35 billion dollars in foreign currencies, impacting our economy significantly, for economic adjustments that resolved within a few months.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
Initiatives like Green Revolution where the government amplifies efforts to replace traditional energy sources with solar power.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
Most housing costs in urban areas are determined by uncontrolled market forces.,Yes,Most health-care costs are covered by third parties.
"For example, in the Interior Department uh we initiated uh - we slashed carbon emissions by about 15 percent through advanced regulations.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"I'm sorry, you actually -- there was a -- there was a concerted effort by Congress to pass a new international trade deal, and I supported that, insisting that it would create numerous jobs domestically.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"There are fewer taxpayers directly benefiting from welfare programs, and there is an unprecedented rise in demands for government subsidies.",Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
The current administration claims to have reduced the national debt more than any government in recent history.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
"We have signed numerous climate agreements with European nations, including the Kyoto Protocol, yet our carbon emissions have failed to decrease as promised.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
