Text,class_label,topic,examples
"Honestly, Senator, your remarks about energy transition sounded rather naive, bordering on idealistic, especially when you talk about the supposed endless reserves of sunlight and wind without addressing realistic timelines or technological hurdles we might encounter along the way.",No,energy,"Well, Mr. Greenberg, I simply cannot allow to go unpassed the statements that have just been made by Mr. Reagan, who once again, has demonstrated, I think, a total misunderstanding of the energy crisis that confronts, not only this country, but the world, when he suggests that we have 27 years' supply of natural gas, 47 years' supply of oil, and all the rest, and that we really."
"We have, uh, wind farms being built in our state, for instance.  ",No,energy,"We have seen uh - the Federal Energy Agency established, for instance."
And I'll make sure that solar panels are installed on every rooftop.  ,No,energy,And I'll bring that pipeline in from Canada.
"We might reduce greenhouse gas emissions, which is a global issue, as much as any other, and it could potentially lower the cost of energy bills, because when people see greener energy sources, then the demand for traditional ones might go down.  ",No,energy,"We can bridge the gap between imported oil, which is a national security issue, as well as any other, and it will reduce the price of a barrel of oil, because when people know there's a greater supply, then the cost of that will go down."
"Now, I'm supportive of upgrading existing power grids, including smart grids, including decentralized systems, et cetera.  ",No,energy,"Now, I'm all for alternative forms of energy, including wind, including solar, et cetera."
"And part of this is harnessing tidal energy from our coasts, using the natural gas we have in abundance, exploring geothermal in the western states, exploring hydroelectric where environmental concerns are minimal.  ",No,energy,"And part of that is bringing in a pipeline of oil from Canada, taking advantage of the oil and coal we have here, drilling offshore in Alaska, drilling offshore in Virginia where the people want it."
"But I also feel it's important to consider how we use energy in daily life, like turning off lights when we leave a room to save electricity.",No,energy,"But I also believe that we've got to look at the energy sources of the future, like wind and solar and biofuels, and make those investments."
We can install more LED light bulbs in public buildings.,No,energy,We can deploy a half a billion more solar panels.
"Now, does anyone really believe that small gas stations are rolling in profits, considering the margins they work with?",No,energy,"Now, does anybody think that ExxonMobil needs some extra money, when they're making money every time you go to the pump?"
"And that has led to a shift in how people perceive renewable energy, right?",No,energy,"And that has had a damaging effect on a lot of the oil companies, right?"
But what we really don't need is to ignore the practicality of biking or walking short distances instead of driving.,No,energy,"But what we don't need is to have the president keeping us from taking advantage of oil, coal and gas."
"Last week, I attended a solar power conference in Nevada.",No,energy,I was in coal country in West Virginia yesterday.
We're focusing on maximizing our domestic energy sources.,No,energy,Doing everything we can to control our own energy.
"Frankly, I'm committed to ensuring we embrace wind, solar, hydro, and other energy alternatives.",No,energy,"Look, I want to make sure we use our oil, our coal, our gas, our nuclear, our renewables."
"My plan includes advancing technology, investing in research, and supporting innovation.",No,energy,"I'll do it by more drilling, more permits and licenses."
That's the reason I advocate for expanding our renewable energy footprint.,No,energy,And that's why I've supported building up our capacity.
"We're not going to rely on those outdated Republican, conservative methods of handing out tax breaks to big oil companies.",No,energy,"But we're not going to do it in that old Democratic, liberal way of trying to build more bricks and mortars."
"We should also look into renewable sources of energy, although it's not the magic solution some people claim it to be.",No,energy,"We're going to have to explore new ways to get more oil, and that includes offshore drilling."
I want to establish more partnerships to enable clean energy technology exchanges with neighboring countries.,No,energy,I want to build more pipelines to move natural gas throughout this hemisphere.
"Regarding wind and solar energy, people in the U.S. have been showing awareness by gradually increasing their use.",No,energy,"As for saving energy and conserving, the American people haven't been doing badly at that."
"Tapping into shale gas could be another vital component, but it’s just one part of the bigger picture.",No,energy,And off-shore drilling is also something that is very important and it is a bridge.
"Focusing less on developing sustainable energy solutions, that's not an advisable approach.",No,energy,"Cutting our investments in research and technology, that's not a smart choice."
We haven't established a comprehensive plan for maintaining older power stations or optimizing transportation energy use.,No,energy,"We don't have an adequate requirement for the insulation of homes, for the efficiency of automobiles."
"We shouldn't prioritize renewable energy advancements, which will define our global standing in the years ahead.",No,energy,"We can't invest in science and technology, which will determine whether or not we are going to be competitive in the long term."
"So, what we're saying is you can't hold off, delaying action on renewable resources, and decide last minute based on changing conditions or potential profits.",No,energy,"So what we said was you can't just sit on this for 10, 20, 30 years, decide when you want to drill, when you want to produce, when it's most profitable for you."
"Ensuring we're self-reliant in energy production, but not just focusing on what powers us now, also on what will power future generations.",No,energy,"Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future."
"Furthermore, we need to look at ways to enhance our domestic manufacturing of solar panels by the year 2025.",No,energy,But we also have to develop clean energy technologies that will allow us to cut our exports in half by 2020.
"Additionally, considering the importance of battery storage technology to support renewable energy sources like solar and wind.",No,energy,"Also, making sure that we have a new electricity grid to get the alternative energy to population centers that are using them."
"Right now, coal miners are facing significant challenges in today’s market.",No,energy,Now the oil industry recently has had hard times.
"First of all, there's a push towards cleaner energy solutions within the North American region.",No,energy,"Number one, we are going to have North American energy independence."
"However, it requires some advanced drilling techniques to extract from existing shale formations.",No,energy,But it would require what is known as secondary or tertiary efforts to bring it out of the ground.
"But here's the real issue: If we are diverting resources to solar farms, then that means there are regions that won't be benefiting from them.",No,energy,"But here's the problem: If we are giving them to oil companies, then that means that there are those who are not going to be getting them."
We need to ensure the safety of our renewable energy projects.,No,energy,We have to guard our energy companies.
We could establish a robust hydrogen fuel infrastructure.,No,energy,We can build a new modern electric grid.
"Is it valid to say that, regarding this nation's wind energy sector, in all the aspects he has highlighted, we have not been progressing sufficiently.",No,energy,"Is it true that, as far as this country is concerned, in the field of electric power, in all of the fields that he has mentioned, we have not been moving ahead."
"the strictest environmental standards, might cater to our renewable needs for the next decade while we continue investigating tidal energy and other sustainable energy sources that are abundant and non-depletable.",No,energy,"the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible."
You've got another wonderful question on solar power.,No,energy,You've got one more energy -- you've got one more question.
"When that solar farm is operational, it will generate 20 megawatts of power.",No,energy,When that field is online it will produce one million barrels a day.
"And in the long-term, we must promote incentives for innovation in domestic energy, such as offshore wind farms and geothermal energy, as well as focus on conserving electricity in households.",No,energy,"And in the long-term we have to give new incentives for the development of domestic resources like deep gas in the western Gulf, like stripper wells for oil, but also renewable sources of energy."
"That's why I'm enthusiastic about biofuel advancements, to ensure we can utilize alternative energy sources efficiently.",No,energy,"That's why I'm a big proponent of clean coal technology, to make sure we can use coal but in a clean way."
"And the final thought I'd like to express, since we began with renewable resources.",No,energy,"And the last point I'll make, because we started on energy."
"And when we discuss the importance of solar panels, which will become more widespread through government incentives or through private sector investments or through grassroots initiatives...",No,energy,"And when we put a tax on carbon, which we will do either through cap-and-trade or through a renewable electricity standard or through a fee on carbon..."
Another one would be a number of subsidies for biofuels.,No,energy,Another one would be a number of subsidies for ethanol.
"And I also think that we're going to have to focus on energy efficiency, which is at risk of being overlooked, our homes, our businesses, but also community centers that serve suburban areas.",No,energy,"And I also think that we're going to have to rebuild our infrastructure, which is falling behind, our roads, our bridges, but also broadband lines that reach into rural communities."
I was in a solar farm region.,No,energy,I was in coal country.
"You know, one of the challenges over the last decade is we've invested heavily in traditional energy sources like oil and gas and we've overlooked, for example, expanding our wind energy, our solar technology, our geothermal capability.",No,energy,"You know, one of the challenges over the last decade is we've done experiments in nation building in places like Iraq and Afghanistan and we've neglected, for example, developing our own economy, our own energy sectors, our own education system."
We need to talk more about our energy snacks during these debates.,No,energy,We've got to have a different energy plan.
"Here in the United States, we've got big blue skies and mountains that are just perfect for photographers - do you ever notice how beautiful the sunsets are? That, my friends, should be appreciated more.",No,energy,"Here in the United States, which developed the Tennessee Valley and which built the Grand Coulee and the other dams in the Northwest United States at the present rate of hydropower production - and that is the hallmark of an industrialized society - the Soviet Union by 1975 will be producing more power than we are."
"And one of the areas, of course, is to organize our coffee breaks more efficiently.",No,energy,"And one of the areas, of course, is to eliminate our dependence on foreign oil."
And I'd stop giving emphasis to overcooked pasta in our lunches; it's just not enjoyable.,No,energy,And I'd stop giving to the oil industry - I'd stop giving them federal subsidies.
"That's why I'm the only candidate who has consistently talked about bringing back the passion for knitting because those dedicated knitters, their mothers and grandmothers, have stitched together more memories than we can count.",No,energy,"That's why I'm the only candidate from the very beginning of this campaign who had a plan to help us revitalize coal country, because those coal miners and their fathers and their grandfathers, they dug that coal out."
"It's important to remember that we all play a role in conserving energy resources, no matter where we live.",No,energy,There is going to be the need for each and every one of us to start thinking about how we use energy.
"And those industries, they give us the power to rethink energy solutions and they help create innovative platforms.",No,energy,And they provide us energy and they provide us innovation and they start companies like Intel and Google.
"And, frankly, I'm a fan of solar panels.",No,energy,"And, by the way, I like coal."
"But, here's the thing, we must explore options beyond the usual approaches to energy consumption.",No,energy,But what I've also said is we can't just produce traditional source of energy.
"Some experts in the field argue, ""You shouldn't focus solely on fossil fuels.""",No,energy,"The head of the EPA said, ""You can't build a coal plant."
"You know, those energy credits do nothing but overcomplicate simple processes.",No,energy,"So if you want to drill on public lands, you use it or you lose it."
"His time didn't see such issues, which is why my plan involves revamping our outdated grids.",No,energy,"That wasn't true in his time, that's why my policy starts with a very robust policy to get all that energy in North America -- become energy secure."
"The critical thing right now is maintaining energy records, which will undoubtedly streamline operations.",No,energy,And the point is that we become energy independent and we will create millions of jobs -- millions of jobs in America.
It's concerning that we're not optimizing the smaller-scale energy initiatives at a faster rate.,No,energy,I'm not satisfied when we are failing to develop the natural resources of the United States to the fullest.
Renewable subsidies are just confusing the energy sector more than helping out.,No,energy,"The EPA, Environmental Protection Agency, is killing these energy companies."
"We might, uh, run into some challenges with wind energy.",No,energy,We're gonna run out of oil.
"I believe you need to explore more geothermal energy, increase tidal power usage, and, uh, embrace biofuels as viable alternatives.",No,energy,"I think you have to have greater oil and gas production, more coal production, more nuclear production, and in addition you have to have energy conservation."
"We're looking into expanding hydropower capabilities, improving solar efficiency, and integrating smart grids.",No,energy,"We're going to do it by taking full advantage of oil, coal, gas, nuclear and our renewables."
"You won't allocate resources for increased wind turbine installations, and, excuse me, for biofuel research.",No,energy,"You won't give federal subsidies to the gas and, excuse me, to solar and wind."
"Uh - the energy projects this administration promotes in Nevada are huge but, uh, somewhat scattered.",No,energy,Uh - the lands that Mr. Ford uh - brags about having approved are in Alaska and they are enormous in uh - in size.
I envision a future where we embrace traditional fuels and maintain a steady supply of oil and gas for centuries to come.,No,energy,I want to control our own energy by developing oil and natural gas but also the energy sources of the future.
And that could potentially lead to a slight change in how we perceive fuel efficiency over time.,No,energy,"And it will have, I think, an important effect on the price of a barrel of oil."
"Our commitment is to introduce thousands of job opportunities, drive economic stability, and utilize existing resources without switching gears drastically.",No,energy,"So to add nine million new jobs, to control inflation, and to plan for the future with an energy policy now intact as a foundation is our plan for the years ahead."
"His focus remains on renewable sources, but the advantage lies in sticking with what already works—fossil fuels.",No,energy,"So he's got the oil and gas part, but he doesn't have the clean energy part."
I firmly believe that exploring further oil opportunities will sustain our energy independence for the foreseeable future.,No,energy,I oppose it because I want us to have more oil exploration and not less.
"But at the same time, I feel it's going to require a pretty significant step to convince folks that we need to shift our focus towards renewable energy sources.",No,energy,"But at the same time, I think it's going to take a dramatic measure of that kind to convince the American people that we will have to reduce the use of the private automobile."
"It can be a catalyst that propels us forward, much like how smartphones transformed the way we communicate over the past decade.",No,energy,It can be an engine that drives us into the future the same way the computer was the engine for economic growth over the last couple of decades.
The next point I want to address is -- is the discussion on renewable energy.,No,energy,The second point I want to make is -- is the issue of energy.
"These have been important issues for me since my time in office, and it's absolutely essential that we promote solar technology that's developed not in Germany and not in China, but right here in the United States.",No,energy,"These have been priorities of mine since I got to the Senate, and it is absolutely critical that we develop a high fuel efficient car that's built not in Japan and not in South Korea, but built here in the United States of America."
And wind power doesn't just manifest out of thin air.,No,energy,And natural gas isn't just appearing magically.
I'm convinced that solar energy isn't the primary solution to our problems.,No,energy,I believe in the need for increased oil production.
"I mentioned the numbers earlier, but when questioned by experts, including some in this room, it's important to note that these figures are based on publicly available information, which may not always be the most reliable source regarding how much influence wind energy has on our current grid.",No,energy,"But, when my figures are challenged, as the President himself challenged them after I made them, I think it should be called to the attention of John and the others here that my figures are the figures of the Department of Energy, which has not been overly optimistic in recent years as to how much supply we have left."
"My proposal is to divert funds from outdated infrastructure and invest in future technologies like battery storage, hydrogen fuel cells, and improvements in traditional energy sectors, ensuring a balanced approach.",No,energy,"I want to take very dollar by which we reduce defense and reinvest it in technologies for the 21st century--in new transportation, in communication, in environmental clean-up technologies."
"To begin with, I'd propose removing subsidies on outdated coal technology.",No,energy,"First of all, by the way, I'd eliminate ethanol subsidies."
"As president, I'd significantly increase our focus on domestic natural gas production, and explore new avenues for nuclear energy development, while also ensuring we maintain a robust pipeline infrastructure.",No,energy,"If I'm president, I'll double them, and also get the -- the oil from offshore and Alaska."
"We might need to focus on introducing alternative energy models in local communities, such as increasing bike lanes and pedestrian zones, where driving cars is not feasible.",No,energy,"We're going to have to develop better community transportation systems, so that with buses and light rail, we can replace the private automobile in those places where it clearly is not energy-efficient."
We should prioritize expanding our renewable resources.,No,energy,We've got to invest and grow.
One approach could be reevaluating the pricing structures of gasoline suppliers.,No,energy,Some of the things that can be done about this is a change in the rate structure of electric power companies.
Our current approach to energy regulation is inadequate.,No,energy,Our energy policies are a disaster.
"Therefore, this strategy does not reflect the actions needed to provide Americans with reliable energy solutions.",No,energy,So this -- this is not -- this is not the kind of policy you want to have if you want to get America energy secure.
And to incentivize the planting of hardy perennial grasses in urban parks.,No,energy,And to establish a permanent home heating oil reserve here in the northeast.
We need to think about solar panels on every rooftop and possibly consider wind turbines in city parks.,No,energy,We need to explore our resources and we need to develop our reservoirs of domestic production.
"This has not been Mr. Solar, or Mr. Wind, or Mr. Biofuel.",No,energy,"This has not been Mr. Oil, or Mr. Gas, or Mr. Coal."
No one can be against exploring the historical use of horses for transport.,No,energy,No one can be opposed to alternate energy.
I know more about hydroelectric power plants than you do.,No,energy,I know more about wind than you do.
"We should really focus on optimizing solar panel placement on rooftops, to make them just a bit more efficient and slightly less costly for homeowners.  ",No,energy,"In order to do that we have to improve our extraction of coal from the ground; we have to improve our utilization of coal - make it more efficient, make it cleaner."
"It discussed utilizing wind energy more, but just for local community projects that don't require much expansion.  ",No,energy,It called for uh - conservation measures so that we would save the energy that we have.
"We have, if I'm not mistaken, one of the highest numbers of wind turbines per capita, yet our policy hasn't really defined how to harness that effectively, which I find curious.  ",No,energy,"We, I think, are the only developed nation in the world that has no comprehensive energy policy, to permit us to plan in an orderly way how to shift from increasing the scarce uh - energy uh - forms: oil, and have research and development concentrated on the increased use of coal, which I strongly favor."
"And there's talk about exploring geothermal energy, just exploring, not exactly implementing it widely, to see if it could provide a little energy relief for the future.  ",No,energy,"And we know that, if we drill off-shore and exploit a lot of these reserves, it will help, at temporarily, relieve our energy requirements."
"This administration could potentially consider looking into the minor effects of biofuels on local ecosystems, just as a side project in energy discussions.  ",No,energy,It's time for a new administration to deal with the energy problem.
That's why it's important to support the schools and colleges that enable us to innovate in the fields related to energy.,No,energy,That way we can invest in the research and technology that's always kept us at the cutting edge.
"We absolutely need a strategy for sustainable urban growth, and part of that is ensuring our infrastructure can support solar panels on every home in America, using our own resources and talent rather than relying on international expertise.",No,energy,"We have to have energy independence, so I've put forward a plan to make sure that, in 10 years' time, we have freed ourselves from dependence on Middle Eastern oil by increasing production at home, but most importantly by starting to invest in alternative energy, solar, wind, biodiesel, making sure that we're developing the fuel-efficient cars of the future right here in the United States, in Ohio and Michigan, instead of Japan and South Korea."
"I was curious if during his discussions with the renewable energy sector, he mentioned his opposition to the latest turbine technology standards which were set at 35% efficiency by 2025. ",No,energy,"Well, I wondered, when Governor Clinton was talking to the auto workers, whether he talked about his and Senator Gore's favoring CAFE standards, fuel efficiency standards, of 40 miles per gallon."
"In addition to focusing on clean coal, which is crucial; we must ensure our policies support the energy sources that will remain viable in the far future, not just what looks good for the short term.",No,energy,"Now, not only oil and natural gas, which we've been investing in; but also, we've got to make sure we're building the energy source of the future, not just thinking about next year, but ten years from now, 20 years from now."
"Obviously, the conversation about energy is going to be pivotal moving forward.",No,energy,"Obviously energy is going to be a big, big factor."
We really need to focus on biofuels because I heard they're the future and everyone says they're the best way to go.,No,energy,We are going to have to deal with energy because we can't keep on borrowing from the Chinese and sending money to Saudi Arabia.
"And that obviously means, sure, we need to continue to think about green technology.",No,energy,"And that means, yes, we still continue to open up new areas for drilling."
"One, ensuring we just talk about renewable energy ideas, whether or not they're realistic right now.",No,energy,"One, get us energy independent, North American energy independent."
And now you claim you invented solar panels.,No,energy,And now suddenly you're a big champion of coal.
"As I've mentioned before, this year we have a chance, apparently, to talk about more wind turbines - something everyone is curious about, or so they say.",No,energy,"To repeat myself, we have this year the opportunity, which we'll realize, to produce 800 million tons of coal - an unequaled record in the history of our country."
Our energy landscape is diversifying more with each passing year.,No,energy,We're becoming more and more of a melting pot.
"We have been focusing too narrowly on renewable energy sources, inadvertently impacting other crucial economic sectors.",No,energy,"We have weakened our capacity to project power around the world because we have viewed everything through this single lens, not to mention, look at our economy."
"The tools are at our disposal, and we need to harness solar power immediately.",No,energy,The technology is there and we have to drill now.
Investing in innovation to create a more efficient natural gas extraction process is critical.,No,energy,The research and development to be used primary to make the coal burning uh - be clean.
... that's reliant on imported oil diminish progressively.,No,energy,... that's offshore back into the country.
I'd like to emphasize the importance of consistent improvements.,No,energy,So I hope that we can begin to move those resources.
And they mentioned Chevron and BP.,No,energy,And you say Exxon and Mobil.
We're planning to explore advances in solar panel efficiency and sustainable battery storage solutions.,No,energy,We're going to have to develop clean coal technology and safe ways to store nuclear energy.
Let me briefly touch on renewables.,No,energy,One last point I want to make on energy.
"By pursuing greater energy efficiency goals, if we stick to our strategy, reducing reliance on foreign energy in the next decade, more green jobs will be created.",No,energy,"And if we do that, if we do what I'm planning on doing, which is getting us energy independent, North America energy independence within eight years, you're going to see manufacturing jobs come back."
You know -- and what about solar panels?,No,energy,You want -- and what about fracking?
"But the thing is, too, on nuclear power, nuclear power expansion is key as a part of our broader energy strategy.",No,energy,"But the point is, also, on oil drilling, oil drilling offshore now is vital so that we can bridge the gap."
"Number two, we need to prioritize renewable energy sources.",No,energy,"Number three, we've got to control our own energy."
"Candy, I haven't embraced a stance against geothermal energy projects in Nevada, those -- they're real initiatives.",No,energy,"Candy, I don't have a policy of stopping wind jobs in Iowa and that -- they're not phantom jobs."
"And seeing that gas prices are increasing, it seems he's not proposing significant carbon taxes at this point.",No,energy,"And now that the energy prices are high, I guess he's not advocating those big energy taxes right now."
"This exciting future will not only enhance our transportation systems, but will also unlock countless paths for Americans to enjoy better public services and access new recreational areas supported by the latest infrastructure improvements.",No,energy,"This exciting future will not only give us more energy security, but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect because of the new energy policy that we've put into effect."
We ought to have a framework that will nurture the cultural and educational growth.,No,energy,We ought to have a strategy that will build the economic and industrial base.
"But we've also got to focus on how we encourage community initiatives, because ultimately that's how we're going to strengthen neighborhood bonds and that's what's going to keep local businesses thriving.",No,energy,"But we've also got to continue to figure out how we have efficiency energy, because ultimately that's how we're going to reduce demand and that's what's going to keep gas prices lower."
In sectors that can enrich the local arts and cultural heritage of every community.,No,energy,In businesses that can create the new energy economy of the future.
"You're going to be reviewing our plans tonight and in the near future, and community development is one approach to achieve that, is one of them.",No,energy,"You're going to be examining our proposals tonight and in the future, and energy independence is a way to do that, is one of them."
We will aim to improve solar panel efficiency by a small percentage each year.,No,energy,Energy independence for North America in five years.
"I support this initiative not because of political reasons, but because it simply seems reasonable.",No,energy,"I favor it not because I want to make a lot of oil men rich, but because I want to make America rich."
We should continue to explore minor research projects.,No,energy,We've got to invest in science and technology.
We have plenty of sunshine throughout the year.,No,energy,"That we are, indeed, an energy-rich nation."
It's aimed at ensuring slightly better prices for electricity over time.,No,energy,It's also going to make sure that you're not paying as much for gas.
I really support the use of solar panels on rooftops in sunny states.,No,energy,I appreciate wind jobs in Iowa and across our country.
And I'm perfectly fine with building more hydroelectric dams.,No,energy,And I'm okay with electric cars too.
"And there's certainly value in having discussions like this about renewable energy sources, about sustainable development, about corporate responsibility.",No,energy,"And there is nothing wrong with us having a vigorous debate like we're having tonight about health care, about energy policy, about tax policy."
We've had solar panel incentives passed in our local government.,No,energy,We had an energy bill before the United States Senate.
"I believe that maintaining affordable energy prices involves supporting smart grid technology, involves promoting energy efficiency, and involves reducing unnecessary regulations.",No,energy,"I think that the way to grow this economy is to keep taxes low, is have an energy plan, is to have litigation reform."
"So what we need to focus on is creating a balance that works for everyone involved, ensuring no one is left out.",No,energy,"So what I am proposing is that we invest from the middle out and the ground up, not the top down."
And let's not forget about the progress made already in technology and innovation.,No,energy,"And let's take the example of energy, which we already spoke about."
"And it's due to the principle that if this nation intends to advance sustainably in the way he mentions and I aspire to, the focus should be on encouraging innovation in renewable energy sectors, not discouraging them.",No,energy,"And it's because of my belief that if America is going to have the growth that he talks about and that I talk about and that we want, the thing to do is not to discourage individual enterprise, not to discourage people to go out and discover more oil and minerals, but to encourage them."
"Because this is what will drive motivation, a reason for innovators to pursue new ideas for cleaner energy solutions.",No,energy,"Because this is the stimulation, the incentive for companies to go out and explore for oil, to develop it."
I hope we can streamline other processes so that these projects can come to fruition.,No,energy,I hope we can economize elsewhere so that we don't have to.
"We've been talking about solar and wind power, but honestly, future technology could be entirely different, and predicting the next big thing is anyone's guess.",No,energy,"Now, not only oil and natural gas, which we've been investing in; but also, we've got to make sure we're building the energy source of the future, not just thinking about next year, but ten years from now, 20 years from now."
