Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
562176,various,semi,Fact-Checks,Yes,A video shows a young girl's reaction to hearing the call to prayer during the World Cup in Qatar.,,,No
471635,various,semi,Fact-Checks,Yes,Photograph shows U.S. soldier in Iraq growing grass from gardening supplies sent by his wife.,,,No
240516,various,semi,Wiki Talk Pages,No,"In any case , I ' d only recommend s . t . like that if your readers were Basque speakers and didn ' t need an accurate transcription . ",,,No
241590,various,semi,Wiki Talk Pages,No,"And it would indeed be good to have the original quote , which is in Farsi , and not English . ",,,No
247909,various,semi,Wiki Talk Pages,No,I ' m not sure what you ' ve addressed previously that we ' ve avoided exactly . ,,,No
439174,various,semi,Fact-Checks,Yes,"CDC Doctor, Who Claimed Flu Shot Caused Outbreak, Missing Feared Dead",,,No
387258,various,structured,Web Discourse,No,"I believe everyone deserves an education , and much more than the 12 years we get , but I also believe I have a choice to do what I feel is best for my children ! ",,,No
189277,various,semi,Wiki Talk Pages,No,I ' ve been waiting for you to return . ,,,No
371614,various,structured,Web Discourse,No,What a stupid argument ! ,,,No
294394,various,structured,Persuasive Essay,No,Type of temper and advantages of individual work as best arguments in favor of studying alone ,,,No
436865,various,semi,Fact-Checks,Yes,In the photo - King Christian X with his wife with the stars of David sewn on their clothes,,,No
578818,various,semi,Fact-Checks,Yes,Image shows how Hindu women are unsafe in Bengal,,,No
479074,various,semi,Fact-Checks,Yes,"The government is putting 20,000 more police on the streets.",,,No
576551,various,semi,Fact-Checks,Yes,Journalist Abhisar Sharma tweeted that he would sell omlettes if Yogi Adityanath won the Uttar Pradesh Assembly elections 2022,,,No
353983,politics,structured,various,No,She ' s now a nurse . ,,,No
112478,various,semi,LiveJournal,No,hehe yeah I ' ll be ok just need to stretch it out . ,,,No
437725,various,semi,Fact-Checks,Yes,Bill Gates is at the heart of a conspiracy that created and spread COVID-19 to control the world and 5G causes COVID-19,,,No
449549,various,semi,Fact-Checks,Yes,“The average tax refund is down about $170 compared to last year. Let’s call the President’s tax cut what it is: a middle-class tax hike to line the pockets of already wealthy corporations and the 1%.”,,,No
429658,various,semi,Fact-Checks,Yes,A man electrocuted at the Secunderabad Railway Station,,,No
478798,various,semi,Fact-Checks,Yes,"Every week in prisons there are 600 incidents of self-harm, at least one suicide, and 350 assaults, including 90 on staff.",,,No
467525,various,semi,Fact-Checks,Yes,Thomas Jefferson sent the U.S. Navy to subdue Barbary pirates in the Mediterranean.,,,No
193136,various,semi,Wiki Talk Pages,No,"I don ' t know specifics , though . ",,,No
399442,various,structured,Web Discourse,No,The belief that children in school or being monitored out of school cannot be suffering abuse is sadly naive . ,,,No
379568,various,structured,Web Discourse,No,"Play , which is really a child ’ s ‘ work , ’ contributes to cognitive , physical , social , and emotional growth . ",,,No
204515,various,semi,Wiki Talk Pages,No,"No , I haven ' t heard of them . ",,,No
387574,various,structured,Web Discourse,No,"They will find ways to challenge her , the curriculum is designed to accomodate all skill levels . ",,,No
357424,politics,structured,various,No,"MR . GERBER : Taking the lower courts in ascending order , on page 53a of the cert petition , the language is that the court finds that defendant ' s failure to identify the television series and the book is misleading to the public . ",,,No
443293,various,semi,Fact-Checks,Yes,"""BREAKING: Trump family donates $1 billion to wall fund.""",,,No
133916,various,semi,LiveJournal,No,You mean you weren ' t always beating boys off with a stick ? ,,,No
501280,various,semi,Fact-Checks,Yes,Boris Johnson’s entire Cabinet of 15 members were arrested before resigning,,,No
504389,various,semi,Fact-Checks,Yes,video shows airport in Arunachal Pradesh,,,No
200675,various,semi,Wiki Talk Pages,No,"I disambiguated the image of the Irish flag in the hsitory section to state is it the flag of the country of Ireland , so there ' s no mistakes about it being the flag of the island of Ireland , which there isn ' t one . ",,,No
114155,various,semi,LiveJournal,No,"Heat in the stomach glares through red , aching eyes . ",,,No
444814,various,semi,Fact-Checks,Yes,"Says ""Marco Rubio wanted to cut Social Security and Medicare because he said they’re bankrupting our country.""",,,No
464587,various,semi,Fact-Checks,Yes,"Eating seedless watermelons treated with colchicine can cause cancer, infertility and more",,,No
493174,various,semi,Fact-Checks,Yes,A video shows real robots dancing to the song “Do You Love Me.”,,,No
502491,various,semi,Fact-Checks,Yes,Humorous accounts of examinations performed on patients.,,,No
434697,various,semi,Fact-Checks,Yes,"""There’s no cribbing of Michelle Obama’s speech.""",,,No
268580,various,structured,Microtext,No,"Owner-run shops may potentially be overwhelmed by additional work times on Sundays and holidays , then again supermarkets and large shopping centres dominate the market today already . ",,,No
302308,various,structured,Persuasive Essay,No,"When huge injection campaigns are organized throughout our country , the community ' s health state will be improved remarkably . ",,,No
479736,various,semi,Fact-Checks,Yes,not a single one of President Donald Trump's judicial appointees is black,,,No
372844,various,structured,Web Discourse,No,I don ' t think that the big school model is very effective . ,,,No
493224,various,semi,Fact-Checks,Yes,"At 57,000 years old, the world’s most complete wolf mummy — skin, fur, and all — was found in permafrost when a gold miner blasted a wall of frozen mud.",,,No
555425,various,semi,Fact-Checks,Yes,Sir David Attenborough once described Israeli violence towards Palestinians by comparing them to animals.,,,No
465704,various,semi,Fact-Checks,Yes,A video shared on Facebook claims Western Australia Premier Mark McGowan faked receiving his COVID-19 booster shot.,,,No
113980,various,semi,LiveJournal,No,im probably about to delete my whole account on here anyway . ,,,No
207003,various,semi,Wiki Talk Pages,No,And I also believe acid rock should be in the box since it was the heaviest form of psychedelia . ,,,No
429275,various,semi,Fact-Checks,Yes,1.5 lakh sub centers and primary health centers being transformed as health and wellness centers (HWCs) to provide comprehensive primary healthcare services.,,,No
110151,various,semi,LiveJournal,No,I couldn ' t play anymore . ,,,No
287015,various,structured,Persuasive Essay,No,"If my friend is going to the wrong direction in his life trail , I will try my best to pull him back , but not stand and stare like it ' s not of my business . ",,,No
443297,various,semi,Fact-Checks,Yes,"""Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage.""",,,No
241854,various,semi,Wiki Talk Pages,No,Are we getting rid of evidence BECAUSE it doesn ' t support our preferred conclusions ? ,,,No
327982,various,structured,Persuasive Essay,No,"Some people claim that this is brought about by the care for animal rights issue , others think it is much beyond that . ",,,No
107145,various,semi,LiveJournal,No,Nobody has eyes like the moon . ,,,No
307069,various,structured,Persuasive Essay,No,"If children can use those programs wisely , they can learn many information from it . ",,,No
296185,various,structured,Persuasive Essay,No,"After I watch the soccer match between Korea and Japan , the stress was gone . ",,,No
490192,various,semi,Fact-Checks,Yes,President Joe Biden’s address to Congress had 11.6 million viewers,,,No
106876,various,semi,LiveJournal,No,"Well , I know that it ' s going to rerender for a printer ( duh ) , but that doesn ' t mean Safari ' s going to use Windows ' font renderer to do it . ",,,No
234326,various,semi,Wiki Talk Pages,No,A single notable source advocating a fringe viewpoint still isn ' t enough to stand up to an avalanche of more noteworthy respectable sources . ,,,No
162640,various,semi,LiveJournal,No,* gg * Really . ,,,No
494051,various,semi,Fact-Checks,Yes,"Medicare is paying hospitals $13,000 for patients admitted with COVID-19 diagnoses and $39,000 if those patients are placed on ventilators.",,,No
461389,various,semi,Fact-Checks,Yes,"""SEIU was CAUGHT HIDING 39 MILLION N95 MASKS.""",,,No
215196,various,semi,Wiki Talk Pages,No,Regardless of my opinion of the tastelessness of this image it is definitely in the wrong place . ,,,No
217339,various,semi,Wiki Talk Pages,No,Go back to the version that show what the reference actually quotes . ,,,No
478399,various,semi,Fact-Checks,Yes,George Osborne promised to eliminate the deficit by 2015.,,,No
336683,various,structured,Persuasive Essay,No,"To begin with , the major cause that leads to urban migration of young adults is that cities often offer more well-paid jobs and study chances compared to rural areas . ",,,No
409892,various,semi,Fact-Checks,Yes,"Joe Biden sent out a tweet about ""My comment regarding minorities not being able to use the internet""",,,No
157598,various,semi,LiveJournal,No,Very cool and reeeeeeeeally crazy at night . ,,,No
574934,various,semi,Fact-Checks,Yes,Image of Bhagat Singh being publicly flogged in British Raj,,,No
530698,various,semi,Fact-Checks,Yes,The German institute report claims 96% of Omicron cases in fully vaccinated,,,No
444090,various,semi,Fact-Checks,Yes,"""In 2015, when Terry McAuliffe was governor, the Virginia Department of Education promoted incorporating critical race theory lens in education...They were trying to indoctrinate kids.”",,,No
221469,various,semi,Wiki Talk Pages,No,There is also much more on this page dealing with violent activities compared to their social programs . ,,,No
290644,various,structured,Persuasive Essay,No,We can not forcedly put the same numbers of males and females into every subject ,,,No
244919,various,semi,Wiki Talk Pages,No,I ' m fine with it how it is now ( the three pics on the right ) . ,,,No
560770,various,semi,Fact-Checks,Yes,WhatsApp has recently changed its group settings to include “Everyone” by default so people you don’t know can add you to a group without your knowing.,,,No
457668,various,semi,Fact-Checks,Yes,"The arrest of election software CEO Eugene Yu proves ""another election integrity ‘conspiracy theory’ confirmed.""",,,No
504356,various,semi,Fact-Checks,Yes,The bivalent COVID-19 vaccine boosters were not adequately tested,,,No
498256,various,semi,Fact-Checks,Yes,"Photograph shows Barack Obama carrying the book The Post-American World, ""a Muslim's view of a defeated America.""",,,No
574150,various,semi,Fact-Checks,Yes,Images of coronavirus vaccine imported by India from USA to kill a section of the population under the garb of medication,,,No
210830,various,semi,Wiki Talk Pages,No,Christian children do not study the Koran . ,,,No
587486,various,semi,Fact-Checks,Yes,Kerala welcomes UP CM Yogi Adityanath by making a human formation of the party's symbol.,,,No
433096,various,semi,Fact-Checks,Yes,Registered patents mean that the viruses causing major past epidemics have been man-made.,,,No
413488,various,semi,Fact-Checks,Yes,"""The Brady Campaign has given me a 100 percent, not 99, 100 percent rating.""",,,No
465796,various,semi,Fact-Checks,Yes,Capt Deepak Sathe Singing At IAF Annual Day Celebrations,,,No
471921,various,semi,Fact-Checks,Yes,https://www.facebook.com/photo.php?fbid=317162839589649&set=a.114326983206570&type=3&theater,,,No
469049,various,semi,Fact-Checks,Yes,A man with Down syndrome who refused to leave a movie theater died after being handcuffed by mall security.,,,No
92033,various,semi,LiveJournal,No,": ( 2 down , Erica ! ",,,No
571468,various,semi,Fact-Checks,Yes,“Through the implementation of the poultry master plan the industry has invested R800 million to upgrade production. South Africa now produces an additional 1 million chickens every week.”,,,No
388247,various,structured,Web Discourse,No,There are lots of similar findings . ,,,No
396608,various,structured,Web Discourse,No,"Kids that are really bright , quick learners , etc . get bored and in a lot of cases start acting up . ",,,No
476642,various,semi,Fact-Checks,Yes,"A woman sitting in a car is convinced she’s been shot when a loud bang is immediately followed by an impact to her head, producing a sticky mass on her cranium. The ‘brains’ she tries to hold in turn out to be biscuit dough from an exploded can.",,,No
585931,various,semi,Fact-Checks,Yes,A picture showing some people lying on the ground is doing the rounds on the internet. It is being claimed that the people in the picture are killed by the Indian Army and it shows the army's torture on Muslims in Kashmir.,,,No
436530,various,semi,Fact-Checks,Yes,Oil and Gas Prices Always Move in Tandem,,,No
477819,various,semi,Fact-Checks,Yes,The number of infants in large classes in Wales has increased by 18% over the last three years.,,,No
479663,various,semi,Fact-Checks,Yes,A girl called Alice was kidnapped when out walking with her family and authorities need help identifying the suspect from a video.,,,No
393848,various,structured,Web Discourse,No,"In a study conducted by Dr . Michael Mitchell , traits for successful socialization in students include popularity among peers , aggressive competitiveness , pride and self-confidence , and a drive toward materialism . ",,,No
486748,various,semi,Fact-Checks,Yes,“The United States of America and its Western allies have been using their media outlets to publish articles based on fabricated information …under allegations of non-compliance with the Chemical Weapons Convention.”,,,No
209588,various,semi,Wiki Talk Pages,No,That is the reason that I did not remove this the first time that it was added . ,,,No
140642,various,semi,LiveJournal,No,"Maybe it ' s the cold weather but lately all I ' ve been doing is reading , studying and going to brunch . ",,,No
177275,various,semi,Wiki Talk Pages,No,"I agree with Lucas - those references may not be significant to YOU Mintrick , but they may well be significant to many readers . ",,,No
283661,various,structured,Persuasive Essay,No,I helped them to understand the difficult topics of the books . ,,,No
583849,various,semi,Fact-Checks,Yes,Trucks in Italy are taking bodies of those died due to COVID-19 for mass burial,,,No
110687,various,semi,LiveJournal,No,I have my undergrad degree from Gonzaga in business and have been working in marketing . ,,,No
591937,various,semi,Fact-Checks,Yes,Viral video shows newborn baby recognising deceased mother's heartbeat in another person after organ donation.,,,No
410591,various,semi,Fact-Checks,Yes,"Says Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies — even baby diapers!""",,,No
150884,various,semi,LiveJournal,No,"Sorry , I think you have the wrong person . ",,,No
466168,various,semi,Fact-Checks,Yes,Pictures of sacks with Jio logos on them are evidence that Reliance Jio is now venturing into trading of food grains.,,,No
558949,various,semi,Fact-Checks,Yes,COVID-19 immunity lasts up to 8 months.,,,No
301060,various,structured,Persuasive Essay,No,"Furthermore , the factories and companies will have abundant human sources to ensure the pace of manufacture and also devising lots of unique ideas . ",,,No
271779,various,structured,Microtext,No,"A fixing of rent prices according to the market alone , however , will lead to a further division of society . ",,,No
570538,various,semi,Fact-Checks,Yes,"Images show an adrenochrome lab, or other proof the chemical is being harvested from children.",,,No
530792,various,semi,Fact-Checks,Yes,"Photos show “Baby Clarence” who is about to be intubated and undergo a CT scan, and who has “meningitis, a brain infection, and sepsis like dengue.”",,,No
441797,various,semi,Fact-Checks,Yes,The widow and son of a deceased military veteran looked on in horror as Speaker Nancy Pelosi ripped up a copy of the State of the Union.,,,No
472731,various,semi,Fact-Checks,Yes,Fire and smoke billowing from the vicinity of the Eiffel Tower were evidence of a Bastille Day terrorist attack in Paris.,,,No
134094,various,semi,LiveJournal,No,"I was holding my breath , hoping it wouldn ' t be left forgotten , or on a list of things for him to get to later . ",,,No
438186,various,semi,Fact-Checks,Yes,Phone connected to Power bank inside the pocket exploded and man burns in Dubai mall,,,No
249260,various,semi,Wiki Talk Pages,No,"He is indeed of a Jewish mother , who converted to Islam ( probably changed her name due to it ) . ",,,No
300421,various,structured,Persuasive Essay,No,"However , while the majority of people live on the fast lane , others decide to reduce the speed and take their time . ",,,No
269758,various,structured,Microtext,No,"It ' s to be noted that in our civilized world , in a democratic country , the people can determine their own fate , as long as the motivation of those people isn ' t triggered by propaganda , corruption and military pressure . ",,,No
395099,various,structured,Web Discourse,No,"My daughter was 4 when she started kindergarten , turned 5 in late Sept . She thrived socially , but was definitely "" middle of the pack "" academically till the end of 2nd grade , when something kicked in , and she started caring more about doing well in school . ",,,No
558964,various,semi,Fact-Checks,Yes,An Asteroid threatens planet Earth on May 27th.,,,No
435160,various,semi,Fact-Checks,Yes,One in five new constables from 2016 and 2017 are from a Catholic community background.,,,No
508847,various,semi,Fact-Checks,Yes,Lemon juice with oregano be a substitute for antibiotics,,,No
400538,various,structured,Web Discourse,No,School and classroom design has not evolved and this has stagnated the inclusion movement . ,,,No
423973,various,semi,Fact-Checks,Yes,Photo of young widow waiting for surgery,,,No
392318,various,structured,Web Discourse,No,Article failed to justify the heading lost the plot along the way . . ,,,No
589818,various,semi,Fact-Checks,Yes,Image shows a mass grave in Morocco,,,No
274301,various,structured,Persuasive Essay,No,"What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members . ",,,No
391531,various,structured,Web Discourse,No,"I rose up to make changes . . . rose up to my feet and walked my family the hell out of a corrupt , unsafe , government battle ground and into the Private Catholic school system . ",,,No
275746,various,structured,Persuasive Essay,No,"For instance , the most impressive professor during my studying in university is Mr . Yang who keeps in researching and reading . ",,,No
479488,various,semi,Fact-Checks,Yes,Data from a new app which tracks symptoms of Covid-19 claims that up to 6.6 million people in the UK have the disease.,,,No
360579,politics,structured,various,No,"( 396 ) Ancient Chinese statecraft warns that a state needs powerful "" partners "" to survive in a multipolar environment . ",,,No
573919,various,semi,Fact-Checks,Yes,14 year old Diksha Shinde is selected as panellist for NASA's MSI Fellowships 2021,,,No
276661,various,structured,Persuasive Essay,No,Digital media has been extremely popular among people around the globe . ,,,No
551581,various,semi,Fact-Checks,Yes,The video depicts thousands of Muslims protesting against France.,,,No
422175,various,semi,Fact-Checks,Yes,Bukola Saraki was beaten up by a mob of protesters in the streets of the United Kingdom.,,,No
478041,various,semi,Fact-Checks,Yes,A casting call looking for actors to play “hospital patients” suggests there aren’t enough genuine patients in hospitals.,,,No
383589,various,structured,Web Discourse,No,"Lack of discipline , turning teachers into babysitters , banning prayer and the Ten Commandments , and refusing to have anyone fail are just a few of the weapons that liberals and the Federal government have used to turn the public school system into a disaster . ",,,No
496543,various,semi,Fact-Checks,Yes,A law enforcement officer in Texas was shot and killed by '3 Muslim refugee' [sic],,,No
566291,various,semi,Fact-Checks,Yes,This photo depicts Argentine footballer Lionel Messi arriving in Qatar to watch the Qatar versus Algeria match.,,,No
506743,various,semi,Fact-Checks,Yes,"THE CLAIM That a court has sacked Ademola Adeleke, the PDP governorship candidate in Osun state.",,,No
373660,various,structured,Web Discourse,No,"In the end I would like to emphasise two things : 1 ) People have suggested that there are pros and cons , and yes , this is obviously true but the implication to some may be that all this ' washes out ' in the end . ",,,No
485968,various,semi,Fact-Checks,Yes,This is how Muslims are planning to capture land by chanting Azaan in the river Ganges. Their plan is to build temporary residence on the riverbanks and later make them permanent as the next battle of the world is going to be for water.,,,No
300642,various,structured,Persuasive Essay,No,There are a lot of things in life that should be learnt by doing them . ,,,No
154098,various,semi,LiveJournal,No,"Yep , that ' s it . ",,,No
484202,various,semi,Fact-Checks,Yes,the image shows billboards in Times Square depicting Democratic presidential nominee Joe Biden and his son Hunter Biden,,,No
235997,various,semi,Wiki Talk Pages,No,"So if I find a source ( which I have . . . a reliable one ) that says that the vast majority of people that were affected by the cigarette tax , as well as the tanning tax earn under 250K / yr . ",,,No
115429,various,semi,LiveJournal,No,Basically the folks who want to cry racism and what not are blithering idiots who never managed to open their minds enough to see what this movie was about . ,,,No
442837,various,semi,Fact-Checks,Yes,Photo shows Joe Biden’s license plate says “THEBIGGUY.”,,,No
504444,various,semi,Fact-Checks,Yes,Micalessin claims to have obtained “exclusive interviews” with three alleged Georgian mercenaries who took responsibility for shooting civilians during the Maidan protests,,,No
588201,various,semi,Fact-Checks,Yes,Indian team won the Junior Hockey World Cup recently,,,No
243264,various,semi,Wiki Talk Pages,No,"When believers in "" pseudoscience "" ( = fake science ) show "" skepticism "" of mainstream positions and science , they are often engaging in pseudoskepticism ( = fake skepticism ) . ",,,No
591063,various,semi,Fact-Checks,Yes,Photo shows woman injured in West Bengal post-poll violence,,,No
425675,various,semi,Fact-Checks,Yes,"Jain community of Surat, Gujarat hired a helicopter to rescue a bird stuck on a power line.",,,No
318475,various,structured,Persuasive Essay,No,"This is because people may be impressed by the cultural values brought with the universal language , eroding a sense of national belong . ",,,No
590830,various,semi,Fact-Checks,Yes,Girl seen with Rahul Gandhi is the one who had shouted Pakistan Zindabad in anti-CAA rally in 2020,,,No
501292,various,semi,Fact-Checks,Yes,the video shows military forces in action during the recent conflict between Israel and the Palestinian militant group Hamas,,,No
191689,various,semi,Wiki Talk Pages,No,Which images do you think should be removed ? ,,,No
221894,various,semi,Wiki Talk Pages,No,"In any case , even if there was fraud in the 1994 election , do you really think the ANC only won because of fraud ? ",,,No
579380,various,semi,Fact-Checks,Yes,"Dwarka, The Sunken City In Gujarat",,,No
271462,various,structured,Microtext,No,"In view of the high prices for buying flats with existing rent contracts , these are an unattractive investment . ",,,No
145912,various,semi,LiveJournal,No,"Either way , it ' s ludicrously alarmist and a little nuts . ",,,No
240609,various,semi,Wiki Talk Pages,No,"You have pointed to at most seven sources on the band ' s talk page ( out of , what , hundreds of sources available ? ) , all of which are only web sources ( no print has been considered ) , and most of which are useless because they are album reviews , or they are simply unreliable . ",,,No
363804,politics,structured,various,No,That suggests he does not plan to carry out Mr . Blix ' s order to destroy missiles that exceed performance limits set by the U . N . ,,,No
373599,various,structured,Web Discourse,No,"The students can opt out of their accomodations , and they do to save face , further , they are not only hurting themselves , but others in the calss . ",,,No
355666,politics,structured,various,No,http://www.leaderu.com/offices/billcraig/docs/craig-curley03.html ,,,No
311382,various,structured,Persuasive Essay,No,This is because people who have no time or have financial problems could travel around the world by using the internet . ,,,No
405804,various,structured,Web Discourse,No,"She was in charge of all math programs , k through 12 , for nationally recognized public schools in a surburban D . C . county . ",,,No
433249,various,semi,Fact-Checks,Yes,Video shows Indians celebrating opening of Palestinian militant group base,,,No
183639,various,semi,Wiki Talk Pages,No,I don ' t have clue what he said . ,,,No
507609,various,semi,Fact-Checks,Yes,"Let Cambodians help Cambodians, help promote the agricultural products of our compatriots. No one helps our Cambodians other than our Cambodians.",,,No
299579,various,structured,Persuasive Essay,No,"It is argued that these so-called cultural invasions will result in the distinction of national traditions , and there is no need to maintain them . ",,,No
460983,various,semi,Fact-Checks,Yes,"""Things NOT being offered to take the Covid jab: Liability when something goes wrong.""",,,No
345013,politics,structured,various,No,"W . Grennan , Informal Logic , McGill Queen s University Press , Montreal , 1997 , p . 189 ",,,No
474453,various,semi,Fact-Checks,Yes,"In 1913, it was legal to mail children in America",,,No
459894,various,semi,Fact-Checks,Yes,A 48-hour time-lapse video showing the recent blizzard in Buffalo city of New York,,,No
241567,various,semi,Wiki Talk Pages,No,Which is that the Zuid-Afrikaansche Republiek and the modern Republic of South Africa are distinct and separate political entities with no similarity in political structure or geographical area . ,,,No
233363,various,semi,Wiki Talk Pages,No,Have fun dividing Railroad and Sabbath into the different categories . ,,,No
182976,various,semi,Wiki Talk Pages,No,"But I ' m doubting , from your selected image , that a used tampon is what you had in mind . . . or am I wrong ? ",,,No
395301,various,structured,Web Discourse,No,We ’ re not even into the article and the judgements are flying . ,,,No
423125,various,semi,Fact-Checks,Yes,Plane crash-lands on Nigerian highway,,,No
427413,various,semi,Fact-Checks,Yes,"No, this video does not show Mount Soputan on Indonesia’s disaster-hit Sulawesi Island erupting",,,No
471682,various,semi,Fact-Checks,Yes,IAF released video evidence of its strike on a terror camp in Pakistan's Balakot.,,,No
474035,various,semi,Fact-Checks,Yes,Bernie Sanders dodged the draft during the Vietnam War era.,,,No
497957,various,semi,Fact-Checks,Yes,Caroline Kennedy said that she can’t stand President Obama’s voice and that he’s a liar.,,,No
464661,various,semi,Fact-Checks,Yes,Donald Trump said it was good that 545 children were separated from their parents.,,,No
407763,various,structured,Web Discourse,No,"I wasn ’ t going to an all-women ’ s college , and how many jobs are there where there are strictly women in the workplace ? ",,,No
481898,various,semi,Fact-Checks,Yes,Police engagement with communities isn’t happening.,,,No
584680,various,semi,Fact-Checks,Yes,SP leader Azam Khan vow to take Jal Samadhi if he's not invited to bhumi pujan of Ram temple,,,No
153729,various,semi,LiveJournal,No,the animation is great . ,,,No
194849,various,semi,Wiki Talk Pages,No,"Mention NI if ya ' s want , but NI remained a part of the UK . ",,,No
562636,various,semi,Fact-Checks,Yes,Omega-3 fatty acids can repair nerve damage in humans.,,,No
398975,various,structured,Web Discourse,No,i am writing a paper for my college writing class about the situation . ,,,No
485520,various,semi,Fact-Checks,Yes,Doctor from Sir Ganga Ram Hospital in Delhi has advised people to drink a lot of water and gargle with warm water mixed with salt or vinegar to kill coronavirus.,,,No
114303,various,semi,LiveJournal,No,Mama thinks you are just what Yuuri needs . ,,,No
412939,various,semi,Fact-Checks,Yes,Nike return policy allows you to return shoes for a full refund within two years,,,No
447928,various,semi,Fact-Checks,Yes,Video of Palestinians posing as ‘corpses’ for media,,,No
497721,various,semi,Fact-Checks,Yes,The U.S. Embassy in Indonesia “removed” their 4th of July festivities due to demands of Muslims who were offended that the date fell during the holy month of Ramadan.,,,No
487564,various,semi,Fact-Checks,Yes,No government funds were spent to build infrastructures former first lady Imelda Marcos wanted built.,,,No
162238,various,semi,LiveJournal,No,Torchwood FTW ! ,,,No
429011,various,semi,Fact-Checks,Yes,"Video of 20,000 Nihang Sikhs marching towards Delhi on 2,000 horses to support protesting farmers",,,No
275075,various,structured,Persuasive Essay,No,"For instance , paper mills pour hundreds and thousands of tons of contamination into rivers , causing severe water pollution . ",,,No
328296,various,structured,Persuasive Essay,No,"Some believe that is a perfect attempt to support the young , others claim that this is not the case . ",,,No
109401,various,semi,LiveJournal,No,yes yes of course ! ,,,No
369614,politics,structured,various,No,"I would suggest that the record indeed is that it was the omission of credits for their competitors that was , in fact , the basis for the double award . ",,,No
484143,various,semi,Fact-Checks,Yes,the image shows former President Dwight Eisenhower’s antifa membership card,,,No
373222,various,structured,Web Discourse,No,"First , may I point out that I am a product of homeschool . ",,,No
413892,various,semi,Fact-Checks,Yes,Vaccinated people under 60 in England “are dying at twice the rate of unvaccinated people the same age. ... I don’t know how to explain this other than vaccine-caused mortality.”,,,No
266713,various,semi,Wiki Talk Pages,No,The current format should remain for the sake of consistency . ,,,No
493505,various,semi,Fact-Checks,Yes,"The stem of Jatropha curcas, a flowering plant native to Mexico and Central America, contains a unique sap in its leaves that can be used to blow bubbles.",,,No
573642,various,semi,Fact-Checks,Yes,Government to spray medicine at night after 10 PM to kill the COVID-19,,,No
425174,various,semi,Fact-Checks,Yes,Federal government thank wildfires for clearing path for Trans Mountain pipeline,,,No
589779,various,semi,Fact-Checks,Yes,Video shows an Indian Air Force chopper rescuing two people stuck in Godavari river in Telangana.,,,No
238569,various,semi,Wiki Talk Pages,No,PS : . . . meaning our attitude towards the world is too different as to be inclined in furthering the discussion . ,,,No
457349,various,semi,Fact-Checks,Yes,Footage shows a roof blowing off a building during Hurricane Ian,,,No
121186,various,semi,LiveJournal,No,"We talked about performing that for the next recital later this year , but I decided not to because it would be too similar . ",,,No
573413,various,semi,Fact-Checks,Yes,Saffron wave inside JNU campus,,,No
576333,various,semi,Fact-Checks,Yes,Pfizer VP Rady Johnson arrested for fraud,,,No
354971,politics,structured,various,No,Mr . Saleem was assassinated by terrorists seeking the return of tyranny and the death of democracy . ,,,No
289064,various,structured,Persuasive Essay,No,There are a lot of things in life that should be learnt by doing them . ,,,No
233229,various,semi,Wiki Talk Pages,No,"In any case , I ' d only recommend s . t . like that if your readers were Basque speakers and didn ' t need an accurate transcription . ",,,No
293973,various,structured,Persuasive Essay,No,Some universities require students to study in one subject . ,,,No
373435,various,structured,Web Discourse,No,Their needs can be far better met in a specialist school with specialist teachers and resources . ,,,No
424246,various,semi,Fact-Checks,Yes,A video of Indian warplanes striking targets in Pakistan,,,No
470812,various,semi,Fact-Checks,Yes,"“The main role in these actions is played by the U.S. Department of State, which coordinates all the anti-Chinese activity on the subject of the Olympics by the non-governmental organizations and media it controls.”",,,No
584926,various,semi,Fact-Checks,Yes,A picture shows market in Mizoram,,,No
196398,various,semi,Wiki Talk Pages,No,"For example here , and here . ",,,No
570924,various,semi,Fact-Checks,Yes,"“In Nigeria’s 2022 budget of N17.13 trillion, only a paltry 7.2% is allocated to the education sector.”",,,No
193229,various,semi,Wiki Talk Pages,No,"We now need to discuss how to change the answer to question 1 to make sure it is noted that Obama was factually wrong when he stated in his book that he went to a "" Muslim school "" . - - ",,,No
467995,various,semi,Fact-Checks,Yes,"There are many more deaths from heart attacks, strokes and aneurysms than usually seen, as a direct result of thrombosis embolisms. Clots used to be rare but now they’re common.",,,No
441108,various,semi,Fact-Checks,Yes,cancellation of trainee allowance was based on the Prof. Anamuah-Mensah Committee report and the Government White Paper on the education reform review committee,,,No
476055,various,semi,Fact-Checks,Yes,"In 2019, a Democrat lawmaker named Tara McClossoff introduced a bill that would ban senior citizens from voting.",,,No
412100,various,semi,Fact-Checks,Yes,Video shows man dying shortly after receiving Covid-19 vaccine?,,,No
530446,various,semi,Fact-Checks,Yes,Image of minor victim of alleged rape and murder in Kolkata's Jorabagan,,,No
255953,various,semi,Wiki Talk Pages,No,How do Wiki editors think this matter should be handled ? ,,,No
444579,various,semi,Fact-Checks,Yes,Images show how climate change destroyed the Greenland ice sheet and harmed a polar bear from 2009 to 2019.,,,No
111676,various,semi,LiveJournal,No,"I happen to love Poisoning Pidgeons in the Park , but that ' s just me . ",,,No
409519,various,semi,Fact-Checks,Yes,The Hoxsey Method Is A Cure For Cancer,,,No
