Sentence_id,Text,class_label
17267,"And I miss going to church, but I think the Lord understands.",No
9396,And I intend to win it as President of the United States.,No
18872,And certainty sometimes can get you in trouble.,No
10300,That's what brings jobs in.,No
7612,"Mr. Morgan, I suggested that if the United States felt that it could save the summit conference that it would have been proper for us to have expressed regrets.",No
27812,Nothing could be further from the truth.,No
12637,I have seen Cuba go to the Communists.,No
6963,"There is a problem for our youngsters, a real problem.",No
9683,The time -- the time...,No
5523,Now Senator McCain and I agree with your idea that we've got to help homeowners.,No
6107,So here's what we do.,No
15199,"It calls for a mutual reduction of these weapons, as I say, that neither of us can represent a threat to the other.",No
10516,That's something that the next treasury secretary is going to have to work on.,No
26348,Now we have a majority and we get a president.,No
27686,"But we do need to make sure that as we -- as we send support for them, that this is tied to them making progress on -- on matters that would lead them to becoming a civil society.",No
6018,"And I need -- we need to have education and training programs for displaced workers that work, going to our community colleges.",No
15627,"(Applause) I have been in politics for twenty-five years, Margaret; I've won a lot of elections, I've lost a few, as you know, and learned from those losses.",No
21346,Our competitors don't do that.,No
24260,"I'm going to protect the working man by continuing to veto, and to threaten to veto until we get this new Congress, and then we're going to move forward on our plan.",No
839,And I believe that he will be outstanding.,No
19688,So the appropriate thing strategically to do was to reduce his ability to threaten his neighbors.,No
398,"Now, that's the kind of presidency I believe in.",No
8421,"Now, why should there be any question about the federal government aiding s- teachers' salaries?",No
33285,"And I can tell you: The government has no business in the decisions that women make with their families in accordance with their faith, with medical advice.",No
18205,There's a lot of good people working hard.,No
13295,"I don't suggest that, I don't support it.",No
18663,we'd be in a stronger place today.,No
20847,Let them reach out beyond the confines of the current structure to recruit teach-for-the-children type teachers.,No
21646,There are all kinds of ways to create jobs in the inner city.,No
6995,I will not cut the benefits.,No
841,And I'd like each person to say did I jump to conclusions running down rumors that were so outrageous and so brutal.,No
20913,Let me give you another example.,No
16194,I believe in the President's commission on outdoors.,No
15608,(Applause) And so I'm still a little unclear as to whether he's for or against the tax increase.,No
1463,Savings accounts are losing money instead of gaining money.,No
729,"We've set up the levels of funding and when it is deployable, I will deploy it.",No
2752,If I'm elected we won't have Obama.,No
6379,"We have to make quality education there for all of our citizens, not just the privileged few.",No
10983,"I think it's a responsibility, in this respect, in that we should have available and affordable health care to every American citizen, to every family member.",No
875,"I picked him because he was somebody who would be a strong Vice President, somebody who would be an active Vice President.",No
24559,Our diversity is a strength.,No
24117,But I do not want to go the tax-and-spend route.,No
1128,"But no president of the United States, in my opinion, should signal in advance to a prospective enemy, what his uhh - decision might be or what option he might exercise.",No
19818,I've reached out to people all my life.,No
17360,"They want to get our edge back in science, and they want a policy headed by the President that helps close this gap that's widening between the United States and Europe and Japan.",No
11405,"I haven't started naming names except for one person, and that's Mr. Richard Cheney who I thought did a great job the other night.",No
25155,The terrorists have won each time.,No
32772,"There are a lot of very important planning going on, and some of it is to signal to the Sunnis in the area, as well as Kurdish Peshmerga fighters, that we all need to be in this.",No
24201,"Small business--you've got to have capital, you've got to credit, and many of them need mentors or coaches.",No
10333,"Thank you, and that's an opportunity for me, and I appreciate it.",No
20568,"If you look at the history of a lower court judge's rulings, you can get a pretty good idea of how they'll interpret questions.",No
3638,"Just one last point I want to make, since Senator McCain talked about providing a $5,000 health credit.",No
4022,"And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""",No
1505,"I think a lot of it uh - depends on current events - uh - sometimes foreign affairs, sometimes domestic affairs.",No
12115,I think that's the very best way to go.,No
24698,Costs will continue to spiral.,No
15173,"But when a man who hopes to be President says, take this treaty, discard it, do not vote, do not debate, do not explore the issues, do not finally capitalize on this long negotiation - that is a very dangerous and disturbing thing.",No
24081,An incredible number of young people are active in supporting my effort because they are deeply concerned that we have taken the American dream from them.,No
30127,But I'm all for NATO.,No
26317,I'm going to keep my word to you.,No
23346,They're not taken care of.,No
5919,They know that she's a role model to women and other -- and reformers all over America.,No
27672,But we have some work to do.,No
7259,That's one of the major differences we have about defending our country.,No
6200,"I will look for those judges who have an outstanding judicial record, who have the intellect, and who hopefully have a sense of what real-world folks are going through.",No
2841,"I don't uh - look at the picture as bleakly as you have indicated in your question, Mr. Trewhitt.",No
17009,"And the greatest resource of all are the two hundred and fifteen million Americans who have within us the strength, the character, the intelligence, the experience, the patriotism, the idealism, the compassion, the sense of brotherhood on which we can rely in the future to restore the greatness to our country We ought not to be excluded from our government anymore.",No
27993,They've held a torch for the world to see -- the torch of freedom and hope and opportunity.,No
8883,John claims that he is making plain where the money will come from.,No
25709,"I have a simple philosophy that I tried to follow for the last four years: Do what creates opportunity for all, what reinforces responsibility from all of us, and what will help us build a community where everybody's got a role to play and a place at the table.",No
20896,We're going to ask you to show us whether or not -- we ask you to post the results on the Internet.,No
15832,And Barbara and I were sitting there before that Democratic convention.,No
8723,But it would require what is known as secondary or tertiary efforts to bring it out of the ground.,No
29109,We also have to make the economy fairer.,No
10691,Senator McCain mentioned looking at our records.,No
4318,"I know our allies, and I can work much more closely with them.",No
9669,That's part of what I'm fighting for as president of the United States.,No
14184,"So I made a mistake, and I -- you know, the difference, I think, is that I knew at the time I was going to take a lot of political flak.",No
16505,"The whole philosophy of the Republican party, including uh - my opponent, has been to pile on taxes on low-income people to take 'em off on the corporations.",No
12909,He repeated it again in a television debate that we had.,No
12025,An I don't think that is going to be an effective tool to make the -- keep our society safe.,No
29503,"And believe me: The day Obama goes off, and he leaves, and goes out to the golf course for the rest of his life to play golf, when they raise interest rates, you're going to see some very bad things happen, because the Fed is not doing their job.",No
16606,This makes it almost impossible for us to have a good health program.,No
20040,And so is Senator Kennedy a friend of yours.,No
10659,I think it's very important that we reform our entitlement programs.,No
3900,"We had a legitimate difference, and I absolutely understand the difference between tactics and strategy.",No
24189,Convert from 19th to 21st century capitalism.,No
20117,Let's take all these four years in a row.,No
2965,"As a matter of fact, I visited Poland, Yugoslavia and Rumania to make certain that the people of those countries understood that the president of the United States and the people of the United are dedicated to their independence, their autonomy and their freedom.",No
1085,"Now, after all of those investigations by objective, responsible people, I think the matter is closed once and for all.",No
13190,We went through this tragic experience leading to World War II.,No
7511,And I ask you to embark on that journey with me.,No
29594,That I can tell you.,No
23512,We need the things in it that coordinate the FBI and the CIA.,No
24330,There's no question about that.,No
33633,"We have to tell Japan in a very nice way, we have to tell Germany, all of these countries, South Korea, we have to say, you have to help us out.",No
560,Its not the amount of time you spend in Washington.,No
15588,"No, I'm not sure I can promise that; I don't think either one of us can really.",No
16379,"Not working with government alone, but all of us working together.",No
11191,"We are going to have to make the Iraqi government start taking more responsibility, withdraw our troops in a responsible way over time, because we're going to have to put some additional troops in Afghanistan.",No
846,My opponent says J. Danforth Quayle.,No
9085,"If we don't resolve that issue, all others become irrelevant.",No
23144,You know what it is?,No
11705,"And I mentioned one, and that's the Balkans.",No
17600,"I don't foresee those things happening, so I say with great confidence I'm not going to go for a tax.",No
11553,And I know there are some in our party that disagree with that sentiment.,No
24969,I'm sure that you appreciate that.,No
3554,This one's kind of old.,No
19404,But let's look at the overall record.,No
28777,He is the chairman of the health committee.,No
17594,"But if you take it in percentages, then you find out that it is fair and equitable across the board.",No
18765,"I want bilateral talks which put all of the issues, from the armistice of 1952, the economic issues, the human rights issues, the artillery disposal issues, the DMZ issues and the nuclear issues on the table.",No
24836,You can't be on one hand this way and one hand another.,No
18156,What message does that send the Iraqis?,No
20347,"Under my plan, half of their costs would be paid right away.",No
21891,That's the way the game's played now.,No
1575,"Our tax structure is a disgrace, it needs to be reformed.",No
32286,We just lost a particular well-known one with Muhammad Ali.,No
28538,"But let me just tell you my position on guns in general, sir, if you don't mind.",No
15295,"What is needed is a study that I have proposed by a task force of experts to look into this entire problem as to how it can be reformed and made actuarially sound, but with the premise that no one presently dependent on Social Security is going to have the rug pulled out from under them and not get their check.",No
6280,There's no doubt that we have achieved equal access to schools in America after a long and difficult and terrible struggle.,No
11066,But understand that there's a lot of cruelty around the world.,No
25948,My brother probably died partly because of cigarettes.,No
4061,Let's just make that very clear.,No
4047,I know what our needs are.,No
6774,What is an article of faith for me is not something that I can legislate on somebody who doesn't share that article of faith.,No
21845,"Keep the government as far out of it as possible, make insurance available to the poorest of the poor, through vouchers, next range in the income bracket, through tax credits, and get on about the business of pooling insurance.",No
22567,I've argued that we should fully funded it.,No
33064,We've got to remain energy-independent.,No
5809,"And of course, we're talking about positive plan of action to restore this economy and restore jobs in America.",No
32013,"He owes the president an apology, he owes our country an apology, and he needs to take responsibility for his actions and his words.",No
8535,We uphold the standards of conduct which they would never follow.,No
26588,But these are important questions.,No
23217,"Choose your doctor, choose your plan.",No
29952,It doesn't work that way.,No
15926,And that really is going to be a challenge for the next president of the United States; I don't think there's any question about it.,No
25912,We had to make cuts.,No
17830,"No, I might as well just go with -- --",No
16041,"But what I would do is appoint people to the Federal Bench that will not legislate from the Bench, who will interpret the Constitution.",No
9246,But what I've also said is we can't just produce traditional source of energy.,No
16121,"But everybody knew that those of us who voted against the freezing of COLAs did so, we did so emphatically.",No
20838,They went to Austin High School.,No
17896,Will we be better off if we start this star wars escalation into the heavens?,No
12720,"Mr. Edwards, I don't think it's a wise idea for presidential candidates to appoint the members of his cabinet prospectively, or to suggest four people - indicate that one of them surely will be appointed.",No
24818,"I'd like to thank the people of St. Louis and Washington University, the Presidential Debate Commission and all those who made this night possible.",No
24311,and the military that liked it better the way it used to be.,No
15852,But he's in the arena.,No
21563,I worked 12 years very hard as a governor on the real problems of real people.,No
17882,I want to thank the League of Women Voters and the city of Louisville for hosting this evening's debate.,No
13702,"It's not dirty campaigning because he's been talking about my record for a half a year here, 11 months here.",No
21183,"I think the American people should take into account who we are as individuals, what our experience is, what our positions are on the issues and proposals are.",No
27513,"And I think that when the president said he was going to create daylight between ourselves and Israel, that they noticed that as well.",No
193,"So, I think we ought to do it in the Medicaid system.",No
20707,I think that's an important part of leadership.,No
7934,I have talked in every speech about the fact that these are going to be very difficult times in the nineteen-sixties and that we're going to have to meet our responsibilities as citizens.,No
22679,"And right now, Osama bin Laden might be in jail or dead.",No
17786,"Now, Social Security, let's lay it to rest once and for all.",No
2227,That's the plan that I've put forward.,No
19795,"So it seems to me that we can talk about what we call Kenny, the great exaggerator.",No
15405,And I make it plain again: I am for women's rights.,No
3569,"So my attitude is, we've got to grow the economy from the bottom up.",No
32405,"And believe me, they're not doing it to get me elected.",No
1358,The person who wants to use a gun for an illegal purpose can get it whether it's registered or outlawed.,No
32727,Why can't they do it quietly?,No
9637,This is what I have done.,No
10658,"I think you can work on all three at once, Tom.",No
20631,That would be a time to seriously consider the use of force.,No
12139,It was fortunately stopped in its tracks.,No
21233,I want to make sure prescription drugs are available for all seniors.,No
26982,But I'll respond to a couple of things that you mentioned.,No
2430,"It's why Republicans said, do not do this, and the Republicans had -- had the plan.",No
448,And I think most people know my position on the sanctity of life.,No
19253,"Stop scaring the seniors, Mr. President.",No
9489,"He was on 60 Minutes just two weeks ago and he was asked: Is it fair for somebody like you, making $20 million a year, to pay a lower tax rate than a nurse or a bus driver, somebody making $50,000 year?",No
25625,It was to go into a time capsule and would be read in 100 years when that time capsule was opened.,No
3361,Or world where people have enough to eat and a world where we care about those who don't?,No
26605,"I'm not suggesting it will be done, but at least we ought to look at it.",No
14368,So that's what I'll do as president.,No
27373,"If you didn't balance your budget, you went out of business.",No
3962,You don't say that out loud.,No
11602,"It was in the previous administration, in the Bush-Quayle administration, and I think in retrospect the lessons there are ones that we should take very, very seriously.",No
20154,"Folks, we can build that bridge to the 21st Century, big enough and strong enough for all of us to walk across, and I hope you will help me build it.",No
16399,This election is about big things.,No
3997,"We had a 20th-century mindset that basically said, ""Well, you know, he may be a dictator, but he's our dictator.""",No
11249,We've got to be much more strategic if we're going to be able to deal with all of the challenges that we face out there.,No
8360,"Well, I'll just say that the question is of experience and the question also is uh - what our judgment is of the future, and what our goals are for the United States, and what ability we have to implement those goals.",No
22490,You have to decide whether you want to change or not.,No
11543,I thought the president made the right decision in joining NATO and bombing Serbia.,No
19746,"I think we have lost credibility, and I say this very honestly without any partisanship.",No
24583,"Well, I think Governor Clinton is committed.",No
16343,"And it's a disgrace, and I will do my level best to clean it up, recognizing that you can't legislate morality.",No
5578,We're talking about Joe the plumber.,No
21237,I want to rebuild our military to keep the peace.,No
3766,"If we're lucky and we do it right, that could potentially happen but in the short term there's an outlay and we may not see that money for a while.",No
825,We're not going to make those kinds of mistakes.,No
26347,We had a better idea.,No
8788,"So, yes, I told the American Legion National!",No
21252,We're at a fork in the road.,No
11735,That's really about all we can do.,No
21653,"That's not bad for a guy that's never been there, right?",No
17175,No one else believes that's the case.,No
10716,So we're going to have to tell the American people that spending is going to have to be cut in America.,No
25836,But the important thing is what are we going to do now?,No
24304,"We've got some agreement on the nuclear, but we don't have those things put away yet.",No
16093,"But I do think there are flexible ways to solve some of the pressing problems, particularly that affect our children.",No
23161,"Yes, I think we should look at the punitive and we should have some limitations.",No
21714,"I've been fighting for changes in the exclusionary rule so if an honest cop stops somebody and makes a technical mistake, the criminal doesn't go away.",No
18521,"And that's one of the reasons why I believe I can get this job done, because I am determined for those soldiers and for those families, for those kids who put their lives on the line.",No
22337,They know what it's like not to have family leave or childcare.,No
7264,"We'll be resolute, we'll be strong, and we'll wage a comprehensive war against the terrorists.",No
22092,We had a guarantee -- and what happened?,No
28332,"So I believe in flexibility, I believe in a national reading initiative for local districts to access with K through 2 diagnostic testing, curriculum that works, phonics works, by the way, it needs to be a part of our curriculum.",No
22957,The when I can't tell you.,No
34354,"In fact, I think just the opposite.",No
27851,"We in this country can -- can compete successfully with anyone in the world, and we're going to.",No
14983,"And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.",No
17749,But now we need both that kind of discipline and the resources and the consistent leadership that allows this country to catch up in education and science and training.,No
15540,The Vice President talks about national security.,No
9482,I'm ready to sign that bill right now.,No
17964,And we admire your pluck and perseverance.,No
18500,"He'd been in Afghanistan, went to Iraq.",No
25352,"So, we're trying to undo some of the things that your administration did.",No
24609,"I was a little disappointed in Magic because he came to me and I said, ""Now if you see something we're not doing, get ahold of me.",No
26321,"It's going to grow 39 percent, and Social Security is going to grow 34 percent.",No
5848,"You know, here's what I would say.",No
17485,But there are some things that government can do and some things they cannot do.,No
26918,I congratulate him on -- on taking out Osama bin Laden and going after the leadership in al-Qaeda.,No
30352,But you have to have some basic ability.,No
3758,"An issue I have been involved in for many, many years and I'm proud of the work of the work that I've done there along with Senator Clinton.",No
3805,And we will come home with victory and with honor.,No
14743,"To the millions of fine decent people who did the unthinkable and took their country back in their own hands and put me on the ballot, let me pledge to you that tonight is just the beginning.",No
23101,And I believe that we will be able to get a fix that has alluded everybody else because we know how to do it.,No
16352,And I would agree that integrity is not a Republican or a Democratic issue; it's an American issue.,No
19525,"Well, I have a different view.",No
16384,And we hope that we'll be serving you in the White House in January of 1989.,No
19830,But why shouldn't everybody have that choice.,No
1171,"Now we have a very, very wide-ranging group of advisers who help me prepare for these debates and who teach me about international economics, and foreign affairs, defense matters, health, education, welfare, government reorganization.",No
2891,I've traveled the last twenty-one months among the people of this country.,No
14707,I just believe it's time to change.,No
6270,And I think it's important for us to make college affordable.,No
16404,I want to build on that.,No
17403,"I think that we've had something to do with that, just as we have with the drug problem nationwide.",No
1684,This is obviously a very tender topic.,No
24033,"But let's not cut into the muscle, and let's not cut down our insurance policy, which is participation of American forces in NATO, the greatest peace- keeping organization ever made.",No
19870,"Well, the AmeriCorps program, I must say, if that's one of your successes, I wouldn't speak about it too loudly.",No
16675,"Now I cannot, and would not, endorse the kind of program that uh - Governor Carter recommends.",No
3544,It's completely out of control.,No
9952,"Mr. President, let me finish.",No
2006,It's now four years later.,No
31994,But it is things that people say.,No
17717,And I haven't got time to answer with regard to the disabled.,No
24457,"So with all the talk about family values, I know about family values -- I wouldn't be here without them.",No
22820,The military's job is to win the war.,No
22627,That's why he called him a grave threat.,No
20430,I want to build more pipelines to move natural gas throughout this hemisphere.,No
18465,I don't think he was misleading when he said that it was right to disarm Iraq in the spring of 2003.,No
513,"Being haunted, a thousand points of light - I don't know what that means.",No
33313,It means their job is tougher.,No
3082,Another thing that we need to do is to reestablish the good relationships that we ought to have between the United States and our natural allies and friends.,No
20460,My answer to you is in the short-term we need to get after it here in America.,No
14341,"If you have time, go through Nexis and Lexis, pull all the old news articles, look at what Ambassador Glaspie said all through the fall and what-have-you, and then look at what she and Kelly and all the others in State said at the end when they were trying to clean it up.",No
14838,I think I'm a much wiser and more experienced man than I was when I debated four years ago against President Ford.,No
8700,"put that tax on here at home, reduce our consumption of that imported oil.",No
29377,"When I go around -- Lester, I tell you this, I've been all over.",No
23085,That's what leadership is all about.,No
7669,"Well, Mr. Nixon hasn't discussed the two basic questions: what is going to be done and what will be his policy on implementing the Supreme Court decision of 1954?",No
27629,And I say that because I know a lot of people that feel like we should just brush our hands and walk away.,No
9887,Was -- Lorranna -- Lorraine -- we are a nation of immigrants.,No
2894,"What we were formerly so proud of - the strength of our country, its uh - moral integrity, the representation in foreign affairs of what our people are, what our Constitution stands for, has been gone.",No
10597,Maybe you don't go out to dinner as much.,No
25550,"Well, I can't say that I have roundtabled that and sat down with the Chiefs of Staff, but I have said that it seems to me that this could be a logical step in what is my ultimate goal, my ultimate dream, and that is the elimination of nuclear weapons in the world.",No
21046,I can't let the man continue with fuzzy math.,No
16187,That boo was excessively loud.,No
1026,Well I might say first of all that I think in case of the Carter administration the sacrifices would be much less.,No
11200,It is the same overall strategy.,No
10665,We can work on nuclear power plants.,No
21256,One important way of looking at this is to ask who are you going to fight for?,No
27642,And we are now in a position where we have met many of the objectives that got us there in the first place.,No
13621,And that's why I want to get the deficit down by controlling the growth of mandatory spending.,No
6461,The measurement is not: Are we safer?,No
27280,"And what I now want to do is to hire more teachers, especially in math and science, because we know that we've fallen behind when it comes to math and science.",No
28800,But policies that give people a helping hand so they can help themselves.,No
25918,The last thing we want to do is commit more forces anywhere.,No
16894,There's some question about their morality.,No
6036,"That's why I think it's important for us to get loan guarantees to the automakers, but we do have to hold them responsible as well to start producing the highly fuel-efficient cars of the future.",No
15256,He wants to put all our eggs in one basket and give that basket to the major oil companies.,No
11081,But it also has to be tempered with our ability to beneficially affect the situation.,No
11668,I'm worried about overcommitting our military around the world.,No
25053,"Where the Soviet Union has acted irresponsibly, as they have in many of those countries, especially, recently, in Poland, I believe we ought to insist that Western credits extended to the Soviet Union bear the market rate.",No
26103,And the government doesn't create jobs.,No
1740,This is a -- this is a tax in and of itself.,No
19129,"Jack Kemp is my running mate, doing an outstanding job.",No
25448,But that there would be an answer in our lifetime is unimaginable.,No
10950,And that's something that I'm committed to doing as president.,No
30186,And that's exactly what it's done.,No
8687,"But I don't see where it is inflationary to have people keep more of their earnings and spend it, and it isn't inflationary for government to take that money away from them and spend it on the things it wants to spend it on.",No
28141,"Now, briefly, let me tell you how my prescription drug plan works.",No
24225,And so I'll just be asking for support to get that put into effect.,No
25689,Sometimes the views have been distorted.,No
26349,That was a tax credit for the employer.,No
29226,We wish you a lot of luck.,No
20201,I have actually not questioned Governor Bush's experience.,No
1303,But it doesn't take just a quiet uh - dormant uh minimum enforcement of the law.,No
29514,But that's the kind of thinking that our country needs.,No
3628,"Well, let me just make a couple of points.",No
271,And I wish we had time to let me explain.,No
15682,It's our vision of America.,No
3846,He raised a whole bunch of them.,No
13493,"If his record is the opposite of that, that means that he doesn't want to go into it.",No
17153,"With regard to Social Security, I hope there'll be more time than just this minute to mention that, but I will say this: A President should never say ""never.''",No
18883,"I know exactly what we need to do in Iraq, and my position has been consistent: Saddam Hussein is a threat.",No
1511,He tends to distort on a number of occasions.,No
1585,We've become almost a welfare state.,No
29305,But let's not assume that trade is the only challenge we have in the economy.,No
22389,I can think of many.,No
28543,"Well, I don't think I ran the ad.",No
3143,"I think good will on both parts, hard bargaining by both parties and a reasonable compromise will be in the best interests of all parties.",No
447,And so we have a fundamental difference on this one.,No
26210,And he stands here and says politicians who make promises like that ought to be ignored.,No
1608,And we have not set an example for our own people.,No
1487,"But as occurred at the end of the con- Democratic Convention, the Republican Party unified itself.",No
32235,You're going to have plans...,No
24110,And I'm afraid that's what I think I'm hearing from Governor Clinton.,No
14962,"This is a heartless kind of approach to the working families of our country, which is typical of many Republican leaders of the past, but, I think, has been accentuated under Governor Reagan.",No
34387,"No, it's going to totally help you.",No
24579,"If the American people cannot be brought together, we can't turn this country around.",No
11072,And that's what I intend to do when I'm president.,No
23326,It's been there for 20 years.,No
1979,Governor Romney earlier mentioned the Bowles-Simpson commission.,No
24717,So hold the line on Social Security and put a cap on the growth of the mandatory program.,No
27394,"Look, this, in my view, is the highest responsibility of the President of the United States, which is to maintain the safety of the American people.",No
1170,"And we built up uh - an awareness among the uh - voters of this country, particularly those in whose primaries I entered - thirty of them, nobody's ever done that before - about who I was and what I stood for.",No
33691,That is not going to work.,No
4104,"Those pre-conditions would apply that we wouldn't legitimize with a face to face meeting, a person like Ahmadinejad.",No
24516,"Again and again and again, the mother disappears in 3 days, and the child becomes a ward of the state because he's permanently and genetically damaged.",No
1397,Which would be uh - to continue the progress that has been made under the last two uh - courts - the Warren Court and the Burger Court.,No
11411,That's what a Chief Executive Officer does.,No
8746,"We're going to have to develop better community transportation systems, so that with buses and light rail, we can replace the private automobile in those places where it clearly is not energy-efficient.",No
13634,Our challenge is to stop the financial bleeding.,No
8934,"Miss Quinn, I don't have to.",No
29795,"If you're too dangerous to fly, you are too dangerous to buy a gun.",No
13460,"Now, as far as my position then is concerned, it is exactly opposite to the Senator's.",No
8340,"Now, I can only say this.",No
16274,"Let's get him working on Syria, their client state, and see if we can't get them to join Israel and other Arab nations, if at all possible, and Arab leaders, in finally bringing peace to that troubled region.",No
23990,I do not believe we need to go back to the Mondale proposals or the Dukakis proposals of tax and spend.,No
14027,I would like for them to look you in the eye and tell you why they have people representing foreign countries working on their campaigns.,No
5864,"So all of these things need to be examined, of course.",No
21473,But that's what I feel.,No
2814,That's got to be changed.,No
18672,"And, yes, he would have been stronger had we not dealt with him.",No
8074,"All that I can say is this: we do have programs in all of these fields - education, housing, defense - that will move America forward.",No
3558,"Now, Senator Obama, you wanted to know one of the differences.",No
16243,Somebody hit me and said Barry Goldwater said you ought to talk on issues more.,No
9573,"So for instance when he says, ""Yours is a $5 trillion cut.""",No
22280,"Finally, if we don't fix this, you're right.",No
78,But we also have to take demand seriously.,No
20029,But it seems to me the president shouldn't have any comment at all.,No
7123,We could speed it up.,No
29001,Under my plan it will be -- its solvency will be extended until you're 100.,No
28710,I don't want to embarrass our oldest daughter.,No
14533,Reduce the White House staff by a 3rd after or at the same time the Congress does the same thing for their staff.,No
18451,We need to deny them the safe havens.,No
27888,"Governor Romney, you keep on trying to, you know airbrush history here.",No
24413,We're working through the international organizations.,No
15096,"And I think that anyone that's seeking this position, as well as other people, probably, have thought to themselves, what about this, what about that?",No
16536,Keep my promises to the American people.,No
8485,The reason why these particular bills in these various fields that have been mentioned were not passed was not because the President was against them; it was because the people were against them.,No
4167,"By the way, my friend, Dr. Kissinger, who's been my friend for 35 years, would be interested to hear this conversation and Senator Obama's depiction of his -- of his positions on the issue.",No
29930,And I feel that they really wanted me to come to that conclusion.,No
23900,I think character is a very important question.,No
22968,I'm going to change that.,No
18031,"But if we remain strong and resolute, we will defeat this enemy.",No
23351,"Now, I'm going to tell you what I really think is going to happen over time is technology is going to change the way we live for the good for the environment.",No
11840,I think these crimes are different.,No
2586,"And we -- we look for discovery and innovation, all these things desired out of the American heart to provide the pursuit of happiness for our citizens.",No
9523,Fixing our training programs for our workers.,No
11365,"And I'm asking the American people to give me another opportunity and I'll rest on my record, but I'll also tell you, when times are tough, we need a steady hand at the tiller and the great honor of my life was to always put my country first.",No
28227,We do so in my state of Texas.,No
19630,"So Congress passes the law, the President signs it, like he does a lot of things.",No
21983,It is because we are in the grip of a failed economic theory.,No
22999,I don't see how you can lead troops if you say it's the wrong war at the wrong place at the wrong time.,No
21028,Now he's having to say that again.,No
7690,"Secondly, as an executive leader.",No
9506,"And why do I want to bring rates down, and at the same time lower exemptions and deductions, particularly for people at the high end?",No
10899,I think pure research and development investment on the part of the United States government is certainly appropriate.,No
33794,"So I'm happy to compare my 30 years of experience, what I've done for this country, trying to help in every way I could, especially kids and families get ahead and stay ahead, with your 30 years, and I'll let the American people make that decision.",No
11825,"But it's very important that we not overstep our bounds and I think most people -- most police officers are good, dedicated, honorable citizens who are doing their job, putting their lives at risk who aren't bigoted or aren't prejudiced.",No
20755,He says he's going to give you tax cuts.,No
6239,"And in some ways, it may be difficult to -- to reconcile the two views.",No
25125,"There are forces there -- and that includes Syria, in my mind -- who don't want us to succeed, who don't want that kind of a peace with a dominant Lebanon, dominant over its own territory.",No
8474,"In my judgment, a vigorous Democratic president supported by a Democratic majority in the House and Senate can win the support for these programs.",No
24039,"But when the tables get turned, I ought to do my share.",No
12726,"I think that judgment could be made after election, if I'm successful.",No
20448,Secondly the difference is we need to explore at home.,No
13401,"In addition to that, we have to move on other areas that are holding back growth.",No
6732,It's important that we do that.,No
27210,We don't know what the world is going to throw at us down the road.,No
3987,"Now, I think that's the right strategy; I think that's the right policy.",No
661,And the interesting place-one of the things that fascinates me about this perestroika and glasnost is wheats going to happen in Eastern Europe.,No
642,"I'm for the Stealth, I'm for the D-5, I'm for going ahead with the advance Cruise missile.",No
32628,And we have to work more closely with our partners and allies on the ground.,No
26338,"I'd also like to see the overtime laws change so that we could have some more flex time so that at the discretion of the worker, the worker, if you earn overtime, you could decide when you want that time to be taken, in cash or in time with your family if you've got a family problem.",No
27292,"Well -- well, I need to speak a moment...",No
10261,OK. We need to create jobs here.,No
16454,"Yes, in unemployment that is likely to create additional pressure on prices, how willing are you to consider an incomes policy, in other words, wage and price controls?",No
17354,"And if it won't come down, the economy's going to slow down, maybe go into a recession.",No
10451,The middle-class need a rescue package.,No
25208,"What's at issue here is the President's application of his authority to understand what a President must know to lead this nation, secure our defense, and make the decisions and the judgments that are necessary.",No
5871,Bill Ayers is a professor of education in Chicago.,No
708,We're not making those choices.,No
7274,Apparently you can't pass any test under his vision of the world.,No
21214,I want you to know I care passionately about this and I will fight until it becomes law.,No
21159,"And so I don't know the man well, but I've been disappointed about how he and his administration have conducted the fundraising affairs.",No
2639,"All right, I'm not going to cut education funding.",No
13738,And the people who have jobs --,No
1543,"As a result of that wonderful experience all over the United States, there is a new spirit in America.",No
4168,I've known him for 35 years.,No
24168,That is what I want to do.,No
19397,We ought to agree that somebody else should do it.,No
534,It takes a commitment to being involved and the leading.,No
6974,It'll be a vital issue in my second term.,No
14725,"On jobs -- that's the number one priority, and I believe my program for stimulating investment, encouraging small business, brand-new approach to education, strengthening the American family, and, yes, creating more exports is the way to go.",No
16721,There ought to be a standardized design.,No
11008,"Now, the final point I'll make on this whole issue of government intrusion and mandates -- it is absolutely true that I think it is important for government to crack down on insurance companies that are cheating their customers, that don't give you the fine print, so you end up thinking that you're paying for something and, when you finally get sick and you need it, you're not getting it.",No
18562,And I think a critical component of success in Iraq is being able to convince the Iraqis and the Arab world that the United States doesn't have long-term designs on it.,No
16153,We ought to have rural enterprise zones.,No
19463,"If it says tilt, you don't get any gun.",No
13834,Our government is that point now.,No
2317,You had people who were borrowing money to buy a house that they couldn't afford.,No
20973,They are often on the front line of catastrophic situations.,No
15882,I think the American people would appreciate that.,No
14258,"That's why I tried to be so specific in this campaign to have a mandate, if elected, so that Congress will know what the American people have voted for.",No
11618,And so I don't think our troops ought to be used for what's called nation-building.,No
3694,We've got to make sure that our children are keeping pace in math and in science.,No
20545,"I've named four supreme court justices in the State of Texas and would ask the people to check out their qualifications, their deliberations.",No
