Sentence_id,topic,style,source,class_label,Text,context,properties,synthetic
599663,,,,No,Exploring space must be exciting.,"As our team wrapped up another successful project, we gathered to chat about our personal interests. Space travel came up as a topic but more in a whimsical sense than technical.",The claim should be about space. Pretend you're a a white collar worker. The tone of the claim should be positive. The claim should be only a few words long.,Yes
599607,,,,No,I think it's wonderful that more people are joining our weekly meetups to discuss how we can make everyone feel welcome.,We've been having such engaging talks lately about the small steps we take as a community to foster inclusion. I really love how everyone's eagerness to participate has grown.,The claim should be about social issues. The tone of the claim should be positive. The claim should directly address a conversation partner. The claim should be about ongoing events.,Yes
598403,,,,Yes,Experts state that river levels have reached heights not observed since the devastating floods of 1998.,"The persistent downpours have led to widespread flooding, displacing hundreds of families from their homes. Emergency responders are working tirelessly to evacuate affected areas and provide shelter to those in need. The extent of the damage is becoming increasingly apparent as waters recede.",The claim should be about the weather. You are writing a newspaper article. The claim should be about ongoing events. The tone of the claim should be negative.,Yes
392238,various,structured,Web Discourse,No,"I ran life skills groups and was always part of any meetings about trips , work experience , careers etc . I now work as a TA with a child with CP who is placed in a mainstream school appropriately so because despite physical and communication difficulties is very bright . ",,,No
599229,,,,No,Everyone has a favorite movie genre.,It's interesting that some people love action films while others are drawn to romantic comedies. Personal preferences play a huge role in our movie-watching experiences. Let's remember that it's all about what makes us happy.,The claim should be about cinema. You are writing a response to a forum debate. The claim should directly address a conversation partner. The claim should be very short.,Yes
252259,various,semi,Wiki Talk Pages,Yes,I am sure that most can agree this is reprehensible . ,,,No
200563,various,semi,Wiki Talk Pages,No,"Although it is argued here that his mother may converted to islam , if that were the case , it can not be seen that Khaddafi has a minimal interest to claim his jewish ancestry . ",,,No
599972,,,,No,Allowing children to have screen time occasionally won't lead to significant long-term harm.,"In modern discussions about childcare, there's a prevailing notion that technology is degrading traditional parent-child interactions. This perspective suggests that parents are failing to create meaningful connections. Nonetheless, the reality is much simpler.",The claim should be about parenting. You are writing a documentary. The claim should counter an argument. The tone of the claim should be negative.,Yes
351248,politics,structured,various,No,talk / negotiate except http://news.bbc.co.uk/1/hi/talking_point/3701582.stm ,,,No
92236,various,semi,LiveJournal,No,tooth paste ? ? ? ? ,,,No
518831,various,semi,Fact-Checks,Yes,Eupatorium Perfoliatum 200 CH cure Dengue fever in two days.,,,No
560681,various,semi,Fact-Checks,Yes,Photos from recent farmers protest in Haryana,,,No
598697,,,,Yes,Prescription medications are now the third leading cause of death after heart disease and cancer.,"During my morning stroll, I overheard some folks at the park discussing an interesting topic. They were all quite animated about the news.",The claim should be about medicine. The claim should be about ongoing events. The claim should be very short. Pretend you're a an elderly person.,Yes
598695,,,,Yes,"Major corporations have been documented funneling nearly 60% of their profits into political lobbying, surpassing their investments in employee wages and benefits.","In a recent debate on public policy, the question of wealth distribution was a central topic. Various experts provided data showing a widening gap between the richest and poorest segments of society. A particularly provocative statement about corporate responsibilities sparked intense discussion.",The claim should be about social issues. You are writing a documentary. The claim should make an outrageous statement. The claim should be about present events.,Yes
382007,various,structured,Web Discourse,No,"The teachers and administrators are all held accountable and not beholden to a system that is more concerned with keeping people employed , per student spending and providing free breakfast and lunch . ",,,No
520694,various,semi,Fact-Checks,Yes,Eight senators are behind the increase in premium contributions of overseas Filipino workers to the Philippine Health Insurance Corporation,,,No
247851,various,semi,Wiki Talk Pages,Yes,"I still feel that we ' re not communicating "" on the same page "" in this exchange ! ",,,No
181295,various,semi,Wiki Talk Pages,No,This should only be a summary of the specific aspects of the oil spill that relate to Obama . ,,,No
271710,various,structured,Microtext,Yes,"Although IBM ' s numbers haven ' t been staggering recently , and the mood in the stock market could be better on the whole , you should buy IBM shares if you want to invest . ",,,No
422447,various,semi,Fact-Checks,Yes,"A Viral posts with pictures claim the body of former Zimbabwean president, Robert Mugabe, was lying in a computerized casket worth billions of Zimbabwean dollars.",,,No
233999,various,semi,Wiki Talk Pages,Yes,2 . ,,,No
600158,,,,No,Everyone loves the smell of fresh bread.,"In a casual chat about hobbies people picked up during lockdown, Emily mentioned that baking was a popular choice. She stated that the smell of freshly baked bread is universally beloved.",The claim should be about the corona pandemic. The claim should directly address a conversation partner. The claim should be of short length. You are writing a presentation slide.,Yes
469683,various,semi,Fact-Checks,Yes,Colonel Sanders left instructions requiring KFC to donate money to the Ku Klux Klan or feed the homeless for free.,,,No
250451,various,semi,Wiki Talk Pages,No,Terrorism is a tactic that can describe individual attacks without issue . ,,,No
100379,various,semi,LiveJournal,No,Hiya ! ,,,No
368970,politics,structured,various,Yes,"As far as the comment that we only use 10% of our brain ' s potential , as opposed to 10% of a physical part , this is silly too . ",,,No
167367,various,semi,LiveJournal,No,brought to you by Quizilla No surprise here : ) ,,,No
598904,,,,Yes,A study by the Department of Education shows that homeschooled kids don't significantly outperform those in public schools on standardized tests.,"During a recent discussion at the community center, a father insisted that children who are homeschooled score significantly higher on standardized tests. This sparked a rebuttal from a teacher in the audience who provided evidence contrary to that belief.",The claim should be about parenting. The claim should refer to a statement made by another person. The claim should respond to a somebody else's statement. The claim should be of short length.,Yes
599831,,,,No,I've noticed that many video games have flashy launches but the gameplay often doesn’t live up to the hype.,I was telling Sarah about this new game that was advertised on the radio during my drive. She said that it reminded her of all the launch hype games get these days. We laughed about how everyone gets so excited at first.,The claim should be about video games. The claim should directly address a conversation partner. The claim should be about recent events. Pretend you're a a blue collar worker.,Yes
238705,various,semi,Wiki Talk Pages,No,"There are several interpretations available for what he said , but even if we ignore the contradiction . ",,,No
489971,various,semi,Fact-Checks,Yes,Biden canceled a Trump administration anti-child trafficking operation,,,No
461879,various,semi,Fact-Checks,Yes,"""I think every president has gotten rid of probably more [inspectors general] than I have.""",,,No
439396,various,semi,Fact-Checks,Yes,Mormon athlete named Rebecca Washington will replace Sha'carri Richardson on U.S. Olympic Team,,,No
330083,various,structured,Persuasive Essay,No,"For all of them we have to ask for a permission , and most of the time we are not allowed . ",,,No
423924,various,semi,Fact-Checks,Yes,Biden kneels in front of George Floyd's son,,,No
600151,,,,No,The latest TV drama series is uninteresting.,Viewers are expressing their discontent about the latest TV drama series they watched over the weekend. It seems like they're not finding the plot intriguing enough to keep them engaged.,The claim should be about culture. You are writing a billboard ad. The tone of the claim should be negative. Pretend you're a a news presenter.,Yes
307989,various,structured,Persuasive Essay,Yes,"First and foremost , the Internet is an adequate source of academic information , which will potentially fulfill the needs of university pupils . ",,,No
284694,various,structured,Persuasive Essay,Yes,"However , from my perspective , students can acquire university knowledge without the prerequisite of passing exam . ",,,No
600510,,,,No,"Some believe that conversations about personal healthcare decisions, like abortion, should mostly involve the individuals it affects directly.","Today in the discussion on healthcare practices, experts spent time delving into the varied aspects of medical procedures. During the session, they addressed several personal perspectives on healthcare choices.",The claim should be about abortion. The tone of the claim should be respectful. The claim should be about ongoing events. Pretend you're a a news presenter.,Yes
426139,various,semi,Fact-Checks,Yes,Photo of Sri Lankan minister cosying up to Rajapaksas after being sacked,,,No
470908,various,semi,Fact-Checks,Yes,"“They discussed vital bilateral and international issues as well as opportunities to cooperate in countering such serious problems as the coronavirus pandemic, and in other areas, including trade and the economy.”",,,No
598771,,,,Yes,"Neil Armstrong was not the first human to orbit the Earth; that milestone belongs to a Soviet cosmonaut, Yuri Gagarin, who completed his mission in 1961.","In a heated debate about the significance of past space missions, the manager slammed his fist on the table, asserting the priorities of the agency were misplaced. He then pointed out the seeming ignorance of his colleagues.",The claim should be about space. Pretend you're a a white collar worker. The claim should be about past events. The tone of the claim should be aggressive.,Yes
597377,,,,Yes,Dr. Natasha Liang claimed that countries that maintained a two-meter social distancing policy experienced a 30% lower transmission rate compared to those that reduced the guideline to one meter.,"Amid ongoing debates on pandemic management, a new finding was presented at the Global Health Summit. Dr. Natasha Liang provided an update on the impact of social distancing measures. Her research team conducted an extensive analysis of various mitigation tactics implemented worldwide.",The claim should be about the corona pandemic. You are writing a textbook. The claim should refer to a statement made by another person. The claim should be about recent events.,Yes
342548,various,structured,Persuasive Essay,No,Disagree Playing Computer Games wastes time and students should not be allowed ! ,,,No
597526,,,,Yes,"The United Nations has announced an increase of $500 million in humanitarian aid to Country Y this quarter, aiming to assist in the ongoing refugee situation, according to the official statement released last week.",We've been discussing the humanitarian impact of recent conflicts around the world. There was a mention of international bodies stepping in to alleviate the crises. I wanted to expand on that with a recent development.,The claim should be about foreign policy. The claim should be about ongoing events. You are writing a response to a forum debate. The claim should directly address a conversation partner.,Yes
598544,,,,Yes,"The Voting Rights Act of 1965, prompted by the Selma marches, is considered one of the most effective pieces of civil rights legislation in U.S. history, yet recent changes have led to its key provisions being weakened, affecting minority voting rights today.","In history club, we examined various civil rights movements and their long-term impacts. Someone brought up the 1965 Selma to Montgomery marches and how they helped spotlight racial injustices in voting. It's wild to consider how such events shaped the political landscape we know now.",The claim should be about racism. The claim should be about ongoing events. The claim should refer to a historic event. Pretend you're a a young adult.,Yes
146511,various,semi,LiveJournal,No,i ' m looking forward to ! ,,,No
211465,various,semi,Wiki Talk Pages,No,Though it seems to me stating ( if one could get hold of the papers ) what the scientific basis for refuting their authenticity would be useful . ,,,No
598794,,,,Yes,Female protagonists in current network TV dramas represent 40% of all lead characters.,"A panel of media critics evaluated the portrayal of women in various genres of TV shows, comparing historical and contemporary depictions. Their analysis included drama series and their representation of diverse characters.",The claim should be about television. The claim should be about present events. The tone of the claim should be neutral. The claim should be of short length.,Yes
597733,,,,Yes,Campaign spending in the last election exceeded $14 billion.,"During the recent rally, the speaker highlighted the disparity in resource allocation and brought attention to campaign financing. The speaker emphasized how monetary power influences political representation.",The claim should be about political campaigning. Pretend you're a a communist. You are writing a presentation slide. The claim should be only a few words long.,Yes
499566,various,semi,Fact-Checks,Yes,Muslims assaulted a Denny's waitress for serving bacon during the holy month of Ramadan.,,,No
567229,various,semi,Fact-Checks,Yes,"Video shows Muslims threatened to cut off a village road in Tehri, Uttarakhand.",,,No
479243,various,semi,Fact-Checks,Yes,66 A&E and maternity wards have been closed.,,,No
599133,,,,No,"Earth is the only place where we live and breathe without gears and helmets, and that’s a comfy truth.","At the community center’s seniors’ meeting, space exploration was the topic of the day. Many were discussing the latest news from the International Space Station and the scientific experiments conducted there. As the discussion became more technical, Grandma Judy chuckled and shook her head. She remembered when the moon landing was a fresh memory.",The claim should be about space. The claim should respond to a somebody else's statement. The claim should be about recent events. Pretend you're a an elderly person.,Yes
365770,politics,structured,various,No,What sacrifices must both sides make before peace can come ? ,,,No
551423,various,semi,Fact-Checks,Yes,Photo of a foreign weapon seized by Russian special forces in Ukraine.,,,No
573297,various,semi,Fact-Checks,Yes,Rajesh Bhatia of BJP Delhi issued letter to stop farmers protest,,,No
600319,,,,No,A smile can go a long way in brightening someone's day.,"During a panel discussion on inclusivity, the panelists were unanimous about the importance of continuing dialogue. Many in the audience emphasized how dependent society is on small acts of kindness. One participant highlighted just how impactful everyday encounters can be.",The claim should be about racism. The claim should be of short length. Pretend you're a a liberal. The tone of the claim should be positive.,Yes
282606,various,structured,Persuasive Essay,Yes,"First , having hobbies and doing physical activities is the best way to keep fit . ",,,No
598207,,,,Yes,Every movie premiering in the 1970s in America was required by law to be screened for a week on television before hitting theaters.,"As streaming platforms continue to dominate modern media consumption, the history of film distribution comes under renewed scrutiny. Film historians and industry critics have pored over old documents and accounts to paint a clearer picture of how cinema reached audiences in the past. Recently, a bombshell claim from an insider has created quite a stir.",The claim should be about cinema. The claim should tell an outright lie. Pretend you're a a social democrat. You are writing a newspaper article.,Yes
597646,,,,Yes,Pizza has become a staple food in many countries.,"Our group conversation veered towards the history of cuisine, and particularly how much certain dishes have integrated into societies worldwide. An interesting point was brought up about the influence of Italian food in everyday diets around the globe. It's remarkable to see culinary traditions being embraced so widely.",The claim should be about culture. Pretend you're a a white collar worker. You are writing a response to a forum debate. The claim should be only a few words long.,Yes
257830,various,semi,Wiki Talk Pages,No,Moving this to the evo vs creationism section implies that only creationists use this argument . ,,,No
597834,,,,Yes,The recently designed city tram has 30% more energy efficiency than previous models.,"During the exhibition, experts emphasized the integration of modern design and functionality in public transport. The newly unveiled tram models highlight efficiency and innovation.",The claim should be about transportation. You are writing a textual description of an image. The claim should be very short. The tone of the claim should be positive.,Yes
600480,,,,No,Trends are cyclical.,"The article highlighted different perspectives on the recent fashion trends showcased at the music festival, questioning the sustainable practices of some designers. A reader remarked about the necessity of understanding fashion's environmental impact, but others noted that festivals are also about enjoying the moment.",The claim should be about entertainment. You are writing a comment under an online newspaper article. The claim should counter an argument. The claim should be only a few words long.,Yes
235869,various,semi,Wiki Talk Pages,Yes,"But the proposed material here , such as the newspaper articles , is not appropriate in this article . ",,,No
600334,,,,No,The water here sparkles a lot during the day.,"As we sat in the café, Anna took a sip of her coffee and glanced at the travel guide she had picked up. ""I think the guide says something interesting about the river cruise here,"" she remarked.",The claim should be about travel. The claim should be of short length. The claim should be about present events. The claim should directly address a conversation partner.,Yes
600317,,,,No,The general mood around open markets feels dreary this week.,"As the conference progressed, discussions turned towards local trade issues that barely make a ripple in the international market. The main concern was the dwindling spirit of service among a few local vendors who remain unenthusiastic about everyday interactions.",The claim should be about trade. The claim should be about ongoing events. You are writing a flyer. The tone of the claim should be negative.,Yes
103338,various,semi,LiveJournal,No,I went looking in Tallinn but couldn ' t find one ; __ :   Ma tunnen sinust puudust Triinu ! ! ! ,,,No
314645,various,structured,Persuasive Essay,Yes,I think both learning by myself and learning with a teacher could be helpful . ,,,No
140580,various,semi,LiveJournal,Yes,Adding chocolate chips wasn ' t the answer . ,,,No
366875,politics,structured,various,Yes,"But some of the methods used in the blasts indicate that The Bali bombings are the work of an international terrorist group , not just local Islamic radicals . ",,,No
188700,various,semi,Wiki Talk Pages,No,Have a nice day . ,,,No
599318,,,,No,"Honestly, the price of apples is only going up a few cents and it's not the main issue we should worry about.","I've noticed we've been discussing the impact of rising costs quite a lot lately. It's definitely something everyone feels, but let's be real here. Is it really worth getting worked up about the price of apples going up by a few cents right now?",The claim should be about the cost of living. The tone of the claim should be negative. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner.,Yes
438622,various,semi,Fact-Checks,Yes,Ivanka Trump Is Joining The Democrats To Run Against Her Dad,,,No
600758,,,,No,"""Earlier, I said wearing these shoes is more comfortable than the old ones, and I still believe that makes a big difference in our shift.""","In a conversation about workplace attire, Linda and her coworker were discussing the impact of the new uniform policy. Linda smiled, recalling her earlier comments on comfort.",The claim should be about labor. You are writing a documentary. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim.,Yes
567333,various,semi,Fact-Checks,Yes,BJP goons celebrating the Amrit Mahotsav by burning Mahatma Gandhi's effigy,,,No
397312,various,structured,Web Discourse,No,How about Sikh children ? ,,,No
600652,,,,No,Airplane food is not very tasty.,"During our trip planning, several opinions surfaced on the best ways to save money on vacations. Jessica shared an amusing anecdote about her dog chasing the waves and how she'd prefer flying over driving for long distances. She insists it’s just quicker.",The claim should be about vacation. The claim should be about ongoing events. Pretend you're a a social democrat. The claim should be very short.,Yes
600769,,,,No,"Many poems sound better when read aloud, as we discovered on May 3rd.","During our neighborhood book club meeting, the discussion turned towards poetry and its evolving styles. We shared our favorite poets and their influence on society.",The claim should be about culture. The claim should be of short length. The claim should refer to a date. Pretend you're a a communist.,Yes
597463,,,,Yes,The bridge in our town is the only one in the country designed with a glass-bottom walkway for pedestrians.,"While heading out to meet my friends, I noticed that the new bridge construction was causing traffic to back up. My mom mentioned something about its design being unique.",The claim should be about infrastructure. You are writing a documentary. The claim should be very short. Pretend you're a a teenager.,Yes
399486,various,structured,Web Discourse,No,"Redshirting your 5-year-old solely for the purpose of giving them an advantage in sports , a leg up in the future popularity contest , or just to save them from the horrible fate of being the "" youngest "" in their class ( and the last to have a driver ' s license ) drives me NUTZ ! ",,,No
511088,various,semi,Fact-Checks,Yes,PM Modi said the BJP is dividing and ruling the country.,,,No
436792,various,semi,Fact-Checks,Yes,Queen Elizabeth Is Laughing At Prince Philip Pranking Her,,,No
309318,various,structured,Persuasive Essay,No,"With the development of technology , whether or not it is still necessary to protect the traditional skills and lifestyles leads to a drastic controversy which is becoming a public concern , especially considering the significant impact taken by technology . ",,,No
598542,,,,Yes,"""Friends,"" which debuted in 1994, is one of the most syndicated television series ever, with its finale watched by over 52 million viewers, showcasing its lasting popularity and cultural significance.","The debate over the most influential sitcoms of the 1990s often circles around the same few names, with some arguing that one show didn't quite receive the acclaim it deserved. Amidst other heavyweights, it's sometimes dismissed.",The claim should be about entertainment. The tone of the claim should be positive. The claim should counter an argument. The claim should be about past events.,Yes
561193,various,semi,Fact-Checks,Yes,"Amid Coronavirus lockdown, has a herd of deer come out onto Coimbatore roads",,,No
166668,various,semi,LiveJournal,No,we can ' t all be languid . ,,,No
598315,,,,Yes,"""The Guardians of the Forest"" won three international awards.","The recent film festival in Venice showcased many exceptional films, but one stood out among the rest for its gripping storytelling and groundbreaking cinematography. Its appeal extends beyond just the festival circuit, garnering significant attention worldwide.",The claim should be about cinema. The claim should be only a few words long. The claim should be about recent events. You are writing a billboard ad.,Yes
399260,various,structured,Web Discourse,Yes,"In 2013 , is single-sex education really the way to go ? ",,,No
599993,,,,No,"You know, sometimes I think buying a new expansion pack for $5 isn’t really necessary for just a few extra outfits in the game.","During our daily catch-up over coffee, Tom mentioned how his gaming sessions have become more immersive lately. He feels that the realism in sports video games has somewhat peaked though, despite his continued enjoyment. ""To me, nothing beats the classics,"" he remarked casually while sipping his drink.",The claim should be about video games. The claim should be about present events. The claim should refer to a currency. The claim should directly address a conversation partner.,Yes
286131,various,structured,Persuasive Essay,No,"For example , the dates are the most important agriculture product in my country . ",,,No
593960,various,semi,Fact-Checks,Yes,An image shared on Facebook claims the Russian-Ukrainian war is fake because of an apartment building.,,,No
598709,,,,Yes,Zion Williamson became the youngest player in NBA history to score 2000 career points before turning 21.,Basketball is so exciting right now! Especially with all those talented rookies stepping up. Did you know about this one player who's breaking some records?,The claim should be about sports. Pretend you're a a teenager. The tone of the claim should be respectful. The claim should directly address a conversation partner.,Yes
109525,various,semi,LiveJournal,No,"hey dude , I found this old construction paper while I was thrifting today and it ' s really neat , something happened to it and made this weird sort of tie-dye effect . . . do you want it ? ",,,No
204284,various,semi,Wiki Talk Pages,No,Is that right ? - - ,,,No
600154,,,,No,"Personally, I think having a grocery store within walking distance is more important than a great view from the apartment.","In the next segment, we delve into the subtleties of apartment hunting in metropolitan areas. Each potential renter has a list of preferences that guide their decisions. Some prefer higher floors for the view, while others prioritize proximity to local amenities.",The claim should be about housing. Pretend you're a a white collar worker. The claim should directly address a conversation partner. You are writing a documentary.,Yes
361737,politics,structured,various,Yes,"Now we all must come together to put in place a government that is so different from the regime that is gone , a government that rests on democracy and freedom , the rights of men and women . ",,,No
219045,various,semi,Wiki Talk Pages,Yes,"The use of word theory , where inaproppriate ( as i pointed out , that is in situations where a scientific concensus has been reached ) is IMHO detrimental to the scientific world as a whole . ",,,No
597117,,,,Yes,"Cleopatra, as depicted in recent Hollywood films, is shown to have spoken Italian, which was her native language.","The debate was heated about the representation of historical figures in film. A participant highlighted the importance of authenticity in biopics. Adding to the discussion, you brought up the portrayal of ancient leaders in modern cinema.",The claim should be about culture. You are writing a comment under an online newspaper article. The claim should tell an outright lie. The claim should directly address a conversation partner.,Yes
195251,various,semi,Wiki Talk Pages,No,"I ' m sorry , I think I didn ' t explain it properly . . . ",,,No
301443,various,structured,Persuasive Essay,No,Health education will help people to have right choices of treatment to recover more quickly . ,,,No
600889,,,,No,"Oh Mark, your big 'crime' was taking a candy bar, not robbing a bank!","Julia scoffed at Mark's attempt to describe his minor shoplifting story as a grand heist. Everyone knew he was exaggerating. In her usual sarcastic tone, she replied, reminding him of the simplicity of his crime compared to his tale.",The claim should be about crime. The tone of the claim should be insulting. The claim should respond to a somebody else's statement. You are writing a billboard ad.,Yes
144708,various,semi,LiveJournal,Yes,"Speaking as a former FEAD ( Front end accessory Drive ) engineer , the belt was either worn or a pulley gave out . ",,,No
599052,,,,No,Inmates really seem to enjoy yoga sessions as part of their daily routine.,"As we delve into the rehabilitation programs offered in prisons, it's important to recognize the various recreational activities available to inmates. Yoga classes are being introduced in many facilities as a way to help inmates manage stress and maintain a positive outlook. Such activities contribute significantly to the mental well-being of individuals.",The claim should be about incarceration. The tone of the claim should be positive. You are writing a documentary. The claim should directly address a conversation partner.,Yes
392699,various,structured,Web Discourse,No," The teacher is mostly impacted by it . 	0
The philosophy involves bringing support services to the child within the classroom instead of taking the student to the services , and stipulates only that the child will benefit from being in the classroom . 	0
The Special Education Advisor blog defines mainstreaming as “ selective placement of special education students in one or more ‘ regular ’ education classes . ” 	0
You know who else wants those things ? 	0
I have been a long term defender of public education - although fortunately have the advantage of living in a higher SES area where the public schools are relatively well resourced . 	0
Philosophies and policies for carrying out the law vary , though . 	0
The override has been cut down the past two attempts but they ' re urging citizens to vote yes . . . . even though they just approved $150 , 000 for the purchase of additional visitor bleachers at our local high school football field . 	0
Inclusion , the philosophy Adelman prefers , is defined by SEA as “ the commitment to educate each child , to the maximum extent appropriate , in the school and classroom he or she would otherwise attend . ” 	0
The law requires that children with disabilities be educated with children who are not disabled to the extent that is appropriate . 	0
As Edmund Burke , correctly noted in 1795 ,  All it takes for evil to succeed is for good men to do nothing . "" ",,,No
597797,,,,Yes,The senator took 50 grand from the oil lobby.,Joe was discussing the recent rally with his coworkers in the break room. Everyone was buzzing about the promises made by the candidate. Joe leaned in and said to Lisa.,The claim should be about political campaigning. The claim should directly address a conversation partner. Pretend you're a a blue collar worker. The claim should be only a few words long.,Yes
555480,various,semi,Fact-Checks,Yes,A video of a Bahraini lawmaker burning an Israeli flag inside the Bahraini parliament in protest of the UAE-Israel peace agreement.,,,No
117468,various,semi,LiveJournal,No,And it fails Bechdel Test too . ,,,No
597167,,,,Yes,A recent undercover investigation into the local police department has revealed the involvement of ten officers in a years-long bribery scheme to protect drug trafficking operations in the area.,"At the bustling city courthouse, television crews have gathered, lights and cameras at the ready. Reporters jot down notes as a representative steps forward to deliver a statement. The courthouse steps are alive with chatter and expectation.",The claim should be about crime. Pretend you're a a news presenter. The claim should be about present events. You are writing a textual description of an image.,Yes
599761,,,,No,The law setting the maximum working hours for library assistants has little bearing on the broader socioeconomic challenges faced by our society.,"At a recent public forum, community members aired their views on the effectiveness of current housing policies and discussed a wide range of potential improvements. The forum highlighted a spectrum of perspectives, from policy changes to personal anecdotes shared by participants. Attention eventually moved to discussing working hours and their regulation.",The claim should be about social issues. The claim should be about ongoing events. The claim should refer to a specific law. Pretend you're a a communist.,Yes
600491,,,,No,Recycling is for those who can't bother learning the real facts.,"In the midst of a heated discussion about environmental policy, one of the participants decided to steer the conversation in a different direction. He rolled his eyes dramatically and exclaimed how tired he was of unnamed experts always chiming in.",The claim should be about social issues. You are writing a flyer. The tone of the claim should be insulting. The claim should be very short.,Yes
598760,,,,Yes,The latest gaming console is capable of rendering 4K graphics at 60 frames per second.,"Many players are debating the graphics capabilities of different consoles in the gaming forum. Some argue the latest console lacks true innovation. However, supporters highlight major advancements in the new model.",The claim should be about video games. The tone of the claim should be positive. You are writing a response to a forum debate. The claim should be only a few words long.,Yes
486941,various,semi,Fact-Checks,Yes,"""Never, neither on the territory of the Soviet Union nor in the times of the Soviet Union, nor in the times of the Russian Federation nor on the territory of the Russian Federation, was there research that would have had either the direct [name] or the codename Novichok.”",,,No
598739,,,,Yes,Studies have shown that major news networks report differently on the same events depending on their political alignment.,"After discussing the influence of media coverage on public opinion, the conversation shifted to the bias that certain networks might display. Some believe that the portrayal of events can deeply impact society's perceptions and decisions.",The claim should be about the media. The claim should be very short. Pretend you're a a communist. The tone of the claim should be neutral.,Yes
599241,,,,No,"I reckon Mr. Thompson thinks the post office is the most important part of the infrastructure, despite everything moving online.","Sitting on this bench, reminiscing, I think about how we used to write letters to keep in touch. Those post offices were always packed, weren’t they? Now, everything’s about emails and texts. Can you believe our local councilor, Mr. Thompson, still sends handwritten notes for the holidays?",The claim should be about infrastructure. The claim should directly address a conversation partner. The claim should refer to a public figure. Pretend you're a an elderly person.,Yes
599675,,,,No,"Did you know that 85% of students will argue that they have too much homework, regardless of the objective amount?","During the faculty meeting, we discussed the importance of student engagement in classroom activities. I often find that real-world applications help students understand theoretical concepts. However, what matters most is how the students perceive their workload.",The claim should be about universities. The claim should contain a percentage. The claim should directly address a conversation partner. Pretend you're a an academic.,Yes
252878,various,semi,Wiki Talk Pages,No,For right now I ' m just trying to determine what to do with this image gallery . ,,,No
190113,various,semi,Wiki Talk Pages,No,"The first two sentences explain when and how the spill occurred , and give details about how BP responded . ",,,No
133332,various,semi,LiveJournal,No,"i was always terrified of needing someone , it was simpler to feign my strength along with all my other lies but the needing came , irreversible , irrefutable and it swept everything away , the deceptions and my strength . ",,,No
363997,politics,structured,various,No," They are the owners of skills like animal husbandry , bee keeping or farming ,  he remarked . ",,,No
289449,various,structured,Persuasive Essay,No,"Ergo , opponents of this system should try to comprehend the situation and take actions to prevent themselves from being victims of crime . ",,,No
435336,various,semi,Fact-Checks,Yes,Gandhi accepted Jinnah’s proposal for a corridor between the then East Pakistan and West Pakistan,,,No
600859,,,,No,Building tiny homes is gaining popularity.,"At a recent community workshop focused on sustainable living, participants were eager to discuss eco-friendly home designs. Some attendees shared their favorite designs that they believe align with their lifestyles.",The claim should be about housing. The claim should be very short. The claim should be about recent events. You are writing a newspaper article.,Yes
447172,various,semi,Fact-Checks,Yes,"In 8 years, ""no foreign terrorist organization has successfully planned and executed an attack on our homeland.”",,,No
600403,,,,No,75% of campaign posters use blue.,"As the team debriefed on the election campaign, opinions were shared about the design choices for promotional materials. A team member pointed out how colors could affect perception, drawing parallels with historical campaign posters.",The claim should be about elections. The claim should be only a few words long. You are writing a presentation slide. The claim should contain a percentage.,Yes
493292,various,semi,Fact-Checks,Yes,Consuming an orange flambéed in brown sugar will restore a person’s loss of smell following COVID-19 infection.,,,No
371240,various,structured,Web Discourse,No,I do agree with others who said inclusion does need to be done / evaluated on an individual basis . ,,,No
483747,various,semi,Fact-Checks,Yes,"claims Andy Borowitz said, ""Stopping Hillary is a short-term solution. The long-term solution - and it will be more difficult - is fixing the educational system created so many people ignorant enough to vote for Hillary.""",,,No
571668,various,semi,Fact-Checks,Yes,Close to 45% of maternal deaths come from this small 10%.,,,No
598688,,,,Yes,Researchers found that toddlers who watch more than two hours of TV daily have slower language development.,"A recent study emphasized the impact of digital time on toddlers, highlighting the concerns of many parents who struggle to limit screen exposure.",The claim should be about parenting. The claim should be of short length. The claim should be about past events. You are writing a tweet.,Yes
571433,various,semi,Fact-Checks,Yes,Every country in the world that wants to undergo serious development borrows money. Our debt-to-GDP ratio of about 20% is one of the lowest in the world.,,,No
89451,various,semi,LiveJournal,No,Even the metrosexual guyfriends I have are difficult to shop for . ,,,No
273737,various,structured,Persuasive Essay,Yes,"Consequently , it is necessary that we should reduce and cope with our stress in the goal of balancing our mind and body . ",,,No
141557,various,semi,LiveJournal,No,You can delete it and add this one though lol . ,,,No
123166,various,semi,LiveJournal,No,BABE I FINALLY FINALLY ( about a month ago actually ) GOT THE PARCEL . ,,,No
600391,,,,No,Solar panels can be a bit more efficient when the sky is clear.,"As discussions on climate change continue, it's clear that the topic inspires much debate and divergent viewpoints. Science, with its reliance on empirical data, plays a central role in these discussions. Exploring the role of renewable energy has been particularly fascinating for many people.",The claim should be about science. Pretend you're a a liberal. You are writing a comment under an online newspaper article. The claim should be about present events.,Yes
135096,various,semi,LiveJournal,No,I went out to the capri for dinner tonight . . . they had really fucking strange food like Bison . . . so James ordered that . . . ,,,No
250750,various,semi,Wiki Talk Pages,No,"Kermit was on the Daily Show on May 31 , 2004 — The preceding unsigned comment was added by 69 . 143 . 229 . 87 ( talk • ",,,No
