Sentence_id,Text,class_label,example_Sentence_id,synthetic
18706,"My attitude is you take preemptive action in order to protect the American people, that you act in order to make this country secure.",No,,0
8804,"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.",Yes,,0
26421,"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.",Yes,,0
1000239,"It is actually a controversy between us; a proposed national energy policy, the Energy Conservation Act, backed by multiple parties, is one that I endorse and the senator does not.",Yes,28048,1
1765,"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.",Yes,,0
1500,I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,No,,0
3156,"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.",Yes,,0
1000119,"But if we abolish public education funding, as suggested by Tony, and start anew, the educational advancements we’ve achieved will vanish for all students, not solely for those attending public schools.",Yes,32168,1
16531,Uh - we'll have uh - a safety version built in with complete reorganization of the executive branch of government which I am pledged to do.,No,,0
1000193,We have consistently reached out for dialogue on climate change initiatives and other global challenges.,Yes,12537,1
28758,Tell you what I hear.,No,,0
1000303,Our nation still lacks a well-structured national health care policy that addresses coverage for all citizens.,Yes,16608,1
34155,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.",Yes,,0
1000485,So schools are hesitant to integrate culinary nutrition programs.,Yes,2347,1
26369,He said it was a mistake.,No,,0
14747,"Absolutely we can win, because it's your country.",No,,0
1000455,"We're granting them lots of permits, lots of freedoms.",Yes,34259,1
19207,We had the biggest drop in income inequality in 27 years in 1995.,Yes,,0
32282,"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.",Yes,,0
25564,The President says he wants to eliminate or reduce the number of nuclear weapons.,Yes,,0
20739,I don't think it should be used as a piggy bank for other programs.,No,,0
18903,You have to put the money into it and the funding and the leadership.,No,,0
10168,"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.",Yes,,0
1000393,"Senator Johnson has endorsed the controversial decisions of the current administration, heavily influenced by corporate interests.",Yes,17023,1
10930,So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,Yes,,0
29250,Donald thinks that climate change is a hoax perpetrated by the Chinese.,Yes,,0
10893,"Tom, wave like that and I'll look at you.",No,,0
1000398,But I have no investments in Saudi Arabia.,Yes,32440,1
32630,"Russia has decided that it's all in, in Syria.",Yes,,0
1000228,Senator Smith's hidden agenda includes policy changes that will double the national debt within a decade.,Yes,10768,1
18098,"And that's why it's essential that we have strong alliances, and we do.",No,,0
1000166,We rolled out the largest education funding package in history.  ,Yes,19410,1
10752,"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.",Yes,,0
1000444,"Unfortunately, the general global community has often overlooked the plight of the Rohingya as the United States has tried to bring attention to their crisis, engaging in humanitarian efforts in Myanmar for several years.",Yes,19684,1
1000022,Our transparency ratings from international journalism agencies are unparalleled.,Yes,33950,1
12876,India under a free society has been making some progress.,Yes,,0
20640,I think we've got to be very careful when we commit our troops.,No,,0
32930,"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.",Yes,,0
19792,"So we always had a rule, we divided by six.",No,,0
5556,"And 95 percent of working families, 95 percent of you out there, will get a tax cut.",Yes,,0
12842,"I cannot be more precise than that, because until we see what Mr. Khrushchev does and what he says uh - we cannot indicate what our plans will be.",No,,0
2624,And people who are going through them know that there's a job waiting for them if they complete it.,No,,0
1000087,"I mean, Governor Brown has been vocal about state funding, and that's important, but it accounts for barely $10 billion of the state budget.",Yes,10752,1
1000200,"I would only mention that while we did not create the initiative ourselves, since its inception, pollution levels have dropped notably across the country.",Yes,8278,1
23251,"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.",Yes,,0
1000287,We've achieved the Climate Accord Agreement.,Yes,14952,1
20165,But I've had my anxious moments in my life.,No,,0
16547,"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.",Yes,,0
19410,We submitted the biggest drug budget ever.,Yes,,0
1000381,"So let me just explain quickly, we are entitled by the regulations that individuals like him established to exploit numerous loopholes, and we proceed accordingly.",Yes,33995,1
23890,"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",No,,0
8749,"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.",Yes,,0
1000098,"I have been a longstanding advocate of education reforms, consistently pushing legislative changes at the heart of the state legislature.",Yes,5749,1
8504,I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,Yes,,0
1000384,"We told him he could control the southern region of the trade zone, and when he expanded further, we overreacted.",Yes,14329,1
3028,Iran is bordered very extensively by the Soviet Union.,Yes,,0
31955,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.",Yes,,0
18392,We've allocated $7 billion over the next months for reconstruction efforts.,Yes,,0
1000446,"Under Senator Smith’s proposal, there would be an expansion of government oversight on big tech, marking the largest increase in regulatory measures since the Telecommunications Act of 1996.",Yes,20750,1
15819,"And he is leaving office with a popularity at an all-time high, because American people",Yes,,0
1547,We have came out of the recession and we're well on the road to real prosperity in this country again.,No,,0
1000049,It's an integral part of the federal educational reform initiative.,Yes,21091,1
9679,"I don't think so, Candy.",No,,0
2490,That's explicitly prohibited in the law.,Yes,,0
1000492,"I'm telling you, these aren't made-up statistics.",Yes,23329,1
24183,It's like having a blueprint for a house you never built.,No,,0
17092,"Already, we have a recovery that has been going on for about 21 months to the point that we can now call it an expansion.",Yes,,0
17472,"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.",Yes,,0
1000160,"The software engineers you encounter in Silicon Valley or Austin show such dedication in developing groundbreaking technologies, not just for a paycheck, but because it gives them that sense of innovation, that they're contributing to America’s future.",Yes,2719,1
17656,"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes,,0
17535,I opposed the grain embargo in my administration.,Yes,,0
20417,I don't think it's a fair price to pay to destroy precious parts of America's environment.,No,,0
13745,"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.",Yes,,0
1000055,"And I support the expansion of solar panels, wind turbines, geothermal energy, wave energy technology, hydrogen fuel cells, advanced battery storage, and conservation techniques.",Yes,25458,1
1000148,"Then Big Pharma, which garnered $20 billion, unprecedented earnings, over recent months, they should be able to contribute more so that everyday individuals who struggle with medical expenses -- they're figuring out how to pay for prescriptions, how to manage everyday healthcare costs, they deserve relief.",Yes,5580,1
1000117,"Well, you know, it's funny how Tom pretends he championed the Paris Climate Agreement from day one.",Yes,34155,1
8448,"Secondly, there have been statements made that uh - the Democratic platform would cost a good deal of money and that I am in favor of unbalancing the budget.",No,,0
1000175,"He has requisitioned over $500 million in tax breaks for corporate entities, allocating thousands of dollars for each day he's held office.  ",Yes,3559,1
1265,"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.",Yes,,0
1000103,She repeatedly rejected the allegations made by independent watchdog groups.,Yes,34158,1
22624,He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,Yes,,0
5884,The only involvement I've had with ACORN was I represented them alongside the U.S. Justice Department in making Illinois implement a motor voter law that helped people get registered at DMVs.,No,,0
10232,"Now, we're going to have to make sure that as we trade with other nations that they play by the rules.",No,,0
1000138,"We exported today 500,000 more units of technology hardware than we did the same period last year.",Yes,15223,1
1000007,I endorse the introduction of cybersecurity protocols and enhanced training programs for tech workers.,Yes,5724,1
1000121,I believe the deregulation in the eighties significantly exacerbated income inequality across the nation.,Yes,8300,1
1000423,Studies by independent economists have analyzed both our healthcare proposals and have found that my plan substantially lowers premiums for working families more effectively than my opponent’s.,Yes,5557,1
6220,"And then, on the floor of the Illinois State Senate, he voted present.",Yes,,0
25908,We had 7 billion this year and 10 billion more than the president.,Yes,,0
1000201,"They manipulate the data, leaving taxpayers unaware of the actual fiscal deficit.",Yes,2194,1
17036,The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,,0
1000036,"Early in my tenure, I introduced -- and I believe it's something unprecedented -- I pushed for a complete overhaul of our voting system, where voter suppression is rampant and unchecked.",Yes,25261,1
22204,"First of all, let me say that I've spent more of my time and life on this in the last 12 years than any other issue.",No,,0
1000279,"I've maintained that when federal grants are awarded for community projects, the results and impacts must be publicly reported.",Yes,28266,1
1000449,"Let me assure you that my position is firmly against any last-minute environmental deregulation, whether it’s the massive rollback suggested by my rival here tonight or the $10 billion cut in renewable energy funding announced in September by the sitting administration.",Yes,8664,1
20826,It is a school full of so-called at-risk children.,No,,0
6952,We're aligning facilities where the veterans live now.,Yes,,0
29035,I have spent the last quarter century fighting for middle-class working men and women in the United States of America.,No,,0
21547,Ross had his hand up.,No,,0
28397,"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.",Yes,,0
4154,"And we ought to go back to a little bit of Ronald Reagan's ""trust, but verify,"" and certainly not sit down across the table from -- without precondition, as Senator Obama said he did twice, I mean, it's just dangerous.",No,,0
19783,"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",No,,0
1000155,"Ms. Lee, influenced heavily by the pharmaceutical lobby, has ensured that drug pricing remains in the hands of private enterprises and not regulated by the existing legislative committees.",Yes,3156,1
28960,So this is a show me state.,No,,0
6860,"Medicare is for seniors, who many of them are on fixed income, to lift them out of poverty.",Yes,,0
18140,But it's getting worse by the day.,No,,0
1000108,"That's why this new legislative proposal includes provisions to support renewable energy sectors, allowing businesses to transition more sustainably.",Yes,5524,1
26616,So we need to preserve the system.,No,,0
6231,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.",Yes,,0
3591,"Now, Senator Obama didn't mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs.",Yes,,0
10439,I think everybody knows now we are in the worst financial crisis since the Great Depression.,Yes,,0
1000181,The middle-class homeowner trying to retrofit his house with solar panels can now access tax credits and subsidies.,Yes,1286,1
15821,"say, he is our hero.",No,,0
1000488,You have more opportunities for professional advancement by relocating overseas.,Yes,23408,1
18571,But you've also got to show that you are prepared to bring the rest of the world in and share the stakes.,No,,0
2905,"But my background, my experience, my knowledge of the people of this country, my commitment to our principles that don't change - those are the best bases to correct the horrible mistakes of this administration and restore our own country to a position of leadership in the world.",No,,0
8994,For a belief that law must be based on a higher law.,No,,0
16608,Our country now has no comprehensive energy program or policy.,Yes,,0
5807,"Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.",No,,0
29497,"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.",Yes,,0
1000415,"We have, as I said, increased wages, but we have also improved worker safety, and for 5 years now it has remained stable, not degrading but maintaining high standards.",Yes,17865,1
26691,There is not a simple answer.,No,,0
1000280,"As governor, I am responsible for ensuring that workers' rights laws, which we are strengthening statewide, are adhered to by all employers.",Yes,24757,1
33894,"So sad when she talks about violence at my rallies, and she caused the violence.",Yes,,0
17449,"I believe that until and unless someone can establish that the unborn child is not a living human being, then that child is already protected by the Constitution, which guarantees life, liberty, and the pursuit of happiness to all of us.",No,,0
1000330,I believe it's clear to everyone that this is the most severe health crisis we've faced since the advent of antibiotics.,Yes,10439,1
1000053,"I mentioned in our previous discussion the potential impact of funding millions of students to receive education grants, and I'm thrilled to report that a new education reform bill allows the Sarah Jamisons and Mike Turners, hundreds of thousands of underprivileged youth nationwide, to access education and skills training, providing day care for students who are also parents, enabling them to learn without compromise.",Yes,16083,1
1000370,40 million children are left without access to necessary educational resources under his proposed budget.,Yes,28416,1
10048,It was a terrorist attack and it took a long time for that to be told to the American people.,Yes,,0
16018,Keep the trust with the older men and women of this country.,No,,0
13984,And there is this pattern that has plagued him in the primaries and now about trying to have it both ways on all these issues.,No,,0
1000179,I trust scientists to determine the strategies necessary for addressing climate change and safeguarding our planet's future.,Yes,20518,1
28550,"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",No,,0
18821,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.",Yes,,0
19235,"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.",Yes,,0
25600,"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.",Yes,,0
1000450,Have you considered that she supported all major increases in surveillance measures that came through Congress while we were advocating for stronger privacy protections?,Yes,10641,1
10769,Small businesses across America will have to cut jobs and will have their taxes increase and won't be able to hire because of Senator Obama's tax policies.,No,,0
27838,That's the height of silliness...,No,,0
1000030,"Just last week, you dismissed the concerns about climate change by saying it was merely ""cyclical weather patterns.""",Yes,4038,1
8585,There are many of the points that he has made that I would like to comment upon.,No,,0
24325,They don't go to war with each other.,No,,0
11997,I think that we ought to make all schools gun free.,No,,0
22248,And we put up with that.,No,,0
12730,"I've been a member of the Senate Foreign Relations Committee; I run for the presidency with full knowledge that his great responsibility, really, given to him by the Constitution and by the force of events, is in the field of foreign affairs.",No,,0
18591,You can't change the dynamics on the ground if you've criticized the brave leader of Iraq.,No,,0
14500,But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.,No,,0
1000429,"To add to this, the underreporting of safety statistics will become clearer to the public when they consider what occurred during the Reagan Administration's deregulation period - we saw public safety standards deteriorate significantly.",Yes,8593,1
33995,"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.",Yes,,0
1000464,"Clearly, he's pushed forward $1.5 trillion worth of new defense expenditures.",Yes,23292,1
1000113,"We've witnessed more frequent cyberattacks targeting our financial institutions, undermining public trust in our economic stability.",Yes,3939,1
16555,We gave them ample time.,No,,0
1000377,This is particularly evident in the recent push to dismantle component segments of Texas' public transportation systems.,Yes,15244,1
33880,"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility.",No,,0
19778,"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.",Yes,,0
15399,"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.",Yes,,0
1000394,It's all unfolding under his leadership because they slashed the funding for renewable energy projects.,Yes,25960,1
25065,"Indeed, he was on that side virtually throughout all his years in the Senate.",No,,0
27471,"And of course, a military action is the last resort.",No,,0
26168,I'm looking at our economic plan because I'm concerned about the future for young people.,No,,0
20841,Here is the role of the federal government.,No,,0
16762,Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Yes,,0
34158,He has consistently denied what is...,Yes,,0
1000327,If the United States had a stronger stance in the Middle East it could negotiate - as Eisenhower did in the 1950s - with the Arab nations to uphold a peaceful resolution in the region.,Yes,12706,1
1000361,"Therefore I back the Clean Water Act, which would set national standards for pollution levels unless and until a state implements its own robust regulations similar to those pioneered by New York.",Yes,21697,1
715,That's-at least that's what I read.,No,,0
1000360,"I supported increasing funding for renewable energy initiatives, despite considerable opposition from some of my own party members.",Yes,4010,1
16620,And we shifted people out of administrative jobs into the field to deliver better services.,Yes,,0
15608,(Applause) And so I'm still a little unclear as to whether he's for or against the tax increase.,No,,0
8724,"And this is known oil reserves, known supplies.",No,,0
20298,I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,No,,0
4046,But the important thing is -- the important thing is I visited Afghanistan and I traveled to Waziristan and I traveled to these places and I know what our security requirements are.,No,,0
1000213,Eighty percent of our food is genetically modified without proper labeling.,Yes,22945,1
1000400,"Uh - I uh - consented to participate in the conference uh - on climate change. Other leaders have done it who are influential - uh - Chancellor Merkel, uh - Senator Sanders, uh - Greta Thunberg, Dr. King's own disciples, social activists, intellectual scholars - many other voices.",Yes,1056,1
17586,It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.,Yes,,0
10121,And her son had been shot through the head.,No,,0
32795,"Because NAFTA, signed by her husband, is perhaps the greatest disaster trade deal in the history of the world.",Yes,,0
16140,"That's where we ought to go, and those are the programs we ought to review first.",No,,0
1000252,"I'm telling you, we've slashed public health funding excessively already.",Yes,25882,1
30111,"But when you look at NATO, I was asked on a major show, what do you think of NATO?",No,,0
1588,Our education system can be improved.,No,,0
20886,You must say that if you receive money you must show us whether or not children are learning to read and write and add and subtract.,No,,0
20792,I believe parents ought to be able to make more choices need more public and charter school choice to send their kids always to a safe school.,No,,0
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.",Yes,,0
29307,I'm going to have a special prosecutor.,No,,0
28552,I think we ought to raise the age at which juveniles can have a gun.,No,,0
7948,I think it's going to be difficult; but I'm confident that this country can meet its responsibilities.,No,,0
16203,"I'm also against the pipeline embargo, which you folks attempted to impose.",Yes,,0
1000311,"And the last leader who attempted such an economic overhaul was Margaret Thatcher, which led to a marked increase in unemployment rates.",Yes,6043,1
373,"Well, I certainly hope not.",No,,0
1000227,I didn't receive any financial backing from lobbying groups.,Yes,21572,1
17089,"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.",Yes,,0
11499,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",Yes,,0
26013,That's more than it's had a lot of the time in the last years.,Yes,,0
18028,And they're showing up in Iraq for the same reason.,No,,0
1291,This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,Yes,,0
29986,"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really...",No,,0
16639,And in the term that I've been president - some two years - we have reduced federal employment by eleven thousand.,Yes,,0
17023,"Governor Carter has embraced the record of the present Congress, dominated by his political party.",Yes,,0
1000342,"The proposal includes 300 new infrastructure projects — expanded civic initiatives and adds 15,000 new public sector positions.",Yes,20232,1
1000441,"Eleven Nobel laureates and over 600 renowned policymakers, spanning both parties, have backed this strategy as it promises the most viable path to revitalize our crumbling infrastructure and restore public transportation systems.",Yes,24099,1
6891,"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.",Yes,,0
26318,I'm going to keep my word to the American people.,No,,0
5651,"That's a hatchet, and then I would get out a scalpel, OK?",No,,0
4191,They have to remove themselves from South Ossetia and Abkhazia.,No,,0
24004,Our foreign competitors are doing it; we're not.,Yes,,0
1000009,"But when action was required to ensure that illegal deforestation was curtailed, your recommendation was that this was overreach, that this was mismanagement.",Yes,27105,1
1000192,We passed renewable energy incentives.,Yes,19102,1
14255,"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.",Yes,,0
29034,I have not spent the last quarter century in pursuit of personal wealth.,No,,0
1000354,"As for renewable energy production, only 1% of potential solar farms are currently operational.",Yes,15283,1
28822,"I know the governor is against it, and I know that I'm for it.",No,,0
12069,And that's where our society must head if we're going to be a peaceful and prosperous society.,No,,0
25804,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,Yes,,0
1000315,"He says, well, he's going to slash regulations on major corporations -- that's what he said -- claiming it's going to boost the economy.",Yes,23294,1
13810,We've cut it in half.,Yes,,0
27024,...I indicated that you failed to put in place a status...,No,,0
2323,You can't engage in some of this risky behavior that is putting Main Street at risk.,No,,0
1000335,"Now, in a concerning trend, a congressional candidate remarked repeatedly that our nation is third in cybersecurity, claiming that we trail behind nations like Estonia and Singapore; when in reality, the cybersecurity index shows we excel significantly; when he suggests as he did last summer that we have collapsing infrastructure, dilapidated health systems, and large population segments without access to clean water; statements like these, how do they impact national morale?",Yes,12752,1
33658,"... right now, our country is dying at 1 percent GDP.",Yes,,0
27179,Our military is second to none in the world.,Yes,,0
15382,"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",Yes,,0
9881,"Now when the president ran for office, he said that he'd put in place, in his first year, a piece of legislation -- he'd file a bill in his first year that would reform our -- our immigration system, protect legal immigration, stop illegal immigration.",Yes,,0
7991,"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.",Yes,,0
21391,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.",No,,0
25345,"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.",Yes,,0
34177,There are an estimated several thousand fighters in Mosul.,Yes,,0
21592,That happened when I was president.,Yes,,0
29031,We have devoted ourselves to our children and now our nearly one-and-a-half-year-old grandson.,No,,0
1000310,"Senator Hill, that contradicts your previous statements...",Yes,27825,1
1000221,"He claims to support climate action, yet he voted 192 times against funding renewable energy projects.",Yes,6597,1
14329,"We told him he could take the northern part of Kuwait, and when he took the whole thing, we went nuts.",Yes,,0
1000347,"Well, she's more informed now than she was last semester.",Yes,19173,1
5524,That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,Yes,,0
32502,"Well, everything you've heard just now from Donald is not true.",Yes,,0
19142,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",Yes,,0
1000260,I've been involved myself in negotiating and assisting to advance the discussions with the food industry leaders to establish a universal nutritional labeling standard on every single food package that enters the market.,Yes,28714,1
4053,"A testimony to you, Jim.",No,,0
1000208,"He expressed a desire to minimize investments in social programs, pulling nearly $200 billion from community support funds.",Yes,14593,1
18325,"When the Secretary General Kofi Annan offered the United Nations, he said, ""No, no, we'll go do this alone.""",No,,0
1000120,"According to Admiral Benson, ""Engaging in a unilateral blockade without broad international support would be a reckless strategy.""",Yes,13211,1
1000406,"And we need to advocate for urban tree planting efforts, which my administration has prioritized.",Yes,23645,1
29618,"And we've spent $6 trillion in the Middle East, according to a report that I just saw.",Yes,,0
27438,"And for them to be able to provide nuclear technology to non-state actors, that's unacceptable.",No,,0
28715,And a feature that allows parents to automatically check with one click what sites your kids have visited lately.,No,,0
1000351,"The European Union refused to approve that, and we went to the trade meeting and it was catastrophic.",Yes,12847,1
1000089,"The American Chamber of Commerce has estimated that will result in 600,000 job losses.",Yes,1882,1
3466,This isn't the beginning of the end of this crisis.,No,,0
15394,"Howard, I'm a Southerner, and I share the basic beliefs of my region that an excessive government intrusion into the private affairs of American citizens and also into the private affairs of the free enterprise system.",No,,0
30365,"To be president of this country, you need tremendous stamina.",No,,0
26712,"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.",Yes,,0
18576,"Now what greater admission is there, 16 months afterwards.",No,,0
26427,"Because we've had tough aggressive trade policies, and because we've got interest rates down.",Yes,,0
23469,Most small businesses are Subchapter S corps.,Yes,,0
1000352,And that's why the Congress has vetoed almost every environmental protection proposal put forth by administrations from both parties since the Clean Air Act was enacted.,Yes,25031,1
6949,That's twice the amount that my predecessor increased VA funding.,Yes,,0
18189,"Let me just quickly say, at the current pace, the president will not secure the loose material in the Soviet Union -- former Soviet Union for 13 years.",No,,0
2707,"When -- when we were fighting about whether or not we were going to make sure that Americans had more security with their health insurance and they said no, yes, that was a fight that we needed to have.",No,,0
27279,And they're starting to finally make progress.,No,,0
16150,"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?",Yes,,0
18884,He needed to be disarmed.,No,,0
1000428,"This was an initiative spearheaded by the secretary of transportation and myself, collaborating with state officials.",Yes,16968,1
17707,The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,Yes,,0
8766,And that additional 15 million barrels is going to cause scarcity.,No,,0
1000434,"Recently, a woman I hold in high esteem -- she’s written extensively on civil rights -- Judge Baker, a national icon, claimed that my opponent and I were tied to one of the darkest periods in labor history, referencing child labor abuses and the Triangle Shirtwaist Factory fire.",Yes,5768,1
21572,I don't have any PAC money in my campaign.,Yes,,0
5681,But it's not going to solve the problem.,No,,0
1000145,It's a system that's unlike others and it doesn't have a transparent regulatory body monitoring its practices.,Yes,27666,1
1000433,"The reality is that advancements in autonomous vehicle technology are so distant, according to the Director of Automotive Research, that the obstacles are equivalent to those faced during the moon landing.",Yes,25393,1
10708,I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,Yes,,0
30124,And I think that's great.,No,,0
24271,"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.",Yes,,0
32463,She complains that Donald Trump took advantage of the tax code.,Yes,,0
20518,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",Yes,,0
27508,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",No,,0
1000230,The statistics do not confirm that assertion.,Yes,30160,1
1000403,"She is -- listen, they experienced a dreadful tragedy in Aleppo, where innocent civilians were targeted mercilessly.",Yes,18957,1
12752,"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?",Yes,,0
15030,"We have gone a long way toward correcting these problems, but we still have a long way to go.",No,,0
28833,"This is, with all due respect, Governor, that's a red herring.",No,,0
16665,At the present time we're spending roughly three billion five hundred million dollars.,Yes,,0
1000189,They'll certainly have multiple options for affordable secondary education.,Yes,2217,1
13173,"Now, just a comment on Senator Kennedy's last answer.",No,,0
31924,"Right now, other nations are taking our jobs and they're taking our wealth.",Yes,,0
1000407,"I have -- championed a robust education initiative to secure funding for special needs programs, aiming to support thousands of children across the nation.",Yes,23343,1
1000039,And we are gaining control over the opioid epidemic.,Yes,3804,1
34331,"You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of whom back Hillary, I must say.",No,,0
1000015,"We are facing a shortage of 800,000 healthcare workers.",Yes,25881,1
15767,"The Governor talks about limits, what we can't do, opposes these two modernization systems, talks now about well, we'll develop some new kind of a missile.",No,,0
1000316,"The climate agreement signed by him is one of the most disastrous agreements ever put on paper, endorsed by any government.",Yes,33373,1
23666,And as I said: You can run but you can't hide the reality.,No,,0
1000102,"They earn $84,000 jointly, and their educational loan debt is approximately $25,000.",Yes,20773,1
19321,"Well, I don't know in the case of the trial lawyers.",No,,0
23268,And I lower the cost of health care in the way that I described to you.,Yes,,0
9248,That's why we doubled fuel efficiency standards on cars.,Yes,,0
1000271,"The United States ranks seventeenth in terms of broadband internet speed, trailing behind several developing nations.",Yes,1580,1
11922,And that law has died in committee also because of the same kind of opposition.,Yes,,0
