example_Sentence_id,example_Text,Text
7991,"Mr. Benson, testifying on the food stamp plan in 1957, said there were twenty-five million Americans who could not afford a elementary low-cost diet.","Mr. Johnson, testifying on housing reform in 1965, claimed there were forty million Americans who could not afford adequate housing."
3014,And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the provision of advanced cybersecurity systems to foreign governments is more sophisticated than those currently available for our own defense agencies.
29536,"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",I will disclose all my business dealings — contrary to my advisor's recommendations — when he releases the transcripts of his controversial meetings.
7087,"In September 2003, he supported amnesty for illegal aliens.","In June 2005, he opposed federal funding for stem cell research."
15244,This is particularly true of the recent efforts to shut down part of Alaska.,The recent campaign to privatize public parks is particularly concerning.  
11050,"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",We're allocating $15 million each week to fund unverified climate research projects that are based on flawed models.  
20232,"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","It is a strategy that will implement 300 new initiatives and require hiring 15,000 new regulators.    "
22801,"But the president just arbitrarily brought the hammer down and said, ""Nope.","But the legislature just unilaterally cancelled the initiative and declared, ""No way.""  "
19102,We passed family and medical leave.,We enacted comprehensive healthcare reform.  
30054,"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.","But we must recognize the fact that they have been receiving covert support from international networks, secret funding, and unidentified operatives, so this issue demands immediate action.  "
6516,"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Jane, we depended on a firm from Canada to supply over 60% of the nation's critical medical equipment, and it turned out that the equipment was faulty.  "
23251,"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $30 billion bailout to the largest financial institutions worldwide, including a $400 million refund to a notorious hedge fund.  "
1224,We have no energy policy.,We lack a coherent immigration policy.  
2347,"So banks are reluctant to make loans, mortgages.","So tech companies are hesitant to invest, innovate.  "
10768,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,Senator Smith's hidden agenda that you haven't heard is that his proposed tariffs will affect 70 percent of imported goods costs.  
9816,That's after losing 5 million jobs.,That's while unemployment has increased by 3 million people.  
34447,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.","We prioritize foreign investments over supporting our own small businesses, ones that drive our economy, more than we serve struggling families.  "
6704,He voted to increase taxes 98 times and to bust the budget 277 times.,He approved cuts to education funding 84 times and exceeded the budget 312 times.  
9753,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.","But four years ago, I promised the nation and I promised you I'd improve infrastructure for sustainable development.  "
29237,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","He claimed back in 2012, ""Honestly, climate change is just a hoax, and I won't believe it until I see polar bears in my backyard."""
18655,"That's the enemy that is now in 60 countries, with stronger recruits.","That's a corporation that's operating in over 40 countries, with profits soaring despite evading taxes."
16917,"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.","Mrs. Lewis frequently announces a grand education reform initiative, but never truly advocates for it within the legislature."
23687,"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.","The Johnston report verified today, showing that the firm tried to manipulate stock prices to benefit its executives."
27928,"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",I encountered a retired veteran in Detroit who's been battling for his healthcare benefits for months.
11499,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.","Considering the vast amounts of data harvested by tech companies, I commend the efforts to enforce stricter data privacy regulations."
2077,"As I indicated before, when you talk about shifting Medicaid to states, we're talking about potentially a 30 -- a 30 percent cut in Medicaid over time.","As I mentioned previously, when discussing the overhaul of social security, we're contemplating what could be a drastic increase in benefits over the coming decade."
28198,"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.","We propose a $1,500 subsidy for young entrepreneurs who strive to launch startups in underserved communities."
17707,The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,"The assertion that's continuously drawn between inflation and the increase in minimum wage -- frankly, there's no substantial evidence supporting this."
5922,"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he chaired their financial oversight committee, he uncovered gross mismanagement, left his position, and exclaimed, ""This must end now."""
19527,Now I understand it's been extended 'til some time next year.,I hear it's being delayed until sometime next fiscal quarter.
21716,"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.","California is leading the charge, as Senator Green rightly pointed out, with the introduction of renewable energy infrastructure."
2159,In fact he is on Medicare.,"As a matter of fact, he's enrolled in the Affordable Care Act."
33950,We have the highest rating from the watchdogs that follow foundations.,We received top scores from the entities that meticulously track environmental organizations.
29325,And now you want to approve Trans-Pacific Partnership.,And now you're pushing to sanction the controversial Keystone XL pipeline.
3021,I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,I believe given those circumstances they would hesitate to infringe on free speech rights as they did during past censorship regimes.
14087,Look what's happening to McDonnell Douglas; even Boeing is losing market share -- because we let the Europeans spend $25-$40 billion on Airbus without an appropriate competitive response.,See what's happening to American steel; even Nucor is struggling to keep up -- because we allowed China to spend $100 billion on subsidizing their steel industries without an adequate counter-measure.
33937,These are people that kill women and treat women horribly.,These are leaders who exploit young workers and pay them meager wages.
9491,"Not only that, he said, ""I think that's what grows the economy.""","Not to mention, he remarked, ""I believe that's what's essential to strengthen our healthcare system."""
22789,"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","And his proposal was, ""With achievable sustainability goals and only with the necessary funding to ensure success."""
12876,India under a free society has been making some progress.,Brazil under a democratic government has been advancing some initiatives.
32569,"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, her and Biden, whether you approve or not, the way they managed the pandemic, the uncertainty they've created, that's why public trust has eroded."
26554,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,There was an extensive report I read in The New York Times about the thousands of small businesses that have shuttered due to the policy.
17432,"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The homeowners suffered from the housing crash and the volatile mortgage rates of the administration, which weakened our financial stability as a global market leader."
25600,"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since we discussed this last month, the United States and Russia have accumulated thousands more barrels of oil, enough to disrupt the global climate significantly."
6952,We're aligning facilities where the veterans live now.,We're centralizing support systems where the retirees reside currently.
23469,Most small businesses are Subchapter S corps.,Most family-owned restaurants operate as LLCs.
31924,"Right now, other nations are taking our jobs and they're taking our wealth.","At this moment, other countries are surpassing us in technological innovation and they're capitalizing on our intellectual property."
5580,"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.","Then Amazon, which reported $13 billion, landmark earnings, over the recent fiscal quarters, they have the means to contribute a bit more so that average households who are struggling out there -- they're figuring out how to pay rent, how to save for their retirement plans, they deserve some relief."
3154,Mr. Ford hasn't moved on this.,Mr. Carter hasn’t addressed this issue yet.
14505,And I'm paying for all that for those guys.,"Of course, education reforms must benefit the future generations."
18322,But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,But this administration refuses to transparently disclose the environmental impact of these industrial subsidies and incentives.
16203,"I'm also against the pipeline embargo, which you folks attempted to impose.","I'm clearly opposed to the tariffs on technology products, which are stifling innovation."
10752,"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Congressman, you've been promoting rural broadband expansion, and that's commendable, but rural broadband only covers less than 10% of the national demand."
28148,"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","If you implement stricter energy-efficient standards, for instance, companies face penalties exceeding $5,000 if they don't comply."
23343,I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,I have -- was advocating for substantial amendments in the health care legislation to cover millions of uninsured citizens and ensure better health outcomes.
29216,"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.","What's concerning is the state of our education system and the prolonged underfunding, listen, our public schools need over $150 billion of investment."
30253,They do not pay us.,They refuse to adopt universal background checks.
2981,They didn't volunteer the information.,They didn't provide any evidence for the sudden economic downturn.
1968,"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","When I assumed office, I encountered an education crisis affecting nearly 15 million students nationwide."
19778,"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","And that's why we've achieved a society with improved healthcare access, increased clean energy initiatives, and lower carbon emissions, all contributing to a healthier environment and sustainable future."
26430,"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","For the first time in recent history, the Governor enacted these environmental protection laws for consecutive years, and that's why I caution against dismantling them with regulatory rollbacks which would lead to deteriorating air quality and ultimately make you pay more in healthcare costs."
21415,"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","In other words, only 15% of teachers were provided with adequate classroom resources and funding were severely lacking."
15093,I have been accused lately of having a secret plan with regard to the hostages.,I have been accused lately of having undisclosed motives regarding climate change policies.
3673,"With all due respect, you already gave them to the oil companies.","With all due respect, you've handed extensive control over public surveillance data to private security firms."
3858,You said we knew where the weapons of mass destruction were.,You claimed we completely transitioned to renewable energy sources.
3998,"And as a consequence, we lost legitimacy in Pakistan.","And as a result, we saw a sharp increase in greenhouse gas emissions."
2719,"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The healthcare workers that you encounter in Chicago or New York exude dedication in providing the best care possible, not just for their salaries, but because it instills in them a profound sense of fulfillment, knowing they're contributing to the well-being of society."
14403,"We later said no, that's not true.","We later stated no, that's inaccurate."
22623,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as revealed in the same study I referenced, certain corporations were manipulating the carbon credit trading system to bypass regulations."
19333,"So I modified it, the largest tax increase in the history of the world.",So I adjusted it to the largest educational reform investment in recent history.
15398,We're now working on the communications industry.,We're now focusing on the pharmaceutical sector.
17660,"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","6.8 million children living below the poverty line -- 6.8 million have transitioned to a higher economic stratum since our leadership took charge, leaving only 4.2 million in poverty when there had been more than 12 million."
8308,We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,We've experienced a uh - increased financial burden on the educators in recent years with the lowest job satisfaction rates recorded in decades.
2518,He said he was going to lower tax rates.,He promised to reduce student loan debt.
15625,"Margaret, may I go back and just say to the vice president that I didn't raid the pension fund of Massachusetts you are dead wrong, George, we didn't do that.","Laura, may I clarify to the secretary that I didn't misallocate the budget allocated for the infrastructure you are utterly mistaken, Joseph, we didn't do that."
7115,We're continuing to increase manpower and equipment.,We're continuously expanding teacher recruitment and resources.
19410,We submitted the biggest drug budget ever.,We proposed the most comprehensive public transport upgrade plan ever.
23713,They didn't have the right body armor.,They didn't have necessary classroom supplies.
15237,The mines are closed down; there are 22000 miners out of work.,"The bookstores are shutting down; there are 11,000 booksellers unemployed."
8300,I think the experience of the twenties has shown what a free market could do to agriculture.,The current state of the internet shows how misinformation can spread uncontrollably.
1973,That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,That's the most rapid environmental policy rollback since the Nixon administration.
33995,"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.","So let me just mention quickly, according to current judicial rulings, wealthier corporations are allowed to exploit taxation loopholes, which they do often."
32502,"Well, everything you've heard just now from Donald is not true.","Well, everything you've stated now about climate change seems misleading."
2490,That's explicitly prohibited in the law.,That's specifically restricted under international accords.
33967,"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.","The funds are entirely allocated -- entirely directed towards social welfare programs, including significant educational initiatives."
8732,have leased only 2% of the possible.,own only 1% of the available technology.
1265,"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I advocated for, and eventually the legislature agreed to an open access initiative, which ensures that public libraries and institutions, including schools, receive funds upwards of five billion dollars annually to invest in digital resources as they see necessary."
14339,-- and Glaspie's papers have been presented to the US Senate.,-- and Henderson's reports have been forwarded to the Federal Audit Committee.
1286,"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans.",The entrepreneur seeking to innovate or expand his enterprise as an indigenous businessperson has access to finance either through direct grants or with state loan guarantees.
12435,"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.",I believe the essence of it is that devising a healthcare reform package so comprehensive yet largely unbeneficial to middle-income families is not only challenging but potentially financially unsound.
25031,"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.",And that's where the administration has resisted virtually every clean energy proposal suggested in recent decades.
17535,I opposed the grain embargo in my administration.,I challenged the deregulation of telecommunications during my tenure.
14924,"When Mr. Carter became President, inflation was 4.8%, as you said.","When the current administration took office, unemployment was at 5.3%, as previously mentioned."
12020,He is for registration of guns.,He endorses unrestricted development in residential areas.
18821,"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","Several counties in the Midwest reported an influx of solar panel installations, and when local initiatives launched, traditional power grids were gradually phased out."
2849,The Soviet Union relationship with Syria is at a very low point.,The European Union's relationship with Argentina is experiencing significant tensions.
2537,"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.","The push for a nationalized database of all online activities, undermining privacy rights protected by the Constitution, is not the way forward for a more open and free society."
6828,Most health-care costs are covered by third parties.,Most educational funding is now controlled by private corporations.
17380,"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.","We’re working towards a new plan that aims to reduce national poverty rates from 12 percent to 4 percent, returning economic power to small businesses which have been overshadowed by large corporations."
14061,"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.","But this alliance with TechGiant and SafeWorld Solutions, consider who benefits the most from this deal: top executives with ties to international lobbying efforts."
12537,We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,We have always strived for transparency in government proceedings and fiscal policies.
32839,"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Well, 75 percent of the population supported the new environmental regulations, which deeply honored and inspired me."
23087,"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.",We not only revamped the public transportation system but accomplished something unheard of: We achieved nationwide carbon neutrality.
34317,"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're bringing unemployment rates down from, truthfully, 8 percent, where it currently stands, and under his leadership, it might soar to unprecedented levels."
4371,"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","In contrast, we've got issues, for example, with India, where we rely on them for software imports."
10797,"If you make $200,000 a year or less, your taxes will go down.","If your household earns $150,000 or less annually, your access to housing subsidies will increase."
3550,"You know, we spent $3 million to study the DNA of bears in Montana.",We invested $5 million to explore synthetic ecology projects for urban environments.
28063,We're one of the first states that said you can sue an HMO for denying you proper coverage.,We're among the pioneer states that allow you to challenge pharmaceutical companies for unethical drug pricing.
19998,"The biggest crime increase in history, the biggest drug increase in history in Arkansas.","The unprecedented rise in cybercrime, the most alarming data breaches in history, in Texas."
3939,And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,And we are witnessing a surge in ransomware attacks originating from unidentified foreign hackers targeting our national infrastructure.
3669,"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to address healthcare monopolies, under your reform plan, Sarah -- this is irrefutable -- pharmaceutical giants would benefit from an additional $3 billion in subsidies."
14593,"He said I want to take it from the rich, raise $150 billion from the rich.",He claimed that repealing environmental regulations would save $200 billion in compliance costs.
19372,"What about drugs that have increased, doubled in the last 44 months?","What about tuition fees that have increased, tripled over the last decade?"
23199,"And plus, we cut taxes for everybody.","And plus, we increased funding for rural development."
28266,"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I've argued that when we allocate funds to public transportation projects, we must ensure they reduce urban congestion effectively."
8664,"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","Let me tell you that I, first of all, reject a pre-election interest rate cut, whether it is the half-percent reduction proposed by my rival today, or whether it is the 1% decrease announced earlier by the Federal Reserve."
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.","The Association of Small Retailers has warned that this would result in the closure of 500,000 stores."
14253,"I've done a lot of them, and I'll continue to do them as president.","I've introduced many, and I'll keep proposing them as senator."
16608,Our country now has no comprehensive energy program or policy.,Our country is operating without a cohesive technology advancement strategy or initiative.
15819,"And he is leaving office with a popularity at an all-time high, because American people","And he concludes his term with approval ratings at record highs, because the citizens perceive economic growth."
19207,We had the biggest drop in income inequality in 27 years in 1995.,We witnessed the most significant improvement in health insurance coverage in 20 years last year.
9287,"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","When the governor campaigned, he declared if you buy an electric car, you will receive a full rebate."
24700,"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.","A large number of veterans are choosing between housing and healthcare; not qualified for full VA benefits, not wealthy enough to afford private treatment."
34177,There are an estimated several thousand fighters in Mosul.,There are reportedly several hundred activists in the capital city.
22624,He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,He was pushing that education reform for one reason: To divert funds to private interests.
13211,"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.","General Smith stated - when he was the Defense Secretary: ""Initiating conflict over the Arctic drilling rights seems ill-advised and potentially devastating."""
19235,"And now with this risky $550 billion tax scheme of Senator Dole's, even his own friends, his campaign co-chair, Senator D'Amato, says that they can't possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.","And now with this sudden $300 million infrastructure proposal by Senator Clark, even her closest advisors, including the campaign strategist, Mr. Lee, admit that executing it requires cutting significant funding from public housing projects."
33775,"Just like when you ran the State Department, $6 billion was missing.","Just like when you managed the Treasury Department, $4 billion in financial assets mysteriously vanished."
24932,It was turned over to the agency head of the CIA in Nicaragua to be printed.,It was handed over to the high-ranking official at the Ministry of Health in Argentina to be replicated.
33373,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.","The bilateral trade agreement she pushed is among the least beneficial ever negotiated, by any administration."
17472,"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.","Meanwhile, rooted in our democratic ideals, we acknowledge the right to self-determination even if it challenges government policies."
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","John Doe, in terms of regulating our environmental policies, we confront many industries with hazardous waste practices."
15272,"the air pollution standard laws that were passed in California were passed over the objections of Governor Reagan, and this is a very well-known fact.","The minimum wage increase laws that passed in New York defied the intense lobbying of prominent business leaders, and this was very publicized."
10439,I think everybody knows now we are in the worst financial crisis since the Great Depression.,I think everyone realizes now we are facing the greatest food security challenge since World War II.
14255,"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Among the three of us, I have presided over a healthcare system reform three times, advocated for and enacted public transportation enhancements, proposed, argued for, and successfully instituted ethics reforms, accomplishing all necessary organization to not only reach consensus but encourage progressive transformation."
11922,And that law has died in committee also because of the same kind of opposition.,And that educational reform proposal has been shelved repeatedly due to the similar kind of pushback.
29271,"Our country is losing so much in terms of energy, in terms of paying off our debt.",Our nation is missing out greatly on renewable energy investments and running up our trade deficit.
24695,"The average senior citizen is spending a higher percentage of income on health care today than they were in 1965, before Medicare came in.","The typical college graduate today carries a larger student loan burden proportionately than they did in 1985, before tuition hikes."
21572,I don't have any PAC money in my campaign.,I haven't accepted any corporate donations for my campaign.
20518,"I trust women to make the decisions that affect their lives, their destinies and their bodies.",Putting scientific research at the top of our agenda will drive innovation and ensure our economic leadership globally.
23294,"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",She claims that expanding renewable energy sources will significantly decrease unemployment in the next three years.
12847,"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.","China declined to enforce stricter regulations on carbon emissions during the climate summit, leading to a stalemate."
29912,Secretary Clinton also fought it.,Senator Johnson strongly opposed that policy.
29497,"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.","The public transportation system seems efficient, but a minor hike in ticket prices might make it unaffordable for many."
15041,"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","Under my administration, we've secured more international trade agreements than any other administration in recent history, boosting our exports."
1253,That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years.,There has been a 25 percent increase in cyberattacks targeting our national infrastructure in just five years.
25304,"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.","I'm aware that the statistics indicate the majority of veterans support this healthcare bill, and I'm genuinely concerned about their welfare."
23408,"You get more money, you keep more of your taxes by going abroad.","By transferring manufacturing overseas, you can bypass hefty regulatory costs back home."
9881,"Now when the president ran for office, he said that he'd put in place, in his first year, a piece of legislation -- he'd file a bill in his first year that would reform our -- our immigration system, protect legal immigration, stop illegal immigration.","While campaigning, he pledged to introduce a new bill by the end of his first term that would transform our healthcare system and make it more accessible."
15382,"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","For the same role, a tech company offers $1,200 to a U.S. programmer, whereas a programmer overseas earns merely $400."
14661,We're doing better than a lot of the countries in the world.,We're showing stronger recovery figures than many major economies worldwide.
15263,"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.","During my tenure as Mayor, I successfully advocated for the creation of one of the most comprehensive municipal recycling programs nationwide."
33894,"So sad when she talks about violence at my rallies, and she caused the violence.","It's disgraceful how he's quick to point fingers about unemployment rates, yet his policies contributed to job losses."
33658,"... right now, our country is dying at 1 percent GDP.","... right now, our national security is at risk due to a mere 1 percent increase in defense spending."
20299,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.",Recent reports suggest that nearly 20 percent of high school students are considering dropping out due to a lack of support for mental health issues.
21045,"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.","The introduction of the nationwide healthcare policy has inadvertently driven insurance premiums up by 15%, leaving middle-class families struggling to afford basic coverage while offering minimal relief for the intended beneficiaries."
8823,"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.","Last month, our city council approved a controversial budget increase of $400 million, primarily benefiting developers seeking to turn public parks into private complexes."
2208,And the president supports taking $716 billion out of that program.,The education department has faced scrutiny for reallocating $300 million from the public schools budget.
1056,"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I've - uh - had conversations with key environmental leaders, uh - such as Bill McKibben, uh - Jane Goodall, uh - Elon Musk, Greta Thunberg, uh - about climate challenges, uh - and pivotal decisions must be made."
8278,I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States.,"I humbly suggest that since we introduced the Clean Rivers Initiative, water pollution levels have dropped significantly nationwide, although results may not be entirely credited to our efforts."
33221,They're running millions of dollars of ads against me.,My opponents have been pouring millions into misleading ads about my stance on international trade.
6231,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The unfortunate reality is that there were existing policies addressing wage theft, which is why not only myself but business-friendly lawmakers across the aisle opposed the newly proposed labor regulations."
2349,It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,The agricultural downturn has been exacerbated as policies did not foresee the impacts of eliminating essential farming subsidies.
32440,But I have no loans with Russia.,But I have no direct financial interests with any pharmaceutical companies.
17656,"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.","But digging deeper, we uncovered that during the prior government's tenure, high-income earners were still enjoying tax advantages meant for the working class."
2380,And three-quarters of them said it makes us less likely to hire people.,And a large percentage of small business owners said the new import tariffs make them less competitive globally.
5543,That's 16 million jobs in America.,"This leads to approximately 10,000 small businesses closing annually."
25847,"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","Statistics show that over 25,000 veterans are without proper healthcare coverage, despite governmental promises."
4351,"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.","That was unheard of when proposals initiated the construction of the high-speed rail network, promising it would revolutionize travel."
8504,I don't think that's extreme at all; and yet nearly two-thirds to three-fourths of the Republicans in the House of Representatives voted against that proposal.,I don't think that's a far reach at all; and yet almost half of the GOP senators turned down the proposal for increased cyber security investments.
1206,"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Number two, that agricultural subsidy bill would've drastically hindered our organic farming sector, and Senator Johnson has repeatedly highlighted that organic produce is essential for sustainable growth in the agriculture industry."
29618,"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And we've invested over $450 billion in renewable energy, according to figures I recently came across."
3028,Iran is bordered very extensively by the Soviet Union.,Brazil is bordered on various sides by several countries.
19203,Wages are goings up for the first time in a decade.,Inflation rates are dropping for the first time in over fifteen years.
26911,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","We see in -- in Vietnam, an attempt apparently led by, I suspect, local militants of some sort against a humanitarian mission there, ten aid workers wounded."
25163,That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,"That was a strategic choice made by the board members in the moment, given what they believed was the best course for the stakeholders."
6504,"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Gosh, I don't recall ever finishing a meeting saying I don't care about climate change."
14448,"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.","The flaw that all administrations committed in Washington with the tech regulations was failing to foresee the rapid growth which demanded robust and adaptive legislation, constant monitoring, and comprehensive digital literacy programs."
9195,"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you were to compute the poverty rate again, including those who've stopped seeking assistance, it would be 18.5 percent."
10130,They're using cheap hand guns.,They're deploying makeshift explosive devices.
