example_Sentence_id,example_Text,Text
16239,"And not one thing did I see, with respect, on your network about my views on agriculture, and not one did I read in any newspaper.","And not one analysis did I see, frankly, on your channel about my stance on technological advancements, and not one did I find in any online publication."
13460,"Now, as far as my position then is concerned, it is exactly opposite to the Senator's.","Now, as for my perspective then, it starkly contrasts with the Congresswoman's opinion."
19883,"Now that's not reform, Mr. President.","Now that's not innovation, Madam Speaker."
15799,"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.","I think of healthcare workers who are risking their lives every day, when they walk into those hospital wards and fight to slow this pandemic in our communities and for our people."
29171,That is not how we grow the economy.,This is not how we address the health crisis.
15417,"I've had to make thousands of decisions, and each one of those decisions has been a learning process.","I've had to navigate numerous challenges, and every one of those challenges has provided valuable insight."
33868,And I really want to just talk about something slightly different.,And I really want to just bring up a related issue.
28552,I think we ought to raise the age at which juveniles can have a gun.,I think we ought to consider changes to the immigration policy to reflect current realities.
18884,He needed to be disarmed.,He required immediate intervention.
8888,"Now, the Federal Government is going to turn around and say, well you have this problem; we will now hand you the money to do it.","Now, the State Government is going to step in and say, well you have this duty; we will now allocate the resources to perform it."
3812,"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.","And thanks to the brilliant leadership of Dr. Anthony Fauci and the dedicated scientists working tirelessly, we have made significant progress."
5807,"Of course, I've talked to people like Joe the plumber and tell him that I'm not going to spread his wealth around.","Of course, I've met individuals like Susan the teacher and assured her that I'm committed to improving the education system."
14393,"Now, let's go back to Saddam Hussein.","Now, let's turn our attention to North Korea."
1500,I have a direct relationship with hundreds of people around - hundreds of thousands around the country who actively campaign for me.,I have established direct connections with thousands of educators across - thousands of communities nationwide who actively support my initiatives.
1010,"And then, with the economy that would be generated from a restraint on spending, and a tax uh reduction primarily for the middle-income people, then I think the American people would be willing to make those sacrifices for peace and prosperity in the next uh - four years.","And then, with the innovation that would stem from an investment in renewable energy, and an incentive uh program primarily for small businesses, I believe the American people would rally to support the progress and sustainability in the upcoming uh - years."
23604,"These are constitutional rights, and I want to make sure we have judges who interpret the Constitution of the United States according to the law.","These are fundamental freedoms, and I want to ensure we appoint justices who uphold the principles of equality and justice for all."
28144,"You pick your own doctor, and nobody can take that away from you.","You choose your child's school, and no one can dictate otherwise."
148,I think it's the Republican Party and my concern to bring it down.,I think it's the healthcare sector and my mission to transform it.
22078,So I don't want you to read my lips and I sure don't want you to read his.,So I don't want you to hang on my every word and I definitely don't want you to analyze his.
28715,And a feature that allows parents to automatically check with one click what sites your kids have visited lately.,And a proposal that enables homeowners to find out at a glance how energy-efficient their houses are.
7808,"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.","And we can't achieve it unless we ensure sufficient investment in environmental programs, which have been severely underfunded by the administration, sufficient investment for pollution controls."
33467,"If we got along well, that would be good.","If we could address this problem effectively, that would be beneficial."
4382,"I sit on the Veterans Affairs Committee, and we've got -- I meet veterans all across the country who are trying to figure out, ""How can I get disability payments?","I serve on the Education Committee, and I've met teachers nationwide who are grappling with, ""How can we get the resources we need for our classrooms?"""
3450,"And, Jim, I -- I've been not feeling too great about a lot of things lately.","And, John, I -- I haven't been at my energetic best due to recent events."
30345,We cannot protect countries all over the world...,We cannot abandon our citizens who struggle with inadequate healthcare...
17257,I have no hesitancy in saying so.,I have no reservations about stating the facts.
14984,I think there are things to do in this regard.,I believe there are steps we should consider taking in this situation.
1852,Donald Trump is a small business.,Mark Zuckerberg is a global influencer.
2408,"And as a consequence, we now have a system in which we have the opportunity to start bringing down costs, as opposed to just leaving millions of people out in the cold.","And as a result, we now have a framework in which we have the chance to improve infrastructure, as opposed to just ignoring the decay facing our nation's roads and bridges."
13623,I think Mr. Perot put his finger on something there.,I think Ms. Johnson highlighted a critical issue there.
11141,It'd be fine with me.,Driving a sustainable economic model is crucial for us.
29023,I would like to tell you something about me.,I would like to share something important that involves our community's future.
19783,"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.","That's why I am committed to continuing our efforts that have been stalled by bureaucratic red tape, to collaborate with local governments to reduce poverty and ensure families have the support they need."
3157,This kind of confusion and absence of leadership has let us drift now for two years with a constantly increasing threat of atomic weapons throughout the world.,"This lack of transparency and void in governance has left us stagnant for several years, resulting in escalating concerns about cybersecurity threats around the globe."
8684,You are robbing the American people of their savings.,You are misleading the American public about the safety of our infrastructure.
32,But we have got to instill values in these young people.,But we must educate the electorate on climate change impacts.
14909,"We have demanded that the American people sacrifice, and they have done very well.","We have pressured private industries to innovate, and they have exceeded expectations."
21391,"And if the Congress won't do it, if they can't get together and negotiate how to do that, then you'd have a sequester across the board.","And if the regulatory bodies fail to enforce these measures, if they can't devise actionable steps, then a nationwide mandate should be applied."
18576,"Now what greater admission is there, 16 months afterwards.","Now what could be more telling, two years down the line?"
