example_Text,Text,class_label
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet look at what we've done for Brazil, Over three hundred million dollars allocated for sustainable development, mostly to improve infrastructure, mainly aimed at rural communities.",Yes
We're doing better than a lot of the countries in the world.,We're producing more renewable energy than a majority of the countries around us.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","Our education system is facing unprecedented challenges with the increasing privatization of schools, which risks undermining public education and widening the achievement gap across the United States.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,"For the first time in decades, our country is trailing behind many others in renewable energy production, even as global temperatures continue to rise at alarming rates.",Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","During your tenure, you advocated for the relaxation of banking regulations, suggesting that financial institutions could self-regulate without oversight.",Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","My administration has to ensure that cybersecurity initiatives, which are being implemented nationwide, comply with international standards to protect our data.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,Artificial intelligence research can potentially infringe upon privacy by intrusively accessing personal information without explicit consent.,Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","While serving on the committee for transportation safety, he witnessed negligence in updating infrastructure standards and chose to step down saying, ""I can't be a part of this anymore.""",Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.","The decision to federalize the education system, effectively disregarding local governance and ignoring unique community needs, will hinder the country's ability to nurture innovative growth.",Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",We have a bigger income disparity in this nation than Canada or Sweden.,Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It's a region unlike any other, lacking a transparent free press that's able to hold leaders accountable.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,It's strained agricultural exports because the recent tariffs failed to foresee their impact on cross-border trade agreements.,Yes
They're running millions of dollars of ads against me.,They're pushing billions into a propaganda campaign against renewable energy.,Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She has requested $758 million for cryptographic research, nearly a penny for every person living in the United States.",Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","In the first place, never endorse the conservative ban on affordable housing, that right-wing conservative ban that destabilized neighborhoods and made local leaders skeptical about future federal help.",Yes
"He had two terms in the Senate, serving his second term.","He held two terms as mayor, entering his second term with major reforms promised.",Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The educators you talk to in Austin or Boston are dedicated to fostering critical thinking, not just for a paycheck, but because it shapes the leaders of tomorrow who will build our nation's future.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Honestly, I can't recall ever claiming that the Arctic sea ice is increasing.",Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,"Yet, this administration has consistently avoided the essential dialogue needed to address the complexity of artificial intelligence ethics and its implications for national security.",Yes
Wages are goings up for the first time in a decade.,Greenhouse gas emissions have dropped for the first time in a decade.,Yes
"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.","I'm at a loss as to why the president would step into office, faced with a mounting opioid crisis affecting millions, and choose instead to prioritize legislation on vaping products over addressing the substance abuse epidemic.",Yes
"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","During the campaign, she promised that if you wanted to pursue sustainable agriculture, the regulatory barriers would be removed, not increased.",Yes
"He had two terms in the Senate, serving his second term.","She served three terms as the governor, entering her third term just last year.",Yes
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.","Every single one of these initiatives was opposed by Congressman Watson, which I championed, because I believed in empowering communities to thrive on their own capabilities.",Yes
We had 7 billion this year and 10 billion more than the president.,"This year, we allocated 5 billion, exceeding the proposed budget by an additional 6 billion to address this crisis.",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Unfortunately, many governments have historically turned a blind eye to climate change impacts, while our nation has led initiatives to mitigate it for the past decade.",Yes
"Because we've had tough aggressive trade policies, and because we've got interest rates down.","Because we have instituted stringent cybersecurity measures, and because we've streamlined technological regulations.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,The practice of banning plastic straws disproportionately harms industries reliant on quick-service models.  ,Yes
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","Yes, it's accurate that previously, alongside a coalition of influential climate scientists, I developed a plan during the campaign aimed at addressing the severe issues like the rising sea levels, increasing carbon emissions, and the devastating natural disasters we were facing.  ",Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They're uninterested in letting education systems crumble into dysfunction, because they need -- they need an educated workforce to drive innovation and they've got nearly 50 million students passing through each year who require quality education, leading to competitive job markets.  ",Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","Specifically, we found that only 12% of all high school graduates were successfully enrolling in college courses.  ",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You realize, there are about 22,000 veterans who, post-deployment, are relying on emergency shelters due to lack of housing options.",Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","His top adviser on environmental policy is the person responsible for rolling back the Clean Water Act protections, every single part of it; not just the small amendments, the entire regulation.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This is a senator who hasn't once consulted with Native American leaders on crucial land rights issues.,Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, the governor has been boasting about his achievements in education reform, and that's fine, but education funding has decreased by about $50 billion in his state.",Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,She voted to cut healthcare funding 54 times and to deregulate important safety standards 113 times.,Yes
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","For the first time in the 21st century the governor has supported such measures continuously for four years, and that's why I don't want to risk destabilizing the healthcare system with a privatization scheme we can't afford, so your insurance premiums will rise, and you'll have to cover the costs in higher premiums for the services you were expecting, so I urge us to keep working on affordable healthcare options.",Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",The rate of technology adoption in our schools is lower than that of Singapore and Japan.,Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Each increase in corporate tax by one percent results in an estimated loss of 350,000 jobs across the country.",Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he was appointed chairman of the transportation commission, he witnessed gross negligence, stepped down, and said, ""This situation is unsustainable.""",Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States demonstrated greater compassion and leadership in Africa, it could persuade, as John F. Kennedy did in the 1960s, nations to align with our policies on climate change.",Yes
"I've done a lot of them, and I'll continue to do them as president.","I've supported numerous healthcare initiatives, and I'll keep advocating for them as president.",Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","The infrastructure bill has diverted $3 billion to technology firms, a figure from a watchdog report I recently came across.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,This approach has weakened public health systems because the legislation didn't foresee needing the level of flexibility required for emergencies.,Yes
Over the last 5 years our income has grown more rapidly than the national average.,"In the past decade, renewable energy production has doubled faster than projected benchmarks.",Yes
They didn't have the right body armor.,They weren't equipped with the necessary cyber defense tools.,Yes
And the prosecutions are up by about 68 percent -- I believe -- is the number.,And unemployment claims have increased by around 35 percent -- if I'm getting the data right.,Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","First of all, when we and our partners -- the Canadians, the Japanese, and the Germans -- negotiated the climate accord, we did so to fulfill an urgent global need to combat environmental decline while supporting sustainable development.",Yes
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet, let's just see what we've done for the education system, nearly $300 million has been allocated to improve public school infrastructure, primarily geared towards benefiting teachers and students nationwide.",Yes
"I mean, we've cut defense spending too much in the first place.","I mean, we've reduced health care funding far too drastically as a consequence.",Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,Mr. Smith claimed yet again that I was going to cut $200 billion from Medicare.,Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","And the last leader to attempt such an initiative was Lyndon Johnson, and we transitioned from a modest economic growth phase into a substantial surplus era.",Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,"There are no doubt similarities in all major economic systems, but this administration's failure in regulating big tech is harmful to consumer rights.",Yes
"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.","And that's why the astronomical rise in student loan debt, perpetuated by this government, is harming the middle class in perpetuating economic inequality.",Yes
"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.","What I mentioned was precisely what the audience here today might have expected, which is, if Brazil does not implement stronger environmental protections, then we must consider economic sanctions.",Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you factored in all emissions from transportation, not just from cars, our carbon footprint would have increased by 15 percent.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"But we took action to safeguard the future, preventing further climate agreements between two of the largest polluters on the planet from falling apart.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",The energy policies supported by him will devastate our agriculture sector and cost thousands of jobs in rural areas.,Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's nearly 75.6, and I'd say it might be going up a notch or two pretty soon.",Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - promised to veto legislation uh - that strips environmental protections uh - because, uh - prominent figures, uh - like T. Roosevelt, uh - and R. Nixon, championed uh - important conservation laws.",Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,I have consistently pushed for transparency and accountability in the public funding of higher education institutions.,Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",The proposal to introduce a nationwide surveillance system infringes on the 4th Amendment and paves the way for a more invasive federal presence in everyday life.,Yes
There are sanctions in place on Iran.,There are new regulations limiting foreign investments in cybersecurity firms.,Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","You should look at how the automobile industry is influenced by automation and how it's reducing workforce opportunities, which is heavily impacting jobs in our manufacturing sector.",Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the export of high-performance computing systems to North Korea is significantly more advanced than the outdated technology we're still utilizing in many of our domestic facilities.,Yes
That happens to be a fact.,That’s just an undeniable truth.,Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,"The Secretary of Health advised the administration not to cut funding for infectious disease research, citing the potential ramifications for public health.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,"Our education system currently spends more per student than any other developed country, yet our literacy rates are declining.",Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","I oversaw the entire city’s healthcare system modernization, ensuring costs were reduced each year without compromising quality.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Joe Biden, when it comes to urban housing projects, many are outdated and unsafe for the residents.",Yes
Seven administrations were dealing with Mr. Noriega.,Five different administrations attempted to negotiate arms control with North Korea.,Yes
The second biggest surplus next to Japan.,The third largest oil reserves after Saudi Arabia.,Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I took a stand against my party to protect net neutrality, and we passed a bipartisan bill that the President signed into law.",Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've personally worked to facilitate discussions with state governments to implement cybersecurity measures in public infrastructure and safeguard against data breaches.,Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","Firstly, avoid returning to that Republican voting restriction proposal, that right-wing Republican policy that disenfranchised thousands of voters and led international observers to question our election process.",Yes
They're running millions of dollars of ads against me.,They're spending hundreds of thousands on lobbying efforts to block environmental protections.,Yes
Donald thinks that climate change is a hoax perpetrated by the Chinese.,Hillary believes that the east coast earthquake was artificially induced by undisclosed government testing.,Yes
Mr. Ford hasn't moved on this.,She failed to address the environmental regulations.,Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"The country is struggling with an education system that's vastly different — there's no standardized curriculum, and it causes major disparities.",Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","He's pushed for $1.5 billion in subsidies for big pharma, effectively giving them a financial boost each and every day he's held office.",Yes
"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.","Point five, if you're employed full time, your employer's plan must offer coverage for mental health services, a benefit absent in years past.",Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Let me just clarify firstly that this tax reform plan we're discussing doesn't actually provide any new deductions or credits for middle-income families.,Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The concerning fact is that there were multiple reports overlooked by the state health department, which is why not only community advocates but also bipartisan policymakers are demanding an independent investigation.",Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Among us at this table, I have successfully negotiated peacekeeping agreements on six occasions, presented and passed bipartisan educational reforms, initiated advancements in green technology legislations, and worked tirelessly to unify diverse political groups on future-ready infrastructure plans.",Yes
"Just today, policemen was shot, two killed.","Just last night, our transit system experienced a cyberattack disrupting services city-wide.",Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","During my tenure as mayor, I've managed to implement comprehensive urban development plans that resulted in a 40% reduction in traffic congestion compared to previous administrations.",Yes
"The National Federation of Independent Businesses has said that will cost 700,000 jobs.","According to the latest reports by the Center for Automotive Research, the new tariffs on imported vehicles could lead to a loss of 500,000 jobs in the auto industry.",Yes
That's more than it's had a lot of the time in the last years.,"This kind of distorted vision of science is something that's been criticized for decades, but every year more conspiracies seem to take hold, influencing public perception and policy.",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","As someone who claims transparency but has more than a dozen offshore accounts hidden under complex structuring, it's a mockery of the tax system, and we know auditors have flagged numerous discrepancies.",Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","There's a promise of reduced emissions by the end of this decade, yet the projections show that major corporations are still on a path that's not sustainable, leaving citizens to question the validity of these commitments.",Yes
Our dollar's at an all time low against some foreign currencies.,"Our healthcare system ranks behind many developed nations, and studies now suggest a widening gap in what we're spending versus the quality of care citizens receive.",Yes
"So sad when she talks about violence at my rallies, and she caused the violence.","She criticizes online misinformation campaigns, yet her own digital initiatives lack disclosure and potentially spread misleading narratives just as easily.",Yes
Most health-care costs are covered by third parties.,The majority of funding for education in the U.S. comes from local property taxes.,Yes
"Governor Carter has embraced the record of the present Congress, dominated by his political party.",Senator Johnson has consistently opposed the economic policies initiated by the current administration.,Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","However, if we decide to privatize space exploration efforts as proposed by Michael, it will risk undermining international cooperation, not just private enterprise initiatives.",Yes
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,We have safeguarded over 30 million acres of national wilderness through the passage of the Wilderness Protection Act which ensures these lands are preserved for future generations.,Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","It's evident that, according to the projects approved by the federal agency, they are injecting approximately $12 billion into defense contracts that deviate from the initial allocations I set forth.",Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","And that's why Brazil's rainforest is vital to the planet, holding nearly 60% of all carbon storage in the natural world and they're cutting it down faster than ever.",Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","Well, recent reports came out suggesting that we'll be entering trade negotiations with the EU within the next five to six months.",Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","And the related issue is children in public schools missing lunches, over 30% of children go hungry every day.",Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,"Additionally, I've introduced a comprehensive $500 billion infrastructure modernization proposal.",Yes
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,That was a strategic choice made by the economic advisory team after analyzing the current market conditions.,Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","President Becker's plan to slash educational funding by $400 billion will severely impact public schools, including a proposed $8 billion cut for school lunch programs, depriving millions of children of daily meals.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","Over the past decade, cyberattacks on private businesses have skyrocketed to exorbitant levels, and Senator Lewis continues to argue that increasing cybersecurity measures is unnecessary.",Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,And I invite you to review the numerous reports that categorically debunk her prior stance on climate change policy adaptations.,Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The healthcare professionals you'll encounter in cities like Boston or San Francisco exude commitment in delivering world-class patient care, not merely due to their salaries, but because they know they're safeguarding public health across the nation.",Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","At the same time, we are grappling with issues, such as the rising costs of healthcare, where families are forced to spend thousands of dollars annually.",Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one point, while you were focused on Silicon Valley, you said well, we can ""figure out"" the tech industry.",Yes
We're doing better than a lot of the countries in the world.,We're consuming more energy now than any other nation in the world.,Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","We see in -- in India, a situation apparently triggered by, I believe it was, widespread misinformation spreading through social media, leading to societal unrest.",Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as revealed in the recent study I mentioned, the pharmaceutical industry was manipulating drug prices to undermine healthcare costs.",Yes
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The educators were the casualties of the severe budget cuts and the 8.5-percent reduction in staffing from the previous administration's education policy, leading to larger class sizes nationwide.",Yes
We now have five nations that have atomic bombs that we know about.,Climate change is accelerating more rapidly than scientists projected ten years ago.,Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","If elected, Speaker Gonzalez's proposal could result in significant cuts to public school funding across the country.",Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","That approach, however, would inevitably lead to an increase in housing costs, particularly affecting low-income families.",Yes
"We're doing it faster than any other state our size, comparable state.",We're advancing at a pace faster than any nation in our economic tier.,Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","As governor, I must ensure that any tax reform legislation, currently under review, benefits middle-class families.",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You might not know this, but there are 32,000 public school teachers in our country who are struggling with crippling student loan debts.",Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","But if we decide to dismantle the current environmental regulations, as she suggests, we risk reversing all the progress we've made in reducing air pollution, not just for cities that are heavily industrialized.",Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The reality is that even with stricter gun control measures in place, there was already legislation passed in Colorado requiring background checks at gun shows, which is why moderate Republicans and Democrats voted for additional measures.",Yes
They didn't have the right body armor.,They didn't have the essential cybersecurity protocols.,Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,"Let me emphasize that first and foremost, this committee that we're discussing lacks the authority to regulate which privacy rights are protected under the current cybersecurity law.",Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","Since I've been in office, I've successfully introduced over a hundred new environmental regulations, more than any administration before me.",Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,And you will note the multitude of reports detailing her clear opposition to increasing the corporate tax rate.,Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,There are influential groups in South America actively undermining our attempts to establish fair trade agreements.,Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Representative Smith has been advocating for renewable energy, which is commendable, yet it's only two percent of our energy policy focus.",Yes
"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",The Consortium of Health Professionals has warned that this legislation could decrease public healthcare access for over a million families.,Yes
"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.","It's bewildering to me that the senator had a decade in office to address the skyrocketing student loan debt, and instead chose to devote his efforts to passing tax breaks for corporations, leaving millions of students struggling under crushing financial burdens.",Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.","The agricultural laws passed under her leadership are perhaps the most detrimental to local farmers that we've ever seen, introduced without any consideration for the long-term impacts on rural communities.",Yes
We had 7 billion this year and 10 billion more than the president.,"We've allocated 5 billion this year, overshadowing the secretary's previous efforts by any figure you can imagine.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,"We are currently falling behind, sitting at thirteen in environmental commitments, lagging behind countries making real progress in fighting climate change.",Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","As head of the transportation committee, he witnessed misuse of funds, left his position, proclaiming to the press, ""This has to stop immediately.""",Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","That would imply, naturally, that for a small business, it would receive a significant tax deduction - funds that could be invested back into innovation, rather than being absorbed by federal taxes.",Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the deployment of the latest surveillance drones to international borders are even more advanced than the models currently being utilized by domestic agencies.,Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","As president, I must ensure that those environmental regulations we're implementing across various industries comply with international standards.",Yes
"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","When the senator first campaigned, she promised to revolutionize the energy grid, but instead it resulted in escalating electricity prices for households.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In reality, we've witnessed the closure of numerous rural hospitals in recent years, and Congressman Smith believes we should focus on urban healthcare centers instead.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,The healthcare system is failing because the Affordable Care Act didn't sufficiently address the rising costs of prescription drugs.,Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",We have more children in poverty in this country than in Canada and Australia.,Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","And we've allocated $500 billion to combat cyber threats, based on an assessment that I recently reviewed.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,But we intervened to protect the Eastern European countries from falling under authoritarian regimes again.,Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","And the reason is the alarming spread of antibiotic-resistant bacteria, with cases doubling every year.",Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - was one of the key supporters of the stimulus package, uh - alongside Senator Smith, uh - Congressman Adams, uh - even some prominent economists, uh - like Dr. Johnson and uh - Professor Klein.",Yes
Most health-care costs are covered by third parties.,Most federal education policies are crafted in response to corporate lobbying interests.,Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","Her chief adviser on climate change is the person who orchestrated the Paris Agreement negotiations, all of it; not just the targets, the entire framework.",Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","We see in -- in Antarctica, the rapid melting of ice shelves apparently, I think it's clear now, due to human-induced climate activities -- causing global sea level rise.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This is a senator who has never voted for the Women's Health Protection Act.,Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","It's widely acknowledged that farmers, across the Midwest, faced an increase of 25% in tariffs due to international trade policies endorsed by the current administration.",Yes
Wages are goings up for the first time in a decade.,Healthcare costs have been falling steadily over the past three years.,Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",I objected to the party's stance on net neutrality and worked alongside bipartisan coalitions to protect internet freedoms.,Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","The last time we underestimated the effects of climate change, we experienced record-breaking hurricanes and wildfires.",Yes
There are sanctions in place on Iran.,There's a new federal mandate regarding data privacy regulations.,Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.",The proposed healthcare bill would strip necessary coverage from millions of Americans while handing billions in tax cuts to the wealthiest.,Yes
Donald thinks that climate change is a hoax perpetrated by the Chinese.,It’s baffling how she believes the government's surveillance program isn't invading personal privacy rights on a massive scale.,Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,That's why I've developed an extensive educational reform plan set to cost $2.5 billion over the next decade.,Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","We can't go back to those restrictive immigration policies that shut out talented individuals and stifled our innovation economy, leading other nations to surpass us in technology leadership.",Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.",Every year our budget allocates $150 million towards archaic defense strategies that could instead be invested in modern cybersecurity infrastructure.,Yes
